study_word	study_cue	word	cue	practice_word	practice_cue	test_word	test_luminance_cue	test_condition	Key_Pressed	Key_Press_Time	Word_on_Time	Response_Time	study_instruction
DEAL	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	CURSE	Check.png	check	'	-1	-1	-1	silent
YIELD	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	CURSE	Check.png	check	'	-1	-1	-1	silent
CASH	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	CURSE	Check.png	check	'	-1	-1	-1	prod
MONUMENT	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	CURSE	Check.png	check	'	-1	-1	-1	silent
SURPRISE	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	CURSE	Check.png	check	'	-1	-1	-1	check
CUSTOMER	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	CURSE	Check.png	check	'	-1	-1	-1	silent
NARROW	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	CURSE	Check.png	check	'	-1	-1	-1	silent
GHOST	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	CURSE	Check.png	check	'	-1	-1	-1	prod
SWIFT	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	CURSE	Check.png	check	'	-1	-1	-1	silent
FRAME	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	CURSE	Check.png	check	'	-1	-1	-1	check
LABEL	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	CURSE	Check.png	check	'	-1	-1	-1	prod
LATIN	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	CURSE	Check.png	check	'	-1	-1	-1	prod
PASTE	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	CURSE	Check.png	check	'	-1	-1	-1	check
GRADIENT	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	CURSE	Check.png	check	'	-1	-1	-1	prod
EDITION	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	CURSE	Check.png	check	'	-1	-1	-1	silent
NAME	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	CURSE	Check.png	check	'	-1	-1	-1	prod
VACUUM	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	CURSE	Check.png	check	'	-1	-1	-1	check
ACTOR	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	CURSE	Check.png	check	'	-1	-1	-1	prod
NECK	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	CURSE	Check.png	check	'	-1	-1	-1	silent
DEPTH	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	CURSE	Check.png	check	'	-1	-1	-1	check
QUOTE	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	CURSE	Check.png	check	'	-1	-1	-1	silent
