study_word	study_cue	word	cue	practice_word	practice_cue	test_word	test_luminance_cue	test_condition	Key_Pressed	Key_Press_Time	Word_on_Time	Response_Time	study_instruction
JUMP	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	FUND	Check.png	check	'	-1	-1	-1	prod
SURPRISE	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	FUND	Check.png	check	'	-1	-1	-1	check
ZINC	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	FUND	Check.png	check	'	-1	-1	-1	prod
GATHER	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	FUND	Check.png	check	'	-1	-1	-1	silent
DEAL	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	FUND	Check.png	check	'	-1	-1	-1	silent
DELAY	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	FUND	Check.png	check	'	-1	-1	-1	prod
GUEST	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	FUND	Check.png	check	'	-1	-1	-1	check
FRAME	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	FUND	Check.png	check	'	-1	-1	-1	check
INFANT	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	FUND	Check.png	check	'	-1	-1	-1	silent
CASH	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	FUND	Check.png	check	'	-1	-1	-1	prod
DEPOT	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	FUND	Check.png	check	'	-1	-1	-1	prod
ELITE	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	FUND	Check.png	check	'	-1	-1	-1	check
MORAL	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	FUND	Check.png	check	'	-1	-1	-1	silent
IMPULSE	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	FUND	Check.png	check	'	-1	-1	-1	silent
GHOST	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	FUND	Check.png	check	'	-1	-1	-1	prod
DEPTH	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	FUND	Check.png	check	'	-1	-1	-1	check
TAIL	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	FUND	Check.png	check	'	-1	-1	-1	prod
QUOTE	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	FUND	Check.png	check	'	-1	-1	-1	silent
ITEM	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	FUND	Check.png	check	'	-1	-1	-1	check
JUNIOR	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	FUND	Check.png	check	'	-1	-1	-1	check
LENS	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	FUND	Check.png	check	'	-1	-1	-1	silent
ELBOW	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	FUND	Check.png	check	'	-1	-1	-1	check
JOINT	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	FUND	Check.png	check	'	-1	-1	-1	silent
CREST	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	FUND	Check.png	check	'	-1	-1	-1	silent
MUSCLE	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	FUND	Check.png	check	'	-1	-1	-1	silent
WRONG	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	FUND	Check.png	check	'	-1	-1	-1	silent
ADVICE	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	FUND	Check.png	check	'	-1	-1	-1	check
NARROW	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	FUND	Check.png	check	'	-1	-1	-1	silent
ADDITION	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	FUND	Check.png	check	'	-1	-1	-1	prod
DENTAL	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	FUND	Check.png	check	'	-1	-1	-1	check
