study_word	study_cue	word	cue	practice_word	practice_cue	test_word	test_luminance_cue	test_condition	Key_Pressed	Key_Press_Time	Word_on_Time	Response_Time	study_instruction
TANK	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	ABSENCE	Check.png	check	'	-1	-1	-1	silent
WOOL	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	ABSENCE	Check.png	check	'	-1	-1	-1	check
LAWYER	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	ABSENCE	Check.png	check	'	-1	-1	-1	silent
FRAME	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	ABSENCE	Check.png	check	'	-1	-1	-1	prod
KITCHEN	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	ABSENCE	Check.png	check	'	-1	-1	-1	check
IMPACT	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	ABSENCE	Check.png	check	'	-1	-1	-1	silent
FUTURE	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	ABSENCE	Check.png	check	'	-1	-1	-1	prod
SYMPHONY	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	ABSENCE	Check.png	check	'	-1	-1	-1	silent
GALLERY	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	ABSENCE	Check.png	check	'	-1	-1	-1	silent
SURFACE	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	ABSENCE	Check.png	check	'	-1	-1	-1	silent
ONION	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	ABSENCE	Check.png	check	'	-1	-1	-1	prod
TABLE	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	ABSENCE	Check.png	check	'	-1	-1	-1	silent
NEWS	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	ABSENCE	Check.png	check	'	-1	-1	-1	silent
ORDER	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	ABSENCE	Check.png	check	'	-1	-1	-1	check
GOSSIP	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	ABSENCE	Check.png	check	'	-1	-1	-1	silent
FAIR	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	ABSENCE	Check.png	check	'	-1	-1	-1	silent
JOKE	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	ABSENCE	Check.png	check	'	-1	-1	-1	silent
ISLAND	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	ABSENCE	Check.png	check	'	-1	-1	-1	silent
UNIT	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	ABSENCE	Check.png	check	'	-1	-1	-1	prod
YARN	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	ABSENCE	Check.png	check	'	-1	-1	-1	check
ABSENCE	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	ABSENCE	Check.png	check	'	-1	-1	-1	check
OCCASION	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	ABSENCE	Check.png	check	'	-1	-1	-1	silent
DEBT	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	ABSENCE	Check.png	check	'	-1	-1	-1	silent
CROP	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	ABSENCE	Check.png	check	'	-1	-1	-1	check
