"TANK"	"Exes.png"	"silent"
"WOOL"	"Check.png"	"check"
"LAWYER"	"Exes.png"	"silent"
"FRAME"	"Plus.png"	"prod"
"KITCHEN"	"Check.png"	"check"
"IMPACT"	"Exes.png"	"silent"
"FUTURE"	"Plus.png"	"prod"
"SYMPHONY"	"Exes.png"	"silent"
"GALLERY"	"Exes.png"	"silent"
"SURFACE"	"Exes.png"	"silent"
"ONION"	"Plus.png"	"prod"
"TABLE"	"Exes.png"	"silent"
"NEWS"	"Exes.png"	"silent"
"ORDER"	"Check.png"	"check"
"GOSSIP"	"Exes.png"	"silent"
"FAIR"	"Exes.png"	"silent"
"JOKE"	"Exes.png"	"silent"
"ISLAND"	"Exes.png"	"silent"
"UNIT"	"Plus.png"	"prod"
"YARN"	"Check.png"	"check"
"ABSENCE"	"Check.png"	"check"
"OCCASION"	"Exes.png"	"silent"
"DEBT"	"Exes.png"	"silent"
"CROP"	"Check.png"	"check"
"LAWN"	"Check.png"	"check"
"RABBIT"	"Check.png"	"check"
"RAIL"	"Check.png"	"check"
"HAIL"	"Exes.png"	"silent"
"ONSET"	"Exes.png"	"silent"
"GOSPEL"	"Plus.png"	"prod"
"DEBUT"	"Plus.png"	"prod"
"GLOBE"	"Plus.png"	"prod"
"HAIR"	"Plus.png"	"prod"
"JAIL"	"Exes.png"	"silent"
"TACTICS"	"Check.png"	"check"
"CURSE"	"Plus.png"	"prod"
"PART"	"Exes.png"	"silent"
"ACID"	"Check.png"	"check"
"OCEAN"	"Plus.png"	"prod"
"JOURNEY"	"Check.png"	"check"
"PASTE"	"Plus.png"	"prod"
"UPPER"	"Check.png"	"check"
"ABANDON"	"Plus.png"	"prod"
"DESTINY"	"Exes.png"	"silent"
"LEMON"	"Exes.png"	"silent"
"RADAR"	"Exes.png"	"silent"
"JURY"	"Check.png"	"check"
"PATROL"	"Exes.png"	"silent"
"QUARTER"	"Plus.png"	"prod"
"MOUTH"	"Plus.png"	"prod"
"CURRENT"	"Check.png"	"check"
"WOOD"	"Plus.png"	"prod"
"GUEST"	"Plus.png"	"prod"
"FUND"	"Plus.png"	"prod"
"PASSION"	"Check.png"	"check"
"CURRENCY"	"Check.png"	"check"
"INTERVAL"	"Check.png"	"check"
"SURPRISE"	"Plus.png"	"prod"
"MUSICIAN"	"Exes.png"	"silent"
"ITEM"	"Plus.png"	"prod"
"KIND"	"Check.png"	"check"
"DECADE"	"Plus.png"	"prod"
"NEON"	"Exes.png"	"silent"
"ABSTRACT"	"Check.png"	"check"
"GRAPH"	"Exes.png"	"silent"
"GRASS"	"Check.png"	"check"
"ELITE"	"Plus.png"	"prod"
"DENTAL"	"Plus.png"	"prod"
"PARK"	"Plus.png"	"prod"
"RAIN"	"Exes.png"	"silent"
"INPUT"	"Plus.png"	"prod"
"WORD"	"Exes.png"	"silent"
"JEAN"	"Plus.png"	"prod"
"GAIN"	"Check.png"	"check"
"JOURNAL"	"Plus.png"	"prod"
"OFFICER"	"Check.png"	"check"
"LIFT"	"Check.png"	"check"
"DESIRE"	"Plus.png"	"prod"
"GANG"	"Exes.png"	"silent"
"VECTOR"	"Check.png"	"check"
"ELBOW"	"Plus.png"	"prod"
"HANDLE"	"Check.png"	"check"
"JUDGE"	"Check.png"	"check"
"UPRIGHT"	"Plus.png"	"prod"
"GRAB"	"Exes.png"	"silent"
"SYSTEM"	"Plus.png"	"prod"
"JAZZ"	"Plus.png"	"prod"
"PASSIVE"	"Exes.png"	"silent"
"JUNIOR"	"Plus.png"	"prod"
"MOVE"	"Check.png"	"check"
"LEASE"	"Exes.png"	"silent"
"INDEX"	"Check.png"	"check"
"DICE"	"Check.png"	"check"
"GOWN"	"Exes.png"	"silent"
"ADVICE"	"Plus.png"	"prod"
"LEAGUE"	"Exes.png"	"silent"
"CURTAIN"	"Check.png"	"check"
"ECONOMY"	"Plus.png"	"prod"
"GAZE"	"Check.png"	"check"
"NEEDLE"	"Exes.png"	"silent"
"LAUGH"	"Check.png"	"check"
"ELEVATOR"	"Check.png"	"check"
"TALK"	"Plus.png"	"prod"
"NEUTRAL"	"Plus.png"	"prod"
"PAPER"	"Check.png"	"check"
"QUEEN"	"Exes.png"	"silent"
"VERSE"	"Exes.png"	"silent"
"KISS"	"Exes.png"	"silent"
"EQUAL"	"Check.png"	"check"
"KINGDOM"	"Exes.png"	"silent"
"CROSS"	"Exes.png"	"silent"
"VACUUM"	"Plus.png"	"prod"
"NERVE"	"Check.png"	"check"
"URGENCY"	"Check.png"	"check"
"RACE"	"Check.png"	"check"
"GENIUS"	"Plus.png"	"prod"
"VEHICLE"	"Plus.png"	"prod"
"LEAD"	"Check.png"	"check"
"DEPTH"	"Plus.png"	"prod"
"WINDOW"	"Exes.png"	"silent"
