study_word	study_cue	word	cue	practice_word	practice_cue	test_word	test_luminance_cue	test_condition	Key_Pressed	Key_Press_Time	Word_on_Time	Response_Time	study_instruction
ZINC	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	GATE	Exes.png	silent	'	-1	-1	-1	silent
TACTICS	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	GATE	Exes.png	silent	'	-1	-1	-1	prod
JUSTICE	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	GATE	Exes.png	silent	'	-1	-1	-1	check
RABBIT	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	GATE	Exes.png	silent	'	-1	-1	-1	prod
MORAL	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	GATE	Exes.png	silent	'	-1	-1	-1	check
LAUGH	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	GATE	Exes.png	silent	'	-1	-1	-1	prod
ACID	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	GATE	Exes.png	silent	'	-1	-1	-1	prod
VARIABLE	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	GATE	Exes.png	silent	'	-1	-1	-1	silent
INTERVAL	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	GATE	Exes.png	silent	'	-1	-1	-1	prod
NATION	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	GATE	Exes.png	silent	'	-1	-1	-1	check
FRONT	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	GATE	Exes.png	silent	'	-1	-1	-1	silent
LEAD	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	GATE	Exes.png	silent	'	-1	-1	-1	prod
GHOST	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	GATE	Exes.png	silent	'	-1	-1	-1	silent
ABSENCE	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	GATE	Exes.png	silent	'	-1	-1	-1	prod
ILLUSION	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	GATE	Exes.png	silent	'	-1	-1	-1	silent
NERVE	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	GATE	Exes.png	silent	'	-1	-1	-1	prod
WOOL	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	GATE	Exes.png	silent	'	-1	-1	-1	prod
ELEVATOR	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	GATE	Exes.png	silent	'	-1	-1	-1	prod
AMOUNT	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	GATE	Exes.png	silent	'	-1	-1	-1	silent
OPINION	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	GATE	Exes.png	silent	'	-1	-1	-1	silent
CANDY	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	GATE	Exes.png	silent	'	-1	-1	-1	silent
DEFEAT	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	GATE	Exes.png	silent	'	-1	-1	-1	silent
UPPER	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	GATE	Exes.png	silent	'	-1	-1	-1	prod
ABSTRACT	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	GATE	Exes.png	silent	'	-1	-1	-1	prod
DESIGN	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	GATE	Exes.png	silent	'	-1	-1	-1	check
VENT	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	GATE	Exes.png	silent	'	-1	-1	-1	silent
EQUAL	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	GATE	Exes.png	silent	'	-1	-1	-1	prod
NARROW	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	GATE	Exes.png	silent	'	-1	-1	-1	check
GRASS	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	GATE	Exes.png	silent	'	-1	-1	-1	prod
