study_word	study_cue	word	cue	practice_word	practice_cue	test_word	test_luminance_cue	test_condition	Key_Pressed	Key_Press_Time	Word_on_Time	Response_Time	study_instruction
WRITING	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	TANK	New	new	'	-1	-1	-1	prod
OPINION	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	TANK	New	new	'	-1	-1	-1	prod
JUNIOR	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	TANK	New	new	'	-1	-1	-1	check
CASH	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	TANK	New	new	'	-1	-1	-1	prod
ILLUSION	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	TANK	New	new	'	-1	-1	-1	prod
VENT	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	TANK	New	new	'	-1	-1	-1	prod
DEAL	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	TANK	New	new	'	-1	-1	-1	silent
GOLF	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	TANK	New	new	'	-1	-1	-1	prod
DEFEAT	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	TANK	New	new	'	-1	-1	-1	prod
LATIN	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	TANK	New	new	'	-1	-1	-1	prod
GENERAL	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	TANK	New	new	'	-1	-1	-1	silent
DELAY	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	TANK	New	new	'	-1	-1	-1	prod
HAIR	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	TANK	New	new	'	-1	-1	-1	check
QUOTE	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	TANK	New	new	'	-1	-1	-1	silent
MORAL	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	TANK	New	new	'	-1	-1	-1	silent
CUSTOMER	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	TANK	New	new	'	-1	-1	-1	silent
IRONY	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	TANK	New	new	'	-1	-1	-1	prod
DESIGN	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	TANK	New	new	'	-1	-1	-1	silent
QUIET	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	TANK	New	new	'	-1	-1	-1	silent
GIANT	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	TANK	New	new	'	-1	-1	-1	silent
AMOUNT	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	TANK	New	new	'	-1	-1	-1	prod
GATHER	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	TANK	New	new	'	-1	-1	-1	silent
ACADEMY	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	TANK	New	new	'	-1	-1	-1	silent
VEHICLE	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	TANK	New	new	'	-1	-1	-1	check
UNIT	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	TANK	New	new	'	-1	-1	-1	check
ZERO	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	TANK	New	new	'	-1	-1	-1	silent
INFANT	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	TANK	New	new	'	-1	-1	-1	silent
NARROW	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	TANK	New	new	'	-1	-1	-1	silent
PROSE	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	TANK	New	new	'	-1	-1	-1	prod
CURSE	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	TANK	New	new	'	-1	-1	-1	check
LAMP	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	TANK	New	new	'	-1	-1	-1	silent
HARVEST	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	TANK	New	new	'	-1	-1	-1	prod
OCEAN	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	TANK	New	new	'	-1	-1	-1	check
DEPOT	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	TANK	New	new	'	-1	-1	-1	prod
DENTAL	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	TANK	New	new	'	-1	-1	-1	check
NEUTRAL	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	TANK	New	new	'	-1	-1	-1	check
YIELD	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	TANK	New	new	'	-1	-1	-1	silent
DEPTH	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	TANK	New	new	'	-1	-1	-1	check
MYSTERY	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	TANK	New	new	'	-1	-1	-1	prod
FUTURE	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	TANK	New	new	'	-1	-1	-1	check
KNOCK	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	TANK	New	new	'	-1	-1	-1	silent
LAUNCH	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	TANK	New	new	'	-1	-1	-1	silent
EDITION	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	TANK	New	new	'	-1	-1	-1	silent
FUND	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	TANK	New	new	'	-1	-1	-1	check
ABANDON	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	TANK	New	new	'	-1	-1	-1	check
VACUUM	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	TANK	New	new	'	-1	-1	-1	check
GUEST	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	TANK	New	new	'	-1	-1	-1	check
RAID	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	TANK	New	new	'	-1	-1	-1	silent
KNIGHT	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	TANK	New	new	'	-1	-1	-1	silent
PASTE	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	TANK	New	new	'	-1	-1	-1	check
GRADE	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	TANK	New	new	'	-1	-1	-1	prod
CANDY	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	TANK	New	new	'	-1	-1	-1	prod
JEAN	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	TANK	New	new	'	-1	-1	-1	check
TALK	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	TANK	New	new	'	-1	-1	-1	check
LACK	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	TANK	New	new	'	-1	-1	-1	silent
MYTH	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	TANK	New	new	'	-1	-1	-1	silent
SURPRISE	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	TANK	New	new	'	-1	-1	-1	check
FRAME	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	TANK	New	new	'	-1	-1	-1	check
ANIMAL	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	TANK	New	new	'	-1	-1	-1	prod
