study_word	study_cue	word	cue	practice_word	practice_cue	test_word	test_luminance_cue	test_condition	Key_Pressed	Key_Press_Time	Word_on_Time	Response_Time	study_instruction
PASSIVE	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DEPOT	Check.png	check	'	-1	-1	-1	prod
GATE	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DEPOT	Check.png	check	'	-1	-1	-1	check
DEBT	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DEPOT	Check.png	check	'	-1	-1	-1	prod
PATROL	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DEPOT	Check.png	check	'	-1	-1	-1	prod
GRAB	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DEPOT	Check.png	check	'	-1	-1	-1	prod
ZINC	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DEPOT	Check.png	check	'	-1	-1	-1	check
IRONY	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DEPOT	Check.png	check	'	-1	-1	-1	check
ONSET	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DEPOT	Check.png	check	'	-1	-1	-1	prod
ACID	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DEPOT	Check.png	check	'	-1	-1	-1	silent
QUESTION	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DEPOT	Check.png	check	'	-1	-1	-1	check
DEPOT	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DEPOT	Check.png	check	'	-1	-1	-1	check
JURY	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DEPOT	Check.png	check	'	-1	-1	-1	silent
SYMPHONY	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DEPOT	Check.png	check	'	-1	-1	-1	prod
ELEVATOR	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DEPOT	Check.png	check	'	-1	-1	-1	silent
IMPACT	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DEPOT	Check.png	check	'	-1	-1	-1	prod
DESTINY	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DEPOT	Check.png	check	'	-1	-1	-1	prod
KINGDOM	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DEPOT	Check.png	check	'	-1	-1	-1	prod
DEFEAT	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DEPOT	Check.png	check	'	-1	-1	-1	check
HARVEST	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DEPOT	Check.png	check	'	-1	-1	-1	check
LAUGH	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DEPOT	Check.png	check	'	-1	-1	-1	silent
WINDOW	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DEPOT	Check.png	check	'	-1	-1	-1	prod
HANDLE	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DEPOT	Check.png	check	'	-1	-1	-1	silent
USAGE	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DEPOT	Check.png	check	'	-1	-1	-1	check
CURTAIN	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DEPOT	Check.png	check	'	-1	-1	-1	silent
GAZE	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DEPOT	Check.png	check	'	-1	-1	-1	silent
RACE	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DEPOT	Check.png	check	'	-1	-1	-1	silent
GOLF	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DEPOT	Check.png	check	'	-1	-1	-1	check
VENT	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DEPOT	Check.png	check	'	-1	-1	-1	check
UPPER	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DEPOT	Check.png	check	'	-1	-1	-1	silent
INDEX	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DEPOT	Check.png	check	'	-1	-1	-1	silent
LEAD	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DEPOT	Check.png	check	'	-1	-1	-1	silent
SURFACE	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DEPOT	Check.png	check	'	-1	-1	-1	prod
NEON	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DEPOT	Check.png	check	'	-1	-1	-1	prod
INTERVAL	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DEPOT	Check.png	check	'	-1	-1	-1	silent
GRAPH	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DEPOT	Check.png	check	'	-1	-1	-1	prod
GOSSIP	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DEPOT	Check.png	check	'	-1	-1	-1	prod
RAIL	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DEPOT	Check.png	check	'	-1	-1	-1	silent
EQUAL	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DEPOT	Check.png	check	'	-1	-1	-1	silent
ILLUSION	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DEPOT	Check.png	check	'	-1	-1	-1	check
ORDER	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DEPOT	Check.png	check	'	-1	-1	-1	silent
LATIN	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DEPOT	Check.png	check	'	-1	-1	-1	check
DETAIL	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DEPOT	Check.png	check	'	-1	-1	-1	check
LAWN	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DEPOT	Check.png	check	'	-1	-1	-1	silent
TANK	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DEPOT	Check.png	check	'	-1	-1	-1	prod
PASSION	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DEPOT	Check.png	check	'	-1	-1	-1	silent
VERSE	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DEPOT	Check.png	check	'	-1	-1	-1	prod
CURRENT	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DEPOT	Check.png	check	'	-1	-1	-1	silent
NOISE	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DEPOT	Check.png	check	'	-1	-1	-1	check
KITCHEN	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DEPOT	Check.png	check	'	-1	-1	-1	silent
WISE	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DEPOT	Check.png	check	'	-1	-1	-1	check
ABSTRACT	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DEPOT	Check.png	check	'	-1	-1	-1	silent
CURRENCY	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DEPOT	Check.png	check	'	-1	-1	-1	silent
GRADIENT	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DEPOT	Check.png	check	'	-1	-1	-1	check
TACTICS	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DEPOT	Check.png	check	'	-1	-1	-1	silent
GAIN	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DEPOT	Check.png	check	'	-1	-1	-1	silent
FRONT	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DEPOT	Check.png	check	'	-1	-1	-1	check
DEAN	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DEPOT	Check.png	check	'	-1	-1	-1	check
ABSENCE	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DEPOT	Check.png	check	'	-1	-1	-1	silent
FRUIT	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DEPOT	Check.png	check	'	-1	-1	-1	check
CROSS	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DEPOT	Check.png	check	'	-1	-1	-1	prod
HAIL	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DEPOT	Check.png	check	'	-1	-1	-1	prod
TABLE	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DEPOT	Check.png	check	'	-1	-1	-1	prod
KISS	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DEPOT	Check.png	check	'	-1	-1	-1	prod
REAL	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DEPOT	Check.png	check	'	-1	-1	-1	check
GALLERY	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DEPOT	Check.png	check	'	-1	-1	-1	prod
DELAY	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DEPOT	Check.png	check	'	-1	-1	-1	check
RABBIT	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DEPOT	Check.png	check	'	-1	-1	-1	silent
JUDGE	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DEPOT	Check.png	check	'	-1	-1	-1	silent
LEAGUE	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DEPOT	Check.png	check	'	-1	-1	-1	prod
OPINION	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DEPOT	Check.png	check	'	-1	-1	-1	check
CASH	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DEPOT	Check.png	check	'	-1	-1	-1	check
URGENCY	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DEPOT	Check.png	check	'	-1	-1	-1	silent
FAIR	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DEPOT	Check.png	check	'	-1	-1	-1	prod
LEASE	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DEPOT	Check.png	check	'	-1	-1	-1	prod
GRASS	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DEPOT	Check.png	check	'	-1	-1	-1	silent
AMOUNT	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DEPOT	Check.png	check	'	-1	-1	-1	check
GRADE	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DEPOT	Check.png	check	'	-1	-1	-1	check
RADAR	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DEPOT	Check.png	check	'	-1	-1	-1	prod
LAWYER	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DEPOT	Check.png	check	'	-1	-1	-1	prod
LIFT	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DEPOT	Check.png	check	'	-1	-1	-1	silent
QUALITY	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DEPOT	Check.png	check	'	-1	-1	-1	check
OPERA	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DEPOT	Check.png	check	'	-1	-1	-1	check
JOURNEY	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DEPOT	Check.png	check	'	-1	-1	-1	silent
LABEL	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DEPOT	Check.png	check	'	-1	-1	-1	check
NEEDLE	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DEPOT	Check.png	check	'	-1	-1	-1	prod
OCCASION	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DEPOT	Check.png	check	'	-1	-1	-1	prod
JOKE	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DEPOT	Check.png	check	'	-1	-1	-1	prod
WRITING	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DEPOT	Check.png	check	'	-1	-1	-1	check
KIND	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DEPOT	Check.png	check	'	-1	-1	-1	silent
GHOST	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DEPOT	Check.png	check	'	-1	-1	-1	check
CANDY	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DEPOT	Check.png	check	'	-1	-1	-1	check
GOWN	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DEPOT	Check.png	check	'	-1	-1	-1	prod
CROP	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DEPOT	Check.png	check	'	-1	-1	-1	silent
QUEEN	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DEPOT	Check.png	check	'	-1	-1	-1	prod
VECTOR	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DEPOT	Check.png	check	'	-1	-1	-1	silent
ISLAND	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DEPOT	Check.png	check	'	-1	-1	-1	prod
JAIL	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DEPOT	Check.png	check	'	-1	-1	-1	prod
NAME	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DEPOT	Check.png	check	'	-1	-1	-1	check
ACTOR	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DEPOT	Check.png	check	'	-1	-1	-1	check
GANG	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DEPOT	Check.png	check	'	-1	-1	-1	prod
ANIMAL	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DEPOT	Check.png	check	'	-1	-1	-1	check
MUSICIAN	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DEPOT	Check.png	check	'	-1	-1	-1	prod
JUMP	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DEPOT	Check.png	check	'	-1	-1	-1	check
WOOL	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DEPOT	Check.png	check	'	-1	-1	-1	silent
DICE	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DEPOT	Check.png	check	'	-1	-1	-1	silent
YARN	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DEPOT	Check.png	check	'	-1	-1	-1	silent
NERVE	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DEPOT	Check.png	check	'	-1	-1	-1	silent
MOVE	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DEPOT	Check.png	check	'	-1	-1	-1	silent
NEWS	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DEPOT	Check.png	check	'	-1	-1	-1	prod
MYSTERY	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DEPOT	Check.png	check	'	-1	-1	-1	check
PAPER	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DEPOT	Check.png	check	'	-1	-1	-1	silent
TAIL	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DEPOT	Check.png	check	'	-1	-1	-1	check
PROSE	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DEPOT	Check.png	check	'	-1	-1	-1	check
VARIABLE	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DEPOT	Check.png	check	'	-1	-1	-1	check
LEMON	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DEPOT	Check.png	check	'	-1	-1	-1	prod
OFFICER	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DEPOT	Check.png	check	'	-1	-1	-1	silent
ADDITION	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DEPOT	Check.png	check	'	-1	-1	-1	check
PART	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DEPOT	Check.png	check	'	-1	-1	-1	prod
RAIN	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DEPOT	Check.png	check	'	-1	-1	-1	prod
WORD	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DEPOT	Check.png	check	'	-1	-1	-1	prod
