study_word	study_cue	word	cue	practice_word	practice_cue	test_word	test_luminance_cue	test_condition	Key_Pressed	Key_Press_Time	Word_on_Time	Response_Time	study_instruction
SYSTEM	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	GANG	Check.png	check	'	-1	-1	-1	silent
JOINT	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	GANG	Check.png	check	'	-1	-1	-1	prod
INCOME	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	GANG	Check.png	check	'	-1	-1	-1	prod
PARK	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	GANG	Check.png	check	'	-1	-1	-1	silent
CUSTOMER	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	GANG	Check.png	check	'	-1	-1	-1	prod
UTILITY	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	GANG	Check.png	check	'	-1	-1	-1	prod
NARROW	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	GANG	Check.png	check	'	-1	-1	-1	prod
SWIFT	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	GANG	Check.png	check	'	-1	-1	-1	prod
JOKE	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	GANG	Check.png	check	'	-1	-1	-1	check
ITEM	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	GANG	Check.png	check	'	-1	-1	-1	silent
EDITION	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	GANG	Check.png	check	'	-1	-1	-1	prod
MUSICIAN	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	GANG	Check.png	check	'	-1	-1	-1	check
HAIR	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	GANG	Check.png	check	'	-1	-1	-1	silent
WORD	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	GANG	Check.png	check	'	-1	-1	-1	check
DESIGN	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	GANG	Check.png	check	'	-1	-1	-1	prod
OCCASION	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	GANG	Check.png	check	'	-1	-1	-1	check
TANK	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	GANG	Check.png	check	'	-1	-1	-1	check
NATION	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	GANG	Check.png	check	'	-1	-1	-1	prod
INPUT	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	GANG	Check.png	check	'	-1	-1	-1	silent
CURSE	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	GANG	Check.png	check	'	-1	-1	-1	silent
PASSIVE	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	GANG	Check.png	check	'	-1	-1	-1	check
GROUND	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	GANG	Check.png	check	'	-1	-1	-1	prod
KNOCK	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	GANG	Check.png	check	'	-1	-1	-1	prod
KNIGHT	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	GANG	Check.png	check	'	-1	-1	-1	prod
UNIT	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	GANG	Check.png	check	'	-1	-1	-1	silent
UPRIGHT	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	GANG	Check.png	check	'	-1	-1	-1	silent
LACK	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	GANG	Check.png	check	'	-1	-1	-1	prod
ZONE	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	GANG	Check.png	check	'	-1	-1	-1	prod
VACUUM	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	GANG	Check.png	check	'	-1	-1	-1	silent
INFANT	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	GANG	Check.png	check	'	-1	-1	-1	prod
QUARTER	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	GANG	Check.png	check	'	-1	-1	-1	silent
HAIL	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	GANG	Check.png	check	'	-1	-1	-1	check
CREST	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	GANG	Check.png	check	'	-1	-1	-1	prod
YIELD	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	GANG	Check.png	check	'	-1	-1	-1	prod
GIANT	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	GANG	Check.png	check	'	-1	-1	-1	prod
CROSS	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	GANG	Check.png	check	'	-1	-1	-1	check
FUND	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	GANG	Check.png	check	'	-1	-1	-1	silent
LAMP	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	GANG	Check.png	check	'	-1	-1	-1	prod
GRAB	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	GANG	Check.png	check	'	-1	-1	-1	check
QUOTE	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	GANG	Check.png	check	'	-1	-1	-1	prod
MONUMENT	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	GANG	Check.png	check	'	-1	-1	-1	prod
DESIRE	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	GANG	Check.png	check	'	-1	-1	-1	silent
GUEST	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	GANG	Check.png	check	'	-1	-1	-1	silent
DECADE	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	GANG	Check.png	check	'	-1	-1	-1	silent
GENIUS	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	GANG	Check.png	check	'	-1	-1	-1	silent
NECK	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	GANG	Check.png	check	'	-1	-1	-1	prod
TABLE	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	GANG	Check.png	check	'	-1	-1	-1	check
VEHICLE	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	GANG	Check.png	check	'	-1	-1	-1	silent
GOSPEL	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	GANG	Check.png	check	'	-1	-1	-1	silent
JOURNAL	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	GANG	Check.png	check	'	-1	-1	-1	silent
ELBOW	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	GANG	Check.png	check	'	-1	-1	-1	silent
GALLERY	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	GANG	Check.png	check	'	-1	-1	-1	check
SURPRISE	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	GANG	Check.png	check	'	-1	-1	-1	silent
DEBUT	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	GANG	Check.png	check	'	-1	-1	-1	silent
DESTINY	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	GANG	Check.png	check	'	-1	-1	-1	check
NEON	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	GANG	Check.png	check	'	-1	-1	-1	check
RAID	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	GANG	Check.png	check	'	-1	-1	-1	prod
ACADEMY	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	GANG	Check.png	check	'	-1	-1	-1	prod
ECONOMY	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	GANG	Check.png	check	'	-1	-1	-1	silent
LAUNCH	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	GANG	Check.png	check	'	-1	-1	-1	prod
ONSET	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	GANG	Check.png	check	'	-1	-1	-1	check
GOWN	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	GANG	Check.png	check	'	-1	-1	-1	check
ZERO	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	GANG	Check.png	check	'	-1	-1	-1	prod
OCEAN	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	GANG	Check.png	check	'	-1	-1	-1	silent
LAWYER	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	GANG	Check.png	check	'	-1	-1	-1	check
JUSTICE	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	GANG	Check.png	check	'	-1	-1	-1	prod
IMPULSE	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	GANG	Check.png	check	'	-1	-1	-1	prod
GLOBE	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	GANG	Check.png	check	'	-1	-1	-1	silent
MORAL	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	GANG	Check.png	check	'	-1	-1	-1	prod
TALK	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	GANG	Check.png	check	'	-1	-1	-1	silent
JUNIOR	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	GANG	Check.png	check	'	-1	-1	-1	silent
ISLAND	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	GANG	Check.png	check	'	-1	-1	-1	check
EDGE	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	GANG	Check.png	check	'	-1	-1	-1	prod
NEEDLE	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	GANG	Check.png	check	'	-1	-1	-1	check
ABANDON	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	GANG	Check.png	check	'	-1	-1	-1	silent
LENS	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	GANG	Check.png	check	'	-1	-1	-1	prod
QUEEN	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	GANG	Check.png	check	'	-1	-1	-1	check
VERSE	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	GANG	Check.png	check	'	-1	-1	-1	check
GENERAL	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	GANG	Check.png	check	'	-1	-1	-1	prod
RAIN	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	GANG	Check.png	check	'	-1	-1	-1	check
DENTAL	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	GANG	Check.png	check	'	-1	-1	-1	silent
DEPTH	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	GANG	Check.png	check	'	-1	-1	-1	silent
DEAR	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	GANG	Check.png	check	'	-1	-1	-1	prod
GRAPH	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	GANG	Check.png	check	'	-1	-1	-1	check
QUIET	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	GANG	Check.png	check	'	-1	-1	-1	prod
SURFACE	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	GANG	Check.png	check	'	-1	-1	-1	check
JEAN	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	GANG	Check.png	check	'	-1	-1	-1	silent
JAIL	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	GANG	Check.png	check	'	-1	-1	-1	check
SYMPHONY	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	GANG	Check.png	check	'	-1	-1	-1	check
LEASE	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	GANG	Check.png	check	'	-1	-1	-1	check
ONION	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	GANG	Check.png	check	'	-1	-1	-1	silent
MOUTH	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	GANG	Check.png	check	'	-1	-1	-1	silent
KISS	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	GANG	Check.png	check	'	-1	-1	-1	check
MYTH	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	GANG	Check.png	check	'	-1	-1	-1	prod
GANG	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	GANG	Check.png	check	'	-1	-1	-1	check
DEBT	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	GANG	Check.png	check	'	-1	-1	-1	check
IMPACT	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	GANG	Check.png	check	'	-1	-1	-1	check
GATHER	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	GANG	Check.png	check	'	-1	-1	-1	prod
RADAR	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	GANG	Check.png	check	'	-1	-1	-1	check
DEAL	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	GANG	Check.png	check	'	-1	-1	-1	prod
FRAME	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	GANG	Check.png	check	'	-1	-1	-1	silent
TALENT	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	GANG	Check.png	check	'	-1	-1	-1	prod
