study_word	study_cue	word	cue	practice_word	practice_cue	test_word	test_luminance_cue	test_condition	Key_Pressed	Key_Press_Time	Word_on_Time	Response_Time	study_instruction
GAIN	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DETAIL	Exes.png	silent	'	-1	-1	-1	prod
LAUGH	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DETAIL	Exes.png	silent	'	-1	-1	-1	prod
OPERA	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DETAIL	Exes.png	silent	'	-1	-1	-1	silent
GRASS	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DETAIL	Exes.png	silent	'	-1	-1	-1	prod
CANDY	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DETAIL	Exes.png	silent	'	-1	-1	-1	silent
DETAIL	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DETAIL	Exes.png	silent	'	-1	-1	-1	silent
UPPER	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DETAIL	Exes.png	silent	'	-1	-1	-1	prod
QUALITY	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DETAIL	Exes.png	silent	'	-1	-1	-1	silent
CURRENCY	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DETAIL	Exes.png	silent	'	-1	-1	-1	prod
ADDITION	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DETAIL	Exes.png	silent	'	-1	-1	-1	silent
WISE	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DETAIL	Exes.png	silent	'	-1	-1	-1	silent
ORDER	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DETAIL	Exes.png	silent	'	-1	-1	-1	prod
DEAR	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DETAIL	Exes.png	silent	'	-1	-1	-1	check
ACID	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DETAIL	Exes.png	silent	'	-1	-1	-1	prod
ANIMAL	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DETAIL	Exes.png	silent	'	-1	-1	-1	silent
VENT	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DETAIL	Exes.png	silent	'	-1	-1	-1	silent
GRADE	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DETAIL	Exes.png	silent	'	-1	-1	-1	silent
LIFT	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DETAIL	Exes.png	silent	'	-1	-1	-1	prod
KNOCK	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DETAIL	Exes.png	silent	'	-1	-1	-1	check
GATHER	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DETAIL	Exes.png	silent	'	-1	-1	-1	check
INCOME	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DETAIL	Exes.png	silent	'	-1	-1	-1	check
MORAL	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DETAIL	Exes.png	silent	'	-1	-1	-1	check
GRADIENT	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DETAIL	Exes.png	silent	'	-1	-1	-1	silent
LABEL	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DETAIL	Exes.png	silent	'	-1	-1	-1	silent
INFANT	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DETAIL	Exes.png	silent	'	-1	-1	-1	check
TALENT	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DETAIL	Exes.png	silent	'	-1	-1	-1	check
YIELD	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DETAIL	Exes.png	silent	'	-1	-1	-1	check
OPINION	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DETAIL	Exes.png	silent	'	-1	-1	-1	silent
