study_word	study_cue	word	cue	practice_word	practice_cue	test_word	test_luminance_cue	test_condition	Key_Pressed	Key_Press_Time	Word_on_Time	Response_Time	study_instruction
RAIL	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	LATIN	New	new	'	-1	-1	-1	check
SURPRISE	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	LATIN	New	new	'	-1	-1	-1	prod
ELITE	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	LATIN	New	new	'	-1	-1	-1	prod
JAZZ	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	LATIN	New	new	'	-1	-1	-1	prod
DEBUT	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	LATIN	New	new	'	-1	-1	-1	prod
ABANDON	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	LATIN	New	new	'	-1	-1	-1	prod
PATROL	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	LATIN	New	new	'	-1	-1	-1	silent
TACTICS	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	LATIN	New	new	'	-1	-1	-1	check
WOOL	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	LATIN	New	new	'	-1	-1	-1	check
HAIL	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	LATIN	New	new	'	-1	-1	-1	silent
LEAD	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	LATIN	New	new	'	-1	-1	-1	check
ADVICE	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	LATIN	New	new	'	-1	-1	-1	prod
PASTE	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	LATIN	New	new	'	-1	-1	-1	prod
FUTURE	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	LATIN	New	new	'	-1	-1	-1	prod
ECONOMY	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	LATIN	New	new	'	-1	-1	-1	prod
LEASE	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	LATIN	New	new	'	-1	-1	-1	silent
SURFACE	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	LATIN	New	new	'	-1	-1	-1	silent
NEON	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	LATIN	New	new	'	-1	-1	-1	silent
LIFT	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	LATIN	New	new	'	-1	-1	-1	check
CURSE	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	LATIN	New	new	'	-1	-1	-1	prod
KIND	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	LATIN	New	new	'	-1	-1	-1	check
RACE	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	LATIN	New	new	'	-1	-1	-1	check
VERSE	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	LATIN	New	new	'	-1	-1	-1	silent
OCCASION	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	LATIN	New	new	'	-1	-1	-1	silent
PAPER	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	LATIN	New	new	'	-1	-1	-1	check
GAIN	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	LATIN	New	new	'	-1	-1	-1	check
YARN	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	LATIN	New	new	'	-1	-1	-1	check
GRAPH	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	LATIN	New	new	'	-1	-1	-1	silent
FUND	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	LATIN	New	new	'	-1	-1	-1	prod
LAWN	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	LATIN	New	new	'	-1	-1	-1	check
ABSTRACT	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	LATIN	New	new	'	-1	-1	-1	check
WORD	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	LATIN	New	new	'	-1	-1	-1	silent
LEMON	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	LATIN	New	new	'	-1	-1	-1	silent
SYMPHONY	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	LATIN	New	new	'	-1	-1	-1	silent
URGENCY	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	LATIN	New	new	'	-1	-1	-1	check
DECADE	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	LATIN	New	new	'	-1	-1	-1	prod
OFFICER	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	LATIN	New	new	'	-1	-1	-1	check
GRASS	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	LATIN	New	new	'	-1	-1	-1	check
DEPTH	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	LATIN	New	new	'	-1	-1	-1	prod
GENIUS	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	LATIN	New	new	'	-1	-1	-1	prod
EQUAL	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	LATIN	New	new	'	-1	-1	-1	check
CROP	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	LATIN	New	new	'	-1	-1	-1	check
UPPER	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	LATIN	New	new	'	-1	-1	-1	check
DEBT	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	LATIN	New	new	'	-1	-1	-1	silent
OCEAN	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	LATIN	New	new	'	-1	-1	-1	prod
CURRENT	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	LATIN	New	new	'	-1	-1	-1	check
INPUT	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	LATIN	New	new	'	-1	-1	-1	prod
VEHICLE	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	LATIN	New	new	'	-1	-1	-1	prod
ELEVATOR	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	LATIN	New	new	'	-1	-1	-1	check
PASSIVE	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	LATIN	New	new	'	-1	-1	-1	silent
ELBOW	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	LATIN	New	new	'	-1	-1	-1	prod
GUEST	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	LATIN	New	new	'	-1	-1	-1	prod
NEUTRAL	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	LATIN	New	new	'	-1	-1	-1	prod
FRAME	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	LATIN	New	new	'	-1	-1	-1	prod
VACUUM	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	LATIN	New	new	'	-1	-1	-1	prod
SYSTEM	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	LATIN	New	new	'	-1	-1	-1	prod
VECTOR	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	LATIN	New	new	'	-1	-1	-1	check
ABSENCE	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	LATIN	New	new	'	-1	-1	-1	check
GRAB	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	LATIN	New	new	'	-1	-1	-1	silent
ITEM	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	LATIN	New	new	'	-1	-1	-1	prod
ONSET	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	LATIN	New	new	'	-1	-1	-1	silent
LEAGUE	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	LATIN	New	new	'	-1	-1	-1	silent
NEEDLE	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	LATIN	New	new	'	-1	-1	-1	silent
JOURNEY	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	LATIN	New	new	'	-1	-1	-1	check
ONION	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	LATIN	New	new	'	-1	-1	-1	prod
TANK	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	LATIN	New	new	'	-1	-1	-1	silent
NERVE	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	LATIN	New	new	'	-1	-1	-1	check
JUDGE	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	LATIN	New	new	'	-1	-1	-1	check
JOURNAL	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	LATIN	New	new	'	-1	-1	-1	prod
DICE	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	LATIN	New	new	'	-1	-1	-1	check
MUSICIAN	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	LATIN	New	new	'	-1	-1	-1	silent
JOKE	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	LATIN	New	new	'	-1	-1	-1	silent
GAZE	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	LATIN	New	new	'	-1	-1	-1	check
CURTAIN	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	LATIN	New	new	'	-1	-1	-1	check
WINDOW	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	LATIN	New	new	'	-1	-1	-1	silent
LAWYER	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	LATIN	New	new	'	-1	-1	-1	silent
INDEX	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	LATIN	New	new	'	-1	-1	-1	check
KISS	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	LATIN	New	new	'	-1	-1	-1	silent
