study_word	study_cue	word	cue	practice_word	practice_cue	test_word	test_luminance_cue	test_condition	Key_Pressed	Key_Press_Time	Word_on_Time	Response_Time	study_instruction
HAIR	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	LABEL	New	new	'	-1	-1	-1	prod
INTERVAL	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	LABEL	New	new	'	-1	-1	-1	check
NERVE	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	LABEL	New	new	'	-1	-1	-1	check
DENTAL	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	LABEL	New	new	'	-1	-1	-1	prod
ELITE	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	LABEL	New	new	'	-1	-1	-1	prod
SURFACE	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	LABEL	New	new	'	-1	-1	-1	silent
URGENCY	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	LABEL	New	new	'	-1	-1	-1	check
ISLAND	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	LABEL	New	new	'	-1	-1	-1	silent
VEHICLE	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	LABEL	New	new	'	-1	-1	-1	prod
KIND	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	LABEL	New	new	'	-1	-1	-1	check
PATROL	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	LABEL	New	new	'	-1	-1	-1	silent
TALK	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	LABEL	New	new	'	-1	-1	-1	prod
WINDOW	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	LABEL	New	new	'	-1	-1	-1	silent
LAUGH	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	LABEL	New	new	'	-1	-1	-1	check
FRAME	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	LABEL	New	new	'	-1	-1	-1	prod
CROP	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	LABEL	New	new	'	-1	-1	-1	check
DESIRE	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	LABEL	New	new	'	-1	-1	-1	prod
GRAB	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	LABEL	New	new	'	-1	-1	-1	silent
LEAD	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	LABEL	New	new	'	-1	-1	-1	check
UPPER	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	LABEL	New	new	'	-1	-1	-1	check
TABLE	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	LABEL	New	new	'	-1	-1	-1	silent
JOKE	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	LABEL	New	new	'	-1	-1	-1	silent
RABBIT	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	LABEL	New	new	'	-1	-1	-1	check
ABANDON	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	LABEL	New	new	'	-1	-1	-1	prod
GENIUS	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	LABEL	New	new	'	-1	-1	-1	prod
MOVE	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	LABEL	New	new	'	-1	-1	-1	check
MUSICIAN	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	LABEL	New	new	'	-1	-1	-1	silent
GOSPEL	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	LABEL	New	new	'	-1	-1	-1	prod
RACE	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	LABEL	New	new	'	-1	-1	-1	check
MOUTH	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	LABEL	New	new	'	-1	-1	-1	prod
DICE	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	LABEL	New	new	'	-1	-1	-1	check
FUND	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	LABEL	New	new	'	-1	-1	-1	prod
GLOBE	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	LABEL	New	new	'	-1	-1	-1	prod
JUNIOR	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	LABEL	New	new	'	-1	-1	-1	prod
GOSSIP	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	LABEL	New	new	'	-1	-1	-1	silent
FAIR	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	LABEL	New	new	'	-1	-1	-1	silent
CURRENT	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	LABEL	New	new	'	-1	-1	-1	check
LEAGUE	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	LABEL	New	new	'	-1	-1	-1	silent
SYSTEM	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	LABEL	New	new	'	-1	-1	-1	prod
LEMON	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	LABEL	New	new	'	-1	-1	-1	silent
GAZE	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	LABEL	New	new	'	-1	-1	-1	check
LEASE	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	LABEL	New	new	'	-1	-1	-1	silent
OCEAN	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	LABEL	New	new	'	-1	-1	-1	prod
WOOL	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	LABEL	New	new	'	-1	-1	-1	check
VECTOR	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	LABEL	New	new	'	-1	-1	-1	check
LAWN	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	LABEL	New	new	'	-1	-1	-1	check
ONION	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	LABEL	New	new	'	-1	-1	-1	prod
HANDLE	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	LABEL	New	new	'	-1	-1	-1	check
WORD	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	LABEL	New	new	'	-1	-1	-1	silent
ONSET	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	LABEL	New	new	'	-1	-1	-1	silent
NEWS	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	LABEL	New	new	'	-1	-1	-1	silent
GRASS	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	LABEL	New	new	'	-1	-1	-1	check
CURSE	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	LABEL	New	new	'	-1	-1	-1	prod
JUDGE	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	LABEL	New	new	'	-1	-1	-1	check
CROSS	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	LABEL	New	new	'	-1	-1	-1	silent
PASSIVE	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	LABEL	New	new	'	-1	-1	-1	silent
OCCASION	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	LABEL	New	new	'	-1	-1	-1	silent
JURY	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	LABEL	New	new	'	-1	-1	-1	check
KISS	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	LABEL	New	new	'	-1	-1	-1	silent
PAPER	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	LABEL	New	new	'	-1	-1	-1	check
EQUAL	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	LABEL	New	new	'	-1	-1	-1	check
JOURNEY	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	LABEL	New	new	'	-1	-1	-1	check
RAIN	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	LABEL	New	new	'	-1	-1	-1	silent
PASSION	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	LABEL	New	new	'	-1	-1	-1	check
GOWN	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	LABEL	New	new	'	-1	-1	-1	silent
UNIT	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	LABEL	New	new	'	-1	-1	-1	prod
WOOD	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	LABEL	New	new	'	-1	-1	-1	prod
ABSENCE	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	LABEL	New	new	'	-1	-1	-1	check
QUEEN	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	LABEL	New	new	'	-1	-1	-1	silent
ECONOMY	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	LABEL	New	new	'	-1	-1	-1	prod
INPUT	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	LABEL	New	new	'	-1	-1	-1	prod
KITCHEN	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	LABEL	New	new	'	-1	-1	-1	check
