study_word	study_cue	word	cue	practice_word	practice_cue	test_word	test_luminance_cue	test_condition	Key_Pressed	Key_Press_Time	Word_on_Time	Response_Time	study_instruction
ONION	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	PAPER	Check.png	check	'	-1	-1	-1	prod
NEWS	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	PAPER	Check.png	check	'	-1	-1	-1	silent
DEBUT	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	PAPER	Check.png	check	'	-1	-1	-1	prod
SYMPHONY	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	PAPER	Check.png	check	'	-1	-1	-1	silent
ABSTRACT	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	PAPER	Check.png	check	'	-1	-1	-1	check
HAIL	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	PAPER	Check.png	check	'	-1	-1	-1	silent
CROP	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	PAPER	Check.png	check	'	-1	-1	-1	check
YARN	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	PAPER	Check.png	check	'	-1	-1	-1	check
JOKE	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	PAPER	Check.png	check	'	-1	-1	-1	silent
GUEST	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	PAPER	Check.png	check	'	-1	-1	-1	prod
VERSE	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	PAPER	Check.png	check	'	-1	-1	-1	silent
CURRENT	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	PAPER	Check.png	check	'	-1	-1	-1	check
ACID	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	PAPER	Check.png	check	'	-1	-1	-1	check
LEMON	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	PAPER	Check.png	check	'	-1	-1	-1	silent
KITCHEN	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	PAPER	Check.png	check	'	-1	-1	-1	check
CROSS	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	PAPER	Check.png	check	'	-1	-1	-1	silent
GAZE	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	PAPER	Check.png	check	'	-1	-1	-1	check
KINGDOM	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	PAPER	Check.png	check	'	-1	-1	-1	silent
QUARTER	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	PAPER	Check.png	check	'	-1	-1	-1	prod
INDEX	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	PAPER	Check.png	check	'	-1	-1	-1	check
FRAME	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	PAPER	Check.png	check	'	-1	-1	-1	prod
WINDOW	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	PAPER	Check.png	check	'	-1	-1	-1	silent
FAIR	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	PAPER	Check.png	check	'	-1	-1	-1	silent
PASSIVE	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	PAPER	Check.png	check	'	-1	-1	-1	silent
MUSICIAN	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	PAPER	Check.png	check	'	-1	-1	-1	silent
