study_word	study_cue	word	cue	practice_word	practice_cue	test_word	test_luminance_cue	test_condition	Key_Pressed	Key_Press_Time	Word_on_Time	Response_Time	study_instruction
NOISE	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DECADE	New	new	'	-1	-1	-1	silent
WRITING	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DECADE	New	new	'	-1	-1	-1	silent
DETAIL	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DECADE	New	new	'	-1	-1	-1	silent
JUDGE	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DECADE	New	new	'	-1	-1	-1	prod
CUSTOMER	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DECADE	New	new	'	-1	-1	-1	check
DEFEAT	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DECADE	New	new	'	-1	-1	-1	silent
TACTICS	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DECADE	New	new	'	-1	-1	-1	prod
ACADEMY	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DECADE	New	new	'	-1	-1	-1	check
WOOL	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DECADE	New	new	'	-1	-1	-1	prod
KNIGHT	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DECADE	New	new	'	-1	-1	-1	check
UPPER	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DECADE	New	new	'	-1	-1	-1	prod
ILLUSION	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DECADE	New	new	'	-1	-1	-1	silent
INDEX	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DECADE	New	new	'	-1	-1	-1	prod
UTILITY	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DECADE	New	new	'	-1	-1	-1	check
ZINC	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DECADE	New	new	'	-1	-1	-1	silent
DICE	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DECADE	New	new	'	-1	-1	-1	prod
RAID	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DECADE	New	new	'	-1	-1	-1	check
PROSE	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DECADE	New	new	'	-1	-1	-1	silent
MOVE	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DECADE	New	new	'	-1	-1	-1	prod
LABEL	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DECADE	New	new	'	-1	-1	-1	silent
EQUAL	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DECADE	New	new	'	-1	-1	-1	prod
LATIN	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DECADE	New	new	'	-1	-1	-1	silent
GHOST	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DECADE	New	new	'	-1	-1	-1	silent
GAIN	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DECADE	New	new	'	-1	-1	-1	prod
MYTH	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DECADE	New	new	'	-1	-1	-1	check
QUALITY	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DECADE	New	new	'	-1	-1	-1	silent
INTERVAL	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DECADE	New	new	'	-1	-1	-1	prod
KIND	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DECADE	New	new	'	-1	-1	-1	prod
TALENT	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DECADE	New	new	'	-1	-1	-1	check
CROP	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DECADE	New	new	'	-1	-1	-1	prod
DEAL	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DECADE	New	new	'	-1	-1	-1	check
GIANT	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DECADE	New	new	'	-1	-1	-1	check
GATE	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DECADE	New	new	'	-1	-1	-1	silent
LACK	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DECADE	New	new	'	-1	-1	-1	check
NECK	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DECADE	New	new	'	-1	-1	-1	check
EDITION	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DECADE	New	new	'	-1	-1	-1	check
QUESTION	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DECADE	New	new	'	-1	-1	-1	silent
JOURNEY	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DECADE	New	new	'	-1	-1	-1	prod
PASSION	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DECADE	New	new	'	-1	-1	-1	prod
IRONY	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DECADE	New	new	'	-1	-1	-1	silent
PAPER	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DECADE	New	new	'	-1	-1	-1	prod
ZERO	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DECADE	New	new	'	-1	-1	-1	check
VARIABLE	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DECADE	New	new	'	-1	-1	-1	silent
OPERA	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DECADE	New	new	'	-1	-1	-1	silent
WISE	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DECADE	New	new	'	-1	-1	-1	silent
DEPOT	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DECADE	New	new	'	-1	-1	-1	silent
ORDER	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DECADE	New	new	'	-1	-1	-1	prod
GAZE	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DECADE	New	new	'	-1	-1	-1	prod
QUOTE	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DECADE	New	new	'	-1	-1	-1	check
RAIL	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DECADE	New	new	'	-1	-1	-1	prod
KNOCK	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DECADE	New	new	'	-1	-1	-1	check
DEAN	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DECADE	New	new	'	-1	-1	-1	silent
GRADE	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DECADE	New	new	'	-1	-1	-1	silent
RABBIT	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DECADE	New	new	'	-1	-1	-1	prod
TAIL	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DECADE	New	new	'	-1	-1	-1	silent
QUIET	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DECADE	New	new	'	-1	-1	-1	check
LENS	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DECADE	New	new	'	-1	-1	-1	check
ANIMAL	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DECADE	New	new	'	-1	-1	-1	silent
GATHER	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DECADE	New	new	'	-1	-1	-1	check
DEAR	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DECADE	New	new	'	-1	-1	-1	check
FRONT	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DECADE	New	new	'	-1	-1	-1	silent
GOLF	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DECADE	New	new	'	-1	-1	-1	silent
MONUMENT	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DECADE	New	new	'	-1	-1	-1	check
MUSCLE	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DECADE	New	new	'	-1	-1	-1	check
EDGE	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DECADE	New	new	'	-1	-1	-1	check
ABSENCE	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DECADE	New	new	'	-1	-1	-1	prod
