study_word	study_cue	word	cue	practice_word	practice_cue	test_word	test_luminance_cue	test_condition	Key_Pressed	Key_Press_Time	Word_on_Time	Response_Time	study_instruction
FRUIT	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	CROP	Exes.png	silent	'	-1	-1	-1	check
GRASS	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	CROP	Exes.png	silent	'	-1	-1	-1	silent
RACE	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	CROP	Exes.png	silent	'	-1	-1	-1	silent
ORDER	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	CROP	Exes.png	silent	'	-1	-1	-1	silent
PATROL	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	CROP	Exes.png	silent	'	-1	-1	-1	prod
INDEX	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	CROP	Exes.png	silent	'	-1	-1	-1	silent
ISLAND	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	CROP	Exes.png	silent	'	-1	-1	-1	prod
REAL	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	CROP	Exes.png	silent	'	-1	-1	-1	check
ABSENCE	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	CROP	Exes.png	silent	'	-1	-1	-1	silent
VERSE	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	CROP	Exes.png	silent	'	-1	-1	-1	prod
GALLERY	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	CROP	Exes.png	silent	'	-1	-1	-1	prod
NERVE	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	CROP	Exes.png	silent	'	-1	-1	-1	silent
HAIL	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	CROP	Exes.png	silent	'	-1	-1	-1	prod
WORD	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	CROP	Exes.png	silent	'	-1	-1	-1	prod
ABSTRACT	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	CROP	Exes.png	silent	'	-1	-1	-1	silent
HARVEST	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	CROP	Exes.png	silent	'	-1	-1	-1	check
ADDITION	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	CROP	Exes.png	silent	'	-1	-1	-1	check
GATE	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	CROP	Exes.png	silent	'	-1	-1	-1	check
OPERA	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	CROP	Exes.png	silent	'	-1	-1	-1	check
LAUGH	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	CROP	Exes.png	silent	'	-1	-1	-1	silent
OPINION	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	CROP	Exes.png	silent	'	-1	-1	-1	check
PART	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	CROP	Exes.png	silent	'	-1	-1	-1	prod
MUSICIAN	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	CROP	Exes.png	silent	'	-1	-1	-1	prod
DEBT	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	CROP	Exes.png	silent	'	-1	-1	-1	prod
DEAN	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	CROP	Exes.png	silent	'	-1	-1	-1	check
CROSS	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	CROP	Exes.png	silent	'	-1	-1	-1	prod
IRONY	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	CROP	Exes.png	silent	'	-1	-1	-1	check
VARIABLE	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	CROP	Exes.png	silent	'	-1	-1	-1	check
