study_word	study_cue	word	cue	practice_word	practice_cue	test_word	test_luminance_cue	test_condition	Key_Pressed	Key_Press_Time	Word_on_Time	Response_Time	study_instruction
ABANDON	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	OCCASION	Exes.png	silent	'	-1	-1	-1	prod
TALK	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	OCCASION	Exes.png	silent	'	-1	-1	-1	prod
JOURNEY	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	OCCASION	Exes.png	silent	'	-1	-1	-1	check
VEHICLE	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	OCCASION	Exes.png	silent	'	-1	-1	-1	prod
FAIR	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	OCCASION	Exes.png	silent	'	-1	-1	-1	silent
KISS	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	OCCASION	Exes.png	silent	'	-1	-1	-1	silent
VERSE	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	OCCASION	Exes.png	silent	'	-1	-1	-1	silent
ADVICE	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	OCCASION	Exes.png	silent	'	-1	-1	-1	prod
RABBIT	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	OCCASION	Exes.png	silent	'	-1	-1	-1	check
PARK	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	OCCASION	Exes.png	silent	'	-1	-1	-1	prod
JOKE	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	OCCASION	Exes.png	silent	'	-1	-1	-1	silent
ONSET	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	OCCASION	Exes.png	silent	'	-1	-1	-1	silent
NEEDLE	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	OCCASION	Exes.png	silent	'	-1	-1	-1	silent
KINGDOM	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	OCCASION	Exes.png	silent	'	-1	-1	-1	silent
LAWYER	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	OCCASION	Exes.png	silent	'	-1	-1	-1	silent
VACUUM	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	OCCASION	Exes.png	silent	'	-1	-1	-1	prod
JAZZ	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	OCCASION	Exes.png	silent	'	-1	-1	-1	prod
WOOL	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	OCCASION	Exes.png	silent	'	-1	-1	-1	check
DICE	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	OCCASION	Exes.png	silent	'	-1	-1	-1	check
QUARTER	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	OCCASION	Exes.png	silent	'	-1	-1	-1	prod
LAWN	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	OCCASION	Exes.png	silent	'	-1	-1	-1	check
HAIR	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	OCCASION	Exes.png	silent	'	-1	-1	-1	prod
HAIL	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	OCCASION	Exes.png	silent	'	-1	-1	-1	silent
ELEVATOR	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	OCCASION	Exes.png	silent	'	-1	-1	-1	check
QUEEN	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	OCCASION	Exes.png	silent	'	-1	-1	-1	silent
FUND	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	OCCASION	Exes.png	silent	'	-1	-1	-1	prod
TANK	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	OCCASION	Exes.png	silent	'	-1	-1	-1	silent
UPRIGHT	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	OCCASION	Exes.png	silent	'	-1	-1	-1	prod
CROSS	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	OCCASION	Exes.png	silent	'	-1	-1	-1	silent
INTERVAL	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	OCCASION	Exes.png	silent	'	-1	-1	-1	check
TACTICS	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	OCCASION	Exes.png	silent	'	-1	-1	-1	check
FRAME	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	OCCASION	Exes.png	silent	'	-1	-1	-1	prod
UNIT	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	OCCASION	Exes.png	silent	'	-1	-1	-1	prod
ABSTRACT	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	OCCASION	Exes.png	silent	'	-1	-1	-1	check
OCCASION	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	OCCASION	Exes.png	silent	'	-1	-1	-1	silent
WINDOW	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	OCCASION	Exes.png	silent	'	-1	-1	-1	silent
GOWN	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	OCCASION	Exes.png	silent	'	-1	-1	-1	silent
KIND	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	OCCASION	Exes.png	silent	'	-1	-1	-1	check
JUDGE	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	OCCASION	Exes.png	silent	'	-1	-1	-1	check
VECTOR	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	OCCASION	Exes.png	silent	'	-1	-1	-1	check
CROP	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	OCCASION	Exes.png	silent	'	-1	-1	-1	check
ELBOW	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	OCCASION	Exes.png	silent	'	-1	-1	-1	prod
OCEAN	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	OCCASION	Exes.png	silent	'	-1	-1	-1	prod
GRASS	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	OCCASION	Exes.png	silent	'	-1	-1	-1	check
GLOBE	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	OCCASION	Exes.png	silent	'	-1	-1	-1	prod
ACID	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	OCCASION	Exes.png	silent	'	-1	-1	-1	check
PAPER	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	OCCASION	Exes.png	silent	'	-1	-1	-1	check
NEUTRAL	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	OCCASION	Exes.png	silent	'	-1	-1	-1	prod
INDEX	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	OCCASION	Exes.png	silent	'	-1	-1	-1	check
DEBT	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	OCCASION	Exes.png	silent	'	-1	-1	-1	silent
