study_word	study_cue	word	cue	practice_word	practice_cue	test_word	test_luminance_cue	test_condition	Key_Pressed	Key_Press_Time	Word_on_Time	Response_Time	study_instruction
GLOBE	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	NEEDLE	Check.png	check	'	-1	-1	-1	silent
LENS	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	NEEDLE	Check.png	check	'	-1	-1	-1	prod
LEAGUE	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	NEEDLE	Check.png	check	'	-1	-1	-1	check
GENIUS	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	NEEDLE	Check.png	check	'	-1	-1	-1	silent
GRAPH	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	NEEDLE	Check.png	check	'	-1	-1	-1	check
ADVICE	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	NEEDLE	Check.png	check	'	-1	-1	-1	silent
LEASE	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	NEEDLE	Check.png	check	'	-1	-1	-1	check
ZERO	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	NEEDLE	Check.png	check	'	-1	-1	-1	prod
VEHICLE	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	NEEDLE	Check.png	check	'	-1	-1	-1	silent
SURPRISE	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	NEEDLE	Check.png	check	'	-1	-1	-1	silent
GRAB	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	NEEDLE	Check.png	check	'	-1	-1	-1	check
DESIGN	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	NEEDLE	Check.png	check	'	-1	-1	-1	prod
INPUT	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	NEEDLE	Check.png	check	'	-1	-1	-1	silent
VACUUM	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	NEEDLE	Check.png	check	'	-1	-1	-1	silent
