study_word	study_cue	word	cue	practice_word	practice_cue	test_word	test_luminance_cue	test_condition	Key_Pressed	Key_Press_Time	Word_on_Time	Response_Time	study_instruction
GALLERY	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	HARVEST	Check.png	check	'	-1	-1	-1	prod
GOLF	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	HARVEST	Check.png	check	'	-1	-1	-1	check
NEON	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	HARVEST	Check.png	check	'	-1	-1	-1	prod
CROP	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	HARVEST	Check.png	check	'	-1	-1	-1	silent
VARIABLE	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	HARVEST	Check.png	check	'	-1	-1	-1	check
VENT	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	HARVEST	Check.png	check	'	-1	-1	-1	check
JUDGE	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	HARVEST	Check.png	check	'	-1	-1	-1	silent
GOWN	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	HARVEST	Check.png	check	'	-1	-1	-1	prod
CURRENT	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	HARVEST	Check.png	check	'	-1	-1	-1	silent
GANG	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	HARVEST	Check.png	check	'	-1	-1	-1	prod
QUEEN	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	HARVEST	Check.png	check	'	-1	-1	-1	prod
RAIL	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	HARVEST	Check.png	check	'	-1	-1	-1	silent
JOKE	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	HARVEST	Check.png	check	'	-1	-1	-1	prod
LIFT	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	HARVEST	Check.png	check	'	-1	-1	-1	silent
TACTICS	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	HARVEST	Check.png	check	'	-1	-1	-1	silent
LABEL	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	HARVEST	Check.png	check	'	-1	-1	-1	check
OPINION	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	HARVEST	Check.png	check	'	-1	-1	-1	check
OCCASION	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	HARVEST	Check.png	check	'	-1	-1	-1	prod
GAZE	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	HARVEST	Check.png	check	'	-1	-1	-1	silent
WOOL	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	HARVEST	Check.png	check	'	-1	-1	-1	silent
KITCHEN	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	HARVEST	Check.png	check	'	-1	-1	-1	silent
SYMPHONY	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	HARVEST	Check.png	check	'	-1	-1	-1	prod
ZINC	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	HARVEST	Check.png	check	'	-1	-1	-1	check
HANDLE	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	HARVEST	Check.png	check	'	-1	-1	-1	silent
FAIR	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	HARVEST	Check.png	check	'	-1	-1	-1	prod
WISE	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	HARVEST	Check.png	check	'	-1	-1	-1	check
GRAB	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	HARVEST	Check.png	check	'	-1	-1	-1	prod
NEWS	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	HARVEST	Check.png	check	'	-1	-1	-1	prod
CANDY	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	HARVEST	Check.png	check	'	-1	-1	-1	check
HARVEST	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	HARVEST	Check.png	check	'	-1	-1	-1	check
VERSE	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	HARVEST	Check.png	check	'	-1	-1	-1	prod
ABSENCE	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	HARVEST	Check.png	check	'	-1	-1	-1	silent
GAIN	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	HARVEST	Check.png	check	'	-1	-1	-1	silent
FRONT	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	HARVEST	Check.png	check	'	-1	-1	-1	check
RADAR	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	HARVEST	Check.png	check	'	-1	-1	-1	prod
REAL	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	HARVEST	Check.png	check	'	-1	-1	-1	check
GOSSIP	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	HARVEST	Check.png	check	'	-1	-1	-1	prod
OPERA	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	HARVEST	Check.png	check	'	-1	-1	-1	check
LEMON	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	HARVEST	Check.png	check	'	-1	-1	-1	prod
ACID	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	HARVEST	Check.png	check	'	-1	-1	-1	silent
TABLE	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	HARVEST	Check.png	check	'	-1	-1	-1	prod
RACE	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	HARVEST	Check.png	check	'	-1	-1	-1	silent
RAIN	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	HARVEST	Check.png	check	'	-1	-1	-1	prod
