study_word	study_cue	word	cue	practice_word	practice_cue	test_word	test_luminance_cue	test_condition	Key_Pressed	Key_Press_Time	Word_on_Time	Response_Time	study_instruction
LAMP	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	NEWS	Check.png	check	'	-1	-1	-1	prod
WINDOW	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	NEWS	Check.png	check	'	-1	-1	-1	check
QUEEN	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	NEWS	Check.png	check	'	-1	-1	-1	check
ELBOW	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	NEWS	Check.png	check	'	-1	-1	-1	silent
PARK	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	NEWS	Check.png	check	'	-1	-1	-1	silent
PASTE	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	NEWS	Check.png	check	'	-1	-1	-1	silent
KINGDOM	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	NEWS	Check.png	check	'	-1	-1	-1	check
FUTURE	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	NEWS	Check.png	check	'	-1	-1	-1	silent
DEAL	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	NEWS	Check.png	check	'	-1	-1	-1	prod
FUND	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	NEWS	Check.png	check	'	-1	-1	-1	silent
LAUNCH	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	NEWS	Check.png	check	'	-1	-1	-1	prod
HAIL	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	NEWS	Check.png	check	'	-1	-1	-1	check
ONION	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	NEWS	Check.png	check	'	-1	-1	-1	silent
SYSTEM	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	NEWS	Check.png	check	'	-1	-1	-1	silent
LEAGUE	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	NEWS	Check.png	check	'	-1	-1	-1	check
GROUND	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	NEWS	Check.png	check	'	-1	-1	-1	prod
GUEST	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	NEWS	Check.png	check	'	-1	-1	-1	silent
TALK	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	NEWS	Check.png	check	'	-1	-1	-1	silent
CURSE	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	NEWS	Check.png	check	'	-1	-1	-1	silent
DEBUT	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	NEWS	Check.png	check	'	-1	-1	-1	silent
OCEAN	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	NEWS	Check.png	check	'	-1	-1	-1	silent
CUSTOMER	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	NEWS	Check.png	check	'	-1	-1	-1	prod
EDITION	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	NEWS	Check.png	check	'	-1	-1	-1	prod
RAID	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	NEWS	Check.png	check	'	-1	-1	-1	prod
KISS	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	NEWS	Check.png	check	'	-1	-1	-1	check
NECK	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	NEWS	Check.png	check	'	-1	-1	-1	prod
