study_word	study_cue	word	cue	practice_word	practice_cue	test_word	test_luminance_cue	test_condition	Key_Pressed	Key_Press_Time	Word_on_Time	Response_Time	study_instruction
MOVE	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	CURRENCY	Check.png	check	'	-1	-1	-1	check
FUTURE	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	CURRENCY	Check.png	check	'	-1	-1	-1	prod
FAIR	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	CURRENCY	Check.png	check	'	-1	-1	-1	silent
JAIL	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	CURRENCY	Check.png	check	'	-1	-1	-1	silent
PASSIVE	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	CURRENCY	Check.png	check	'	-1	-1	-1	silent
CURTAIN	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	CURRENCY	Check.png	check	'	-1	-1	-1	check
ISLAND	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	CURRENCY	Check.png	check	'	-1	-1	-1	silent
CURSE	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	CURRENCY	Check.png	check	'	-1	-1	-1	prod
UNIT	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	CURRENCY	Check.png	check	'	-1	-1	-1	prod
UPRIGHT	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	CURRENCY	Check.png	check	'	-1	-1	-1	prod
LEMON	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	CURRENCY	Check.png	check	'	-1	-1	-1	silent
DESTINY	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	CURRENCY	Check.png	check	'	-1	-1	-1	silent
DEBT	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	CURRENCY	Check.png	check	'	-1	-1	-1	silent
IMPACT	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	CURRENCY	Check.png	check	'	-1	-1	-1	silent
NEUTRAL	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	CURRENCY	Check.png	check	'	-1	-1	-1	prod
ABANDON	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	CURRENCY	Check.png	check	'	-1	-1	-1	prod
LAWYER	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	CURRENCY	Check.png	check	'	-1	-1	-1	silent
DENTAL	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	CURRENCY	Check.png	check	'	-1	-1	-1	prod
LEASE	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	CURRENCY	Check.png	check	'	-1	-1	-1	silent
CROP	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	CURRENCY	Check.png	check	'	-1	-1	-1	check
OFFICER	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	CURRENCY	Check.png	check	'	-1	-1	-1	check
PASSION	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	CURRENCY	Check.png	check	'	-1	-1	-1	check
RAIL	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	CURRENCY	Check.png	check	'	-1	-1	-1	check
PAPER	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	CURRENCY	Check.png	check	'	-1	-1	-1	check
GAZE	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	CURRENCY	Check.png	check	'	-1	-1	-1	check
PATROL	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	CURRENCY	Check.png	check	'	-1	-1	-1	silent
DESIRE	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	CURRENCY	Check.png	check	'	-1	-1	-1	prod
WINDOW	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	CURRENCY	Check.png	check	'	-1	-1	-1	silent
INTERVAL	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	CURRENCY	Check.png	check	'	-1	-1	-1	check
EQUAL	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	CURRENCY	Check.png	check	'	-1	-1	-1	check
VERSE	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	CURRENCY	Check.png	check	'	-1	-1	-1	silent
DECADE	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	CURRENCY	Check.png	check	'	-1	-1	-1	prod
