study_word	study_cue	word	cue	practice_word	practice_cue	test_word	test_luminance_cue	test_condition	Key_Pressed	Key_Press_Time	Word_on_Time	Response_Time	study_instruction
DETAIL	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DESTINY	New	new	'	-1	-1	-1	silent
NECK	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DESTINY	New	new	'	-1	-1	-1	check
PAPER	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DESTINY	New	new	'	-1	-1	-1	prod
GATHER	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DESTINY	New	new	'	-1	-1	-1	check
GROUND	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DESTINY	New	new	'	-1	-1	-1	check
EDITION	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DESTINY	New	new	'	-1	-1	-1	check
USAGE	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DESTINY	New	new	'	-1	-1	-1	silent
LATIN	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DESTINY	New	new	'	-1	-1	-1	silent
CURRENCY	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DESTINY	New	new	'	-1	-1	-1	prod
ACADEMY	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DESTINY	New	new	'	-1	-1	-1	check
JUMP	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DESTINY	New	new	'	-1	-1	-1	silent
KNIGHT	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DESTINY	New	new	'	-1	-1	-1	check
ACID	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DESTINY	New	new	'	-1	-1	-1	prod
NARROW	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DESTINY	New	new	'	-1	-1	-1	check
QUIET	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DESTINY	New	new	'	-1	-1	-1	check
CROP	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DESTINY	New	new	'	-1	-1	-1	prod
DEAR	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DESTINY	New	new	'	-1	-1	-1	check
DESIGN	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DESTINY	New	new	'	-1	-1	-1	check
DEPOT	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DESTINY	New	new	'	-1	-1	-1	silent
GRASS	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DESTINY	New	new	'	-1	-1	-1	prod
NERVE	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DESTINY	New	new	'	-1	-1	-1	prod
FRONT	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DESTINY	New	new	'	-1	-1	-1	silent
DELAY	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DESTINY	New	new	'	-1	-1	-1	silent
ZERO	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DESTINY	New	new	'	-1	-1	-1	check
CURTAIN	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DESTINY	New	new	'	-1	-1	-1	prod
ANIMAL	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DESTINY	New	new	'	-1	-1	-1	silent
EDGE	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DESTINY	New	new	'	-1	-1	-1	check
ORDER	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DESTINY	New	new	'	-1	-1	-1	prod
ACTOR	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DESTINY	New	new	'	-1	-1	-1	silent
IRONY	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DESTINY	New	new	'	-1	-1	-1	silent
RABBIT	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DESTINY	New	new	'	-1	-1	-1	prod
LAWN	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DESTINY	New	new	'	-1	-1	-1	prod
UPPER	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DESTINY	New	new	'	-1	-1	-1	prod
TAIL	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DESTINY	New	new	'	-1	-1	-1	silent
GHOST	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DESTINY	New	new	'	-1	-1	-1	silent
LACK	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DESTINY	New	new	'	-1	-1	-1	check
KIND	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DESTINY	New	new	'	-1	-1	-1	prod
QUESTION	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DESTINY	New	new	'	-1	-1	-1	silent
REAL	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DESTINY	New	new	'	-1	-1	-1	silent
URGENCY	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DESTINY	New	new	'	-1	-1	-1	prod
OFFICER	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DESTINY	New	new	'	-1	-1	-1	prod
ABSTRACT	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DESTINY	New	new	'	-1	-1	-1	prod
WOOL	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DESTINY	New	new	'	-1	-1	-1	prod
INFANT	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DESTINY	New	new	'	-1	-1	-1	check
QUOTE	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DESTINY	New	new	'	-1	-1	-1	check
LAUGH	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DESTINY	New	new	'	-1	-1	-1	prod
TALENT	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DESTINY	New	new	'	-1	-1	-1	check
WISE	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DESTINY	New	new	'	-1	-1	-1	silent
UTILITY	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DESTINY	New	new	'	-1	-1	-1	check
IMPULSE	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DESTINY	New	new	'	-1	-1	-1	check
KITCHEN	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DESTINY	New	new	'	-1	-1	-1	prod
CREST	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DESTINY	New	new	'	-1	-1	-1	check
RACE	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DESTINY	New	new	'	-1	-1	-1	prod
MUSCLE	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DESTINY	New	new	'	-1	-1	-1	check
LABEL	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DESTINY	New	new	'	-1	-1	-1	silent
LAUNCH	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DESTINY	New	new	'	-1	-1	-1	check
NATION	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DESTINY	New	new	'	-1	-1	-1	check
JUDGE	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DESTINY	New	new	'	-1	-1	-1	prod
NOISE	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DESTINY	New	new	'	-1	-1	-1	silent
HANDLE	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DESTINY	New	new	'	-1	-1	-1	prod
YARN	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DESTINY	New	new	'	-1	-1	-1	prod
MOVE	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DESTINY	New	new	'	-1	-1	-1	prod
EQUAL	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DESTINY	New	new	'	-1	-1	-1	prod
GENERAL	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DESTINY	New	new	'	-1	-1	-1	check
JOINT	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DESTINY	New	new	'	-1	-1	-1	check
MYSTERY	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DESTINY	New	new	'	-1	-1	-1	silent
VARIABLE	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DESTINY	New	new	'	-1	-1	-1	silent
LIFT	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DESTINY	New	new	'	-1	-1	-1	prod
GAZE	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DESTINY	New	new	'	-1	-1	-1	prod
AMOUNT	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DESTINY	New	new	'	-1	-1	-1	silent
WRONG	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DESTINY	New	new	'	-1	-1	-1	check
DEFEAT	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DESTINY	New	new	'	-1	-1	-1	silent
ZONE	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DESTINY	New	new	'	-1	-1	-1	check
JUSTICE	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DESTINY	New	new	'	-1	-1	-1	check
INTERVAL	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DESTINY	New	new	'	-1	-1	-1	prod
CUSTOMER	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DESTINY	New	new	'	-1	-1	-1	check
LENS	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DESTINY	New	new	'	-1	-1	-1	check
GRADIENT	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DESTINY	New	new	'	-1	-1	-1	silent
GATE	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DESTINY	New	new	'	-1	-1	-1	silent
JOURNEY	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DESTINY	New	new	'	-1	-1	-1	prod
SWIFT	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DESTINY	New	new	'	-1	-1	-1	check
WRITING	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DESTINY	New	new	'	-1	-1	-1	silent
CANDY	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DESTINY	New	new	'	-1	-1	-1	silent
DEAN	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DESTINY	New	new	'	-1	-1	-1	silent
MYTH	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DESTINY	New	new	'	-1	-1	-1	check
ILLUSION	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DESTINY	New	new	'	-1	-1	-1	silent
CASH	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DESTINY	New	new	'	-1	-1	-1	silent
GOLF	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DESTINY	New	new	'	-1	-1	-1	silent
