"CURSE"	"Exes.png"	"silent"
"ONION"	"Exes.png"	"silent"
"MUSCLE"	"Plus.png"	"prod"
"QUARTER"	"Exes.png"	"silent"
"ITEM"	"Exes.png"	"silent"
"PASTE"	"Exes.png"	"silent"
"UPRIGHT"	"Exes.png"	"silent"
"INFANT"	"Plus.png"	"prod"
"RAIN"	"Check.png"	"check"
"TABLE"	"Check.png"	"check"
"LEAGUE"	"Check.png"	"check"
"MYTH"	"Plus.png"	"prod"
"ADVICE"	"Exes.png"	"silent"
"JEAN"	"Exes.png"	"silent"
"ACADEMY"	"Plus.png"	"prod"
"JUSTICE"	"Plus.png"	"prod"
"ABANDON"	"Exes.png"	"silent"
"CREST"	"Plus.png"	"prod"
"TALENT"	"Plus.png"	"prod"
"KNIGHT"	"Plus.png"	"prod"
"GOWN"	"Check.png"	"check"
"JOKE"	"Check.png"	"check"
"DENTAL"	"Exes.png"	"silent"
"CROSS"	"Check.png"	"check"
"GENIUS"	"Exes.png"	"silent"
"DESIRE"	"Exes.png"	"silent"
"IMPACT"	"Check.png"	"check"
"ECONOMY"	"Exes.png"	"silent"
"WINDOW"	"Check.png"	"check"
"GOSPEL"	"Exes.png"	"silent"
"JAZZ"	"Exes.png"	"silent"
"GRAPH"	"Check.png"	"check"
"GROUND"	"Plus.png"	"prod"
"GATHER"	"Plus.png"	"prod"
"MOUTH"	"Exes.png"	"silent"
"DEBUT"	"Exes.png"	"silent"
"WRONG"	"Plus.png"	"prod"
"EDITION"	"Plus.png"	"prod"
"HAIL"	"Check.png"	"check"
"DEBT"	"Check.png"	"check"
"DECADE"	"Exes.png"	"silent"
"ELITE"	"Exes.png"	"silent"
"TANK"	"Check.png"	"check"
"GUEST"	"Exes.png"	"silent"
"LACK"	"Plus.png"	"prod"
"NEON"	"Check.png"	"check"
"LAMP"	"Plus.png"	"prod"
"NECK"	"Plus.png"	"prod"
"PASSIVE"	"Check.png"	"check"
"JUNIOR"	"Exes.png"	"silent"
"SURPRISE"	"Exes.png"	"silent"
"VACUUM"	"Exes.png"	"silent"
"PARK"	"Exes.png"	"silent"
"OCCASION"	"Check.png"	"check"
"RAID"	"Plus.png"	"prod"
"DEAL"	"Plus.png"	"prod"
"YIELD"	"Plus.png"	"prod"
"GANG"	"Check.png"	"check"
"DEPTH"	"Exes.png"	"silent"
"TALK"	"Exes.png"	"silent"
"GRAB"	"Check.png"	"check"
"SYSTEM"	"Exes.png"	"silent"
"ISLAND"	"Check.png"	"check"
"ONSET"	"Check.png"	"check"
"ZONE"	"Plus.png"	"prod"
"SWIFT"	"Plus.png"	"prod"
"NARROW"	"Plus.png"	"prod"
"FUND"	"Exes.png"	"silent"
"GIANT"	"Plus.png"	"prod"
"GENERAL"	"Plus.png"	"prod"
"HAIR"	"Exes.png"	"silent"
"QUOTE"	"Plus.png"	"prod"
"LAWYER"	"Check.png"	"check"
"RADAR"	"Check.png"	"check"
"NEWS"	"Check.png"	"check"
"DESIGN"	"Plus.png"	"prod"
"IMPULSE"	"Plus.png"	"prod"
"WORD"	"Check.png"	"check"
"LAUNCH"	"Plus.png"	"prod"
"PATROL"	"Check.png"	"check"
"UTILITY"	"Plus.png"	"prod"
"QUIET"	"Plus.png"	"prod"
"JOURNAL"	"Exes.png"	"silent"
"ZERO"	"Plus.png"	"prod"
"ELBOW"	"Exes.png"	"silent"
"SURFACE"	"Check.png"	"check"
"GOSSIP"	"Check.png"	"check"
"OCEAN"	"Exes.png"	"silent"
"NEUTRAL"	"Exes.png"	"silent"
"FUTURE"	"Exes.png"	"silent"
"NEEDLE"	"Check.png"	"check"
"MORAL"	"Plus.png"	"prod"
"VEHICLE"	"Exes.png"	"silent"
"QUEEN"	"Check.png"	"check"
"GALLERY"	"Check.png"	"check"
"JAIL"	"Check.png"	"check"
"PART"	"Check.png"	"check"
"WOOD"	"Exes.png"	"silent"
"INCOME"	"Plus.png"	"prod"
"KINGDOM"	"Check.png"	"check"
"CUSTOMER"	"Plus.png"	"prod"
"SYMPHONY"	"Check.png"	"check"
"KISS"	"Check.png"	"check"
"VERSE"	"Check.png"	"check"
"MUSICIAN"	"Check.png"	"check"
"LEMON"	"Check.png"	"check"
"FAIR"	"Check.png"	"check"
"LEASE"	"Check.png"	"check"
"NATION"	"Plus.png"	"prod"
"LENS"	"Plus.png"	"prod"
"KNOCK"	"Plus.png"	"prod"
"INPUT"	"Exes.png"	"silent"
"JOINT"	"Plus.png"	"prod"
"EDGE"	"Plus.png"	"prod"
"UNIT"	"Exes.png"	"silent"
"DESTINY"	"Check.png"	"check"
"DEAR"	"Plus.png"	"prod"
"GLOBE"	"Exes.png"	"silent"
"FRAME"	"Exes.png"	"silent"
"MONUMENT"	"Plus.png"	"prod"
