TRIAL_SESSION	TRIAL_INDEX_ENCODING	TRIAL_WORD_ENCODING	TRIAL_CONDITION_ENCODING	TRIAL_COLOUR_ENCODING	TRIAL_INDEX_RECOG	wordrecog_1	condition_1	correctanswer_1	KEYPRESS_RECOG	RT_RECOG
2	1	TOUCH	Silent	Purple	0	STATE	old	m	.	    0.00
2	2	SPACE	Silent	Purple	0	STATE	old	m	.	    0.00
2	3	ORDER	Aloud	Green	0	STATE	old	m	.	    0.00
2	4	FIFTY	Silent	Purple	0	STATE	old	m	.	    0.00
2	5	SHORE	Silent	Purple	0	STATE	old	m	.	    0.00
2	6	STATE	Silent	Purple	0	STATE	old	m	.	    0.00
2	7	TRIAL	Silent	Purple	0	STATE	old	m	.	    0.00
2	8	FRONT	Aloud	Green	0	STATE	old	m	.	    0.00
2	9	SCORE	Aloud	Green	0	STATE	old	m	.	    0.00
2	10	TRUTH	Aloud	Green	0	STATE	old	m	.	    0.00
2	11	METAL	Silent	Purple	0	STATE	old	m	.	    0.00
2	12	PHONE	Aloud	Green	0	STATE	old	m	.	    0.00
2	13	OTHER	Silent	Purple	0	STATE	old	m	.	    0.00
2	14	EXTRA	Aloud	Green	0	STATE	old	m	.	    0.00
2	15	IDEAL	Silent	Purple	0	STATE	old	m	.	    0.00
2	16	PAPER	Aloud	Green	0	STATE	old	m	.	    0.00
2	17	QUICK	Aloud	Green	0	STATE	old	m	.	    0.00
2	18	RIFLE	Silent	Purple	0	STATE	old	m	.	    0.00
2	19	VISIT	Aloud	Green	0	STATE	old	m	.	    0.00
2	20	POINT	Aloud	Green	0	STATE	old	m	.	    0.00
2	21	OFFER	Aloud	Green	0	STATE	old	m	.	    0.00
2	22	SMALL	Aloud	Green	0	STATE	old	m	.	    0.00
2	23	LOUIS	Aloud	Green	0	STATE	old	m	.	    0.00
2	24	NORTH	Silent	Purple	0	STATE	old	m	.	    0.00
2	25	DRESS	Aloud	Green	0	STATE	old	m	.	    0.00
2	26	RADIO	Silent	Purple	0	STATE	old	m	.	    0.00
2	27	MINOR	Aloud	Green	0	STATE	old	m	.	    0.00
2	28	MORAL	Aloud	Green	0	STATE	old	m	.	    0.00
2	29	SOLID	Silent	Purple	0	STATE	old	m	.	    0.00
2	30	VALUE	Aloud	Green	0	STATE	old	m	.	    0.00
2	31	GLASS	Aloud	Green	0	STATE	old	m	.	    0.00
2	32	SLEEP	Aloud	Green	0	STATE	old	m	.	    0.00
2	33	PLANT	Silent	Purple	0	STATE	old	m	.	    0.00
2	34	PARTY	Silent	Purple	0	STATE	old	m	.	    0.00
2	35	LOCAL	Aloud	Green	0	STATE	old	m	.	    0.00
2	36	THREE	Silent	Purple	0	STATE	old	m	.	    0.00
2	37	LIGHT	Aloud	Green	0	STATE	old	m	.	    0.00
2	38	GUESS	Silent	Purple	0	STATE	old	m	.	    0.00
2	39	FRAME	Silent	Purple	0	STATE	old	m	.	    0.00
2	40	YOUTH	Silent	Purple	0	STATE	old	m	.	    0.00
2	41	EVENT	Silent	Purple	0	STATE	old	m	.	    0.00
2	42	IMAGE	Aloud	Green	0	STATE	old	m	.	    0.00
2	43	THEME	Silent	Purple	0	STATE	old	m	.	    0.00
2	44	JUDGE	Aloud	Green	0	STATE	old	m	.	    0.00
2	45	NIGHT	Aloud	Green	0	STATE	old	m	.	    0.00
2	46	HEART	Aloud	Green	0	STATE	old	m	.	    0.00
2	47	TRAIN	Aloud	Green	0	STATE	old	m	.	    0.00
2	48	SEVEN	Silent	Purple	0	STATE	old	m	.	    0.00
2	49	WOMEN	Aloud	Green	0	STATE	old	m	.	    0.00
2	50	SERVE	Silent	Purple	0	STATE	old	m	.	    0.00
2	51	NOVEL	Silent	Purple	0	STATE	old	m	.	    0.00
2	52	SHORT	Silent	Purple	0	STATE	old	m	.	    0.00
2	53	SPITE	Silent	Purple	0	STATE	old	m	.	    0.00
2	54	THING	Silent	Purple	0	STATE	old	m	.	    0.00
2	55	INNER	Silent	Purple	0	STATE	old	m	.	    0.00
2	56	GREEN	Aloud	Green	0	STATE	old	m	.	    0.00
2	57	HOUSE	Aloud	Green	0	STATE	old	m	.	    0.00
2	58	SMILE	Silent	Purple	0	STATE	old	m	.	    0.00
2	59	LEWIS	Silent	Purple	0	STATE	old	m	.	    0.00
2	60	EIGHT	Aloud	Green	0	STATE	old	m	.	    0.00
2	61	VOICE	Silent	Purple	0	STATE	old	m	.	    0.00
2	62	GREEK	Silent	Purple	0	STATE	old	m	.	    0.00
2	63	SOUTH	Aloud	Green	0	STATE	old	m	.	    0.00
2	64	TRADE	Aloud	Green	0	STATE	old	m	.	    0.00
2	65	LEAST	Silent	Purple	0	STATE	old	m	.	    0.00
2	66	WOMAN	Silent	Purple	0	STATE	old	m	.	    0.00
2	67	TEETH	Silent	Purple	0	STATE	old	m	.	    0.00
2	68	GROUP	Aloud	Green	0	STATE	old	m	.	    0.00
2	69	PLANE	Aloud	Green	0	STATE	old	m	.	    0.00
2	70	SOUND	Silent	Purple	0	STATE	old	m	.	    0.00
2	71	WATER	Aloud	Green	0	STATE	old	m	.	    0.00
2	72	UNITY	Silent	Purple	0	STATE	old	m	.	    0.00
2	73	EQUAL	Silent	Purple	0	STATE	old	m	.	    0.00
2	74	MAJOR	Aloud	Green	0	STATE	old	m	.	    0.00
2	75	ISSUE	Silent	Purple	0	STATE	old	m	.	    0.00
2	76	STONE	Aloud	Green	0	STATE	old	m	.	    0.00
2	77	GROSS	Aloud	Green	0	STATE	old	m	.	    0.00
2	78	QUIET	Aloud	Green	0	STATE	old	m	.	    0.00
2	79	MODEL	Aloud	Green	0	STATE	old	m	.	    0.00
2	80	WAGON	Silent	Purple	0	STATE	old	m	.	    0.00
2	80	WAGON	Silent	Purple	1	UNCLE	new	n	n	1258
2	80	WAGON	Silent	Purple	2	PAPER	old	m	m	4600
2	80	WAGON	Silent	Purple	3	ORDER	old	m	m	866
2	80	WAGON	Silent	Purple	4	TRUCK	new	n	n	1152
2	80	WAGON	Silent	Purple	5	MEANS	new	n	n	841
2	80	WAGON	Silent	Purple	6	SOUND	old	m	m	911
2	80	WAGON	Silent	Purple	7	STAFF	new	n	n	747
2	80	WAGON	Silent	Purple	8	STYLE	new	n	m	1727
2	80	WAGON	Silent	Purple	9	MONEY	new	n	m	2347
2	80	WAGON	Silent	Purple	10	HEART	old	m	n	4222
2	80	WAGON	Silent	Purple	11	SMALL	old	m	n	2221
2	80	WAGON	Silent	Purple	12	MONTH	new	n	n	1164
2	80	WAGON	Silent	Purple	13	PRESS	new	n	n	1502
2	80	WAGON	Silent	Purple	14	GREEN	old	m	m	739
2	80	WAGON	Silent	Purple	15	UPPER	new	n	n	959
2	80	WAGON	Silent	Purple	16	PIECE	new	n	n	1720
2	80	WAGON	Silent	Purple	17	WORLD	new	n	n	2677
2	80	WAGON	Silent	Purple	18	HORSE	new	n	m	1930
2	80	WAGON	Silent	Purple	19	ROUND	new	n	n	1045
2	80	WAGON	Silent	Purple	20	TABLE	new	n	m	1989
2	80	WAGON	Silent	Purple	21	WHILE	new	n	n	5701
2	80	WAGON	Silent	Purple	22	SCENE	new	n	m	936
2	80	WAGON	Silent	Purple	23	LOCAL	old	m	m	645
2	80	WAGON	Silent	Purple	24	TRUTH	old	m	m	563
2	80	WAGON	Silent	Purple	25	STORE	new	n	m	1150
2	80	WAGON	Silent	Purple	26	STAND	new	n	m	1209
2	80	WAGON	Silent	Purple	27	REACH	new	n	n	864
2	80	WAGON	Silent	Purple	28	NOVEL	old	m	m	853
2	80	WAGON	Silent	Purple	29	FIGHT	new	n	n	2548
2	80	WAGON	Silent	Purple	30	LOOSE	new	n	n	1886
2	80	WAGON	Silent	Purple	31	SPEED	new	n	m	5250
2	80	WAGON	Silent	Purple	32	RADIO	old	m	m	969
2	80	WAGON	Silent	Purple	33	PRICE	new	n	m	735
2	80	WAGON	Silent	Purple	34	SOUTH	old	m	m	938
2	80	WAGON	Silent	Purple	35	EIGHT	old	m	m	2580
2	80	WAGON	Silent	Purple	36	VOICE	old	m	n	1518
2	80	WAGON	Silent	Purple	37	SEVEN	old	m	n	1058
2	80	WAGON	Silent	Purple	38	RANGE	new	n	n	2161
2	80	WAGON	Silent	Purple	39	SLEEP	old	m	n	1611
2	80	WAGON	Silent	Purple	40	SHORE	old	m	m	979
2	80	WAGON	Silent	Purple	41	STATE	old	m	n	1029
2	80	WAGON	Silent	Purple	42	IDEAL	old	m	m	3620
2	80	WAGON	Silent	Purple	43	MORAL	old	m	m	1619
2	80	WAGON	Silent	Purple	44	YOUTH	old	m	n	789
2	80	WAGON	Silent	Purple	45	TASTE	new	n	n	1173
2	80	WAGON	Silent	Purple	46	LEAST	old	m	n	999
2	80	WAGON	Silent	Purple	47	FIFTY	old	m	n	937
2	80	WAGON	Silent	Purple	48	WOMAN	old	m	m	682
2	80	WAGON	Silent	Purple	49	LIGHT	old	m	n	2927
2	80	WAGON	Silent	Purple	50	PEACE	new	n	n	947
2	80	WAGON	Silent	Purple	51	KNIFE	new	n	n	942
2	80	WAGON	Silent	Purple	52	LEAVE	new	n	n	2498
2	80	WAGON	Silent	Purple	53	WAGON	old	m	m	767
2	80	WAGON	Silent	Purple	54	MINOR	old	m	m	1009
2	80	WAGON	Silent	Purple	55	WATCH	new	n	n	1441
2	80	WAGON	Silent	Purple	56	WHEEL	new	n	m	959
2	80	WAGON	Silent	Purple	57	TODAY	new	n	n	1170
2	80	WAGON	Silent	Purple	58	RIFLE	old	m	m	603
2	80	WAGON	Silent	Purple	59	GUESS	old	m	m	1836
2	80	WAGON	Silent	Purple	60	THREE	old	m	n	795
2	80	WAGON	Silent	Purple	61	SENSE	new	n	n	2556
2	80	WAGON	Silent	Purple	62	BLOOD	new	n	n	814
2	80	WAGON	Silent	Purple	63	VALUE	old	m	m	1182
2	80	WAGON	Silent	Purple	64	UNDER	new	n	n	1072
2	80	WAGON	Silent	Purple	65	TRAIN	old	m	m	613
2	80	WAGON	Silent	Purple	66	MODEL	old	m	m	949
2	80	WAGON	Silent	Purple	67	FLOOR	new	n	m	2370
2	80	WAGON	Silent	Purple	68	SOLID	old	m	n	6732
2	80	WAGON	Silent	Purple	69	EXTRA	old	m	n	3512
2	80	WAGON	Silent	Purple	70	OFFER	old	m	m	2788
2	80	WAGON	Silent	Purple	71	SIGHT	new	n	n	853
2	80	WAGON	Silent	Purple	72	SPACE	old	m	m	795
2	80	WAGON	Silent	Purple	73	THICK	new	n	n	804
2	80	WAGON	Silent	Purple	74	GLASS	old	m	m	1293
2	80	WAGON	Silent	Purple	75	NORTH	old	m	m	824
2	80	WAGON	Silent	Purple	76	SWEET	new	n	n	823
2	80	WAGON	Silent	Purple	77	TRIAL	old	m	n	2375
2	80	WAGON	Silent	Purple	78	TOTAL	new	n	n	792
2	80	WAGON	Silent	Purple	79	UNITY	old	m	n	5040
2	80	WAGON	Silent	Purple	80	DRESS	old	m	n	1265
2	80	WAGON	Silent	Purple	81	MIGHT	new	n	n	2445
2	80	WAGON	Silent	Purple	82	SCALE	new	n	m	836
2	80	WAGON	Silent	Purple	83	WRONG	new	n	n	1748
2	80	WAGON	Silent	Purple	84	SMITH	new	n	n	838
2	80	WAGON	Silent	Purple	85	STILL	new	n	n	709
2	80	WAGON	Silent	Purple	86	TRUST	new	n	m	666
2	80	WAGON	Silent	Purple	87	TOUCH	old	m	m	560
2	80	WAGON	Silent	Purple	88	FIELD	new	n	m	714
2	80	WAGON	Silent	Purple	89	GROSS	old	m	m	543
2	80	WAGON	Silent	Purple	90	EQUAL	old	m	n	1913
2	80	WAGON	Silent	Purple	91	FRONT	old	m	m	725
2	80	WAGON	Silent	Purple	92	STUDY	new	n	n	1590
2	80	WAGON	Silent	Purple	93	EMPTY	new	n	n	2607
2	80	WAGON	Silent	Purple	94	SPITE	old	m	n	1416
2	80	WAGON	Silent	Purple	95	TEETH	old	m	n	5775
2	80	WAGON	Silent	Purple	96	TITLE	new	n	n	1033
2	80	WAGON	Silent	Purple	97	PARTY	old	m	n	1280
2	80	WAGON	Silent	Purple	98	THIRD	new	n	n	2751
2	80	WAGON	Silent	Purple	99	SERVE	old	m	m	2721
2	80	WAGON	Silent	Purple	100	WHITE	new	n	n	2363
2	80	WAGON	Silent	Purple	101	ENEMY	new	n	n	879
2	80	WAGON	Silent	Purple	102	POINT	old	m	m	749
2	80	WAGON	Silent	Purple	103	RIGHT	new	n	m	710
2	80	WAGON	Silent	Purple	104	SHORT	old	m	m	1138
2	80	WAGON	Silent	Purple	105	START	new	n	n	1070
2	80	WAGON	Silent	Purple	106	MARCH	new	n	m	1450
2	80	WAGON	Silent	Purple	107	DOZEN	new	n	n	784
2	80	WAGON	Silent	Purple	108	SHARE	new	n	n	1498
2	80	WAGON	Silent	Purple	109	SCORE	old	m	m	878
2	80	WAGON	Silent	Purple	110	FORCE	new	n	n	1021
2	80	WAGON	Silent	Purple	111	EARTH	new	n	m	4156
2	80	WAGON	Silent	Purple	112	ISSUE	old	m	m	982
2	80	WAGON	Silent	Purple	113	INNER	old	m	n	855
2	80	WAGON	Silent	Purple	114	MUSIC	new	n	n	1933
2	80	WAGON	Silent	Purple	115	SHARP	new	n	m	2008
2	80	WAGON	Silent	Purple	116	FLESH	new	n	n	1425
2	80	WAGON	Silent	Purple	117	LEVEL	new	n	m	720
2	80	WAGON	Silent	Purple	118	IMAGE	old	m	m	941
2	80	WAGON	Silent	Purple	119	OTHER	old	m	m	1240
2	80	WAGON	Silent	Purple	120	TRADE	old	m	m	1016
2	80	WAGON	Silent	Purple	121	GROUP	old	m	m	758
2	80	WAGON	Silent	Purple	122	MOTOR	new	n	m	2209
2	80	WAGON	Silent	Purple	123	SPOKE	new	n	m	1657
2	80	WAGON	Silent	Purple	124	MOUTH	new	n	n	1735
2	80	WAGON	Silent	Purple	125	DRINK	new	n	n	6475
2	80	WAGON	Silent	Purple	126	PHONE	old	m	n	1712
2	80	WAGON	Silent	Purple	127	STAGE	new	n	m	1005
2	80	WAGON	Silent	Purple	128	THEME	old	m	n	724
2	80	WAGON	Silent	Purple	129	STOCK	new	n	n	945
2	80	WAGON	Silent	Purple	130	PLANE	old	m	m	627
2	80	WAGON	Silent	Purple	131	HOTEL	new	n	n	1202
2	80	WAGON	Silent	Purple	132	RIVER	new	n	m	1314
2	80	WAGON	Silent	Purple	133	LATIN	new	n	n	694
2	80	WAGON	Silent	Purple	134	FRAME	old	m	m	884
2	80	WAGON	Silent	Purple	135	HOUSE	old	m	n	1265
2	80	WAGON	Silent	Purple	136	PLANT	old	m	m	1631
2	80	WAGON	Silent	Purple	137	GRASS	new	n	n	896
2	80	WAGON	Silent	Purple	138	INDEX	new	n	n	1605
2	80	WAGON	Silent	Purple	139	WATER	old	m	n	852
2	80	WAGON	Silent	Purple	140	EVENT	old	m	n	1515
2	80	WAGON	Silent	Purple	141	NIGHT	old	m	n	7759
2	80	WAGON	Silent	Purple	142	SMILE	old	m	m	1434
2	80	WAGON	Silent	Purple	143	WOMEN	old	m	m	649
2	80	WAGON	Silent	Purple	144	JUDGE	old	m	m	672
2	80	WAGON	Silent	Purple	145	QUICK	old	m	m	990
2	80	WAGON	Silent	Purple	146	STORY	new	n	m	3815
2	80	WAGON	Silent	Purple	147	GREEK	old	m	n	767
2	80	WAGON	Silent	Purple	148	QUIET	old	m	m	807
2	80	WAGON	Silent	Purple	149	METAL	old	m	m	1111
2	80	WAGON	Silent	Purple	150	LOUIS	old	m	n	2811
2	80	WAGON	Silent	Purple	151	LEWIS	old	m	n	1500
2	80	WAGON	Silent	Purple	152	DREAM	new	n	m	2961
2	80	WAGON	Silent	Purple	153	MAJOR	old	m	m	1290
2	80	WAGON	Silent	Purple	154	THING	old	m	n	2215
2	80	WAGON	Silent	Purple	155	DROVE	new	n	n	831
2	80	WAGON	Silent	Purple	156	VISIT	old	m	n	2582
2	80	WAGON	Silent	Purple	157	DRIVE	new	n	n	872
2	80	WAGON	Silent	Purple	158	SHAPE	new	n	m	1084
2	80	WAGON	Silent	Purple	159	STONE	old	m	n	1114
2	80	WAGON	Silent	Purple	160	PHASE	new	n	m	728
