TRIAL_SESSION	TRIAL_INDEX_ENCODING	TRIAL_WORD_ENCODING	TRIAL_CONDITION_ENCODING	TRIAL_COLOUR_ENCODING	TRIAL_INDEX_RECOG	wordrecog_1	condition_1	correctanswer_1	KEYPRESS_RECOG	RT_RECOG
1	1	PHONE	Silent	Green	0	STATE	old	m	.	    0.00
1	2	PLANT	Silent	Green	0	STATE	old	m	.	    0.00
1	3	TRIAL	Aloud	Purple	0	STATE	old	m	.	    0.00
1	4	ORDER	Silent	Green	0	STATE	old	m	.	    0.00
1	5	GROSS	Aloud	Purple	0	STATE	old	m	.	    0.00
1	6	GREEN	Silent	Green	0	STATE	old	m	.	    0.00
1	7	MORAL	Silent	Green	0	STATE	old	m	.	    0.00
1	8	IDEAL	Aloud	Purple	0	STATE	old	m	.	    0.00
1	9	MAJOR	Aloud	Purple	0	STATE	old	m	.	    0.00
1	10	FRAME	Aloud	Purple	0	STATE	old	m	.	    0.00
1	11	SOUND	Silent	Green	0	STATE	old	m	.	    0.00
1	12	TEETH	Aloud	Purple	0	STATE	old	m	.	    0.00
1	13	VALUE	Aloud	Purple	0	STATE	old	m	.	    0.00
1	14	TRUTH	Aloud	Purple	0	STATE	old	m	.	    0.00
1	15	SPACE	Silent	Green	0	STATE	old	m	.	    0.00
1	16	THREE	Silent	Green	0	STATE	old	m	.	    0.00
1	17	THING	Aloud	Purple	0	STATE	old	m	.	    0.00
1	18	NIGHT	Aloud	Purple	0	STATE	old	m	.	    0.00
1	19	UNITY	Silent	Green	0	STATE	old	m	.	    0.00
1	20	MODEL	Silent	Green	0	STATE	old	m	.	    0.00
1	21	HOUSE	Silent	Green	0	STATE	old	m	.	    0.00
1	22	JUDGE	Silent	Green	0	STATE	old	m	.	    0.00
1	23	EIGHT	Aloud	Purple	0	STATE	old	m	.	    0.00
1	24	SLEEP	Silent	Green	0	STATE	old	m	.	    0.00
1	25	LOCAL	Silent	Green	0	STATE	old	m	.	    0.00
1	26	NORTH	Aloud	Purple	0	STATE	old	m	.	    0.00
1	27	LEWIS	Aloud	Purple	0	STATE	old	m	.	    0.00
1	28	FIFTY	Aloud	Purple	0	STATE	old	m	.	    0.00
1	29	EQUAL	Silent	Green	0	STATE	old	m	.	    0.00
1	30	GROUP	Silent	Green	0	STATE	old	m	.	    0.00
1	31	DRESS	Aloud	Purple	0	STATE	old	m	.	    0.00
1	32	WAGON	Aloud	Purple	0	STATE	old	m	.	    0.00
1	33	TRADE	Silent	Green	0	STATE	old	m	.	    0.00
1	34	EVENT	Silent	Green	0	STATE	old	m	.	    0.00
1	35	QUICK	Aloud	Purple	0	STATE	old	m	.	    0.00
1	36	RIFLE	Silent	Green	0	STATE	old	m	.	    0.00
1	37	SPITE	Silent	Green	0	STATE	old	m	.	    0.00
1	38	LIGHT	Aloud	Purple	0	STATE	old	m	.	    0.00
1	39	QUIET	Silent	Green	0	STATE	old	m	.	    0.00
1	40	INNER	Silent	Green	0	STATE	old	m	.	    0.00
1	41	OFFER	Aloud	Purple	0	STATE	old	m	.	    0.00
1	42	OTHER	Silent	Green	0	STATE	old	m	.	    0.00
1	43	MINOR	Aloud	Purple	0	STATE	old	m	.	    0.00
1	44	WOMEN	Silent	Green	0	STATE	old	m	.	    0.00
1	45	SMILE	Silent	Green	0	STATE	old	m	.	    0.00
1	46	SCORE	Aloud	Purple	0	STATE	old	m	.	    0.00
1	47	STATE	Silent	Green	0	STATE	old	m	.	    0.00
1	48	PLANE	Aloud	Purple	0	STATE	old	m	.	    0.00
1	49	RADIO	Silent	Green	0	STATE	old	m	.	    0.00
1	50	GLASS	Silent	Green	0	STATE	old	m	.	    0.00
1	51	SHORT	Silent	Green	0	STATE	old	m	.	    0.00
1	52	SMALL	Aloud	Purple	0	STATE	old	m	.	    0.00
1	53	IMAGE	Aloud	Purple	0	STATE	old	m	.	    0.00
1	54	PAPER	Silent	Green	0	STATE	old	m	.	    0.00
1	55	LOUIS	Aloud	Purple	0	STATE	old	m	.	    0.00
1	56	METAL	Silent	Green	0	STATE	old	m	.	    0.00
1	57	SOUTH	Aloud	Purple	0	STATE	old	m	.	    0.00
1	58	SHORE	Aloud	Purple	0	STATE	old	m	.	    0.00
1	59	WOMAN	Aloud	Purple	0	STATE	old	m	.	    0.00
1	60	WATER	Silent	Green	0	STATE	old	m	.	    0.00
1	61	TRAIN	Aloud	Purple	0	STATE	old	m	.	    0.00
1	62	HEART	Silent	Green	0	STATE	old	m	.	    0.00
1	63	SOLID	Silent	Green	0	STATE	old	m	.	    0.00
1	64	EXTRA	Aloud	Purple	0	STATE	old	m	.	    0.00
1	65	YOUTH	Silent	Green	0	STATE	old	m	.	    0.00
1	66	TOUCH	Silent	Green	0	STATE	old	m	.	    0.00
1	67	POINT	Aloud	Purple	0	STATE	old	m	.	    0.00
1	68	VISIT	Silent	Green	0	STATE	old	m	.	    0.00
1	69	FRONT	Silent	Green	0	STATE	old	m	.	    0.00
1	70	THEME	Aloud	Purple	0	STATE	old	m	.	    0.00
1	71	SERVE	Aloud	Purple	0	STATE	old	m	.	    0.00
1	72	GUESS	Aloud	Purple	0	STATE	old	m	.	    0.00
1	73	LEAST	Aloud	Purple	0	STATE	old	m	.	    0.00
1	74	ISSUE	Silent	Green	0	STATE	old	m	.	    0.00
1	75	NOVEL	Aloud	Purple	0	STATE	old	m	.	    0.00
1	76	VOICE	Aloud	Purple	0	STATE	old	m	.	    0.00
1	77	SEVEN	Aloud	Purple	0	STATE	old	m	.	    0.00
1	78	GREEK	Aloud	Purple	0	STATE	old	m	.	    0.00
1	79	STONE	Aloud	Purple	0	STATE	old	m	.	    0.00
1	80	PARTY	Silent	Green	0	STATE	old	m	.	    0.00
1	80	PARTY	Silent	Green	1	UPPER	new	n	m	1379
1	80	PARTY	Silent	Green	2	SPEED	new	n	m	747
1	80	PARTY	Silent	Green	3	VOICE	old	m	m	584
1	80	PARTY	Silent	Green	4	QUIET	old	m	m	838
1	80	PARTY	Silent	Green	5	TRADE	old	m	m	601
1	80	PARTY	Silent	Green	6	JUDGE	old	m	n	936
1	80	PARTY	Silent	Green	7	IMAGE	old	m	n	1055
1	80	PARTY	Silent	Green	8	SLEEP	old	m	n	1026
1	80	PARTY	Silent	Green	9	FIGHT	new	n	n	871
1	80	PARTY	Silent	Green	10	WATCH	new	n	n	1041
1	80	PARTY	Silent	Green	11	GREEK	old	m	m	749
1	80	PARTY	Silent	Green	12	MORAL	old	m	m	652
1	80	PARTY	Silent	Green	13	WOMAN	old	m	m	599
1	80	PARTY	Silent	Green	14	SMALL	old	m	n	1108
1	80	PARTY	Silent	Green	15	RANGE	new	n	n	1565
1	80	PARTY	Silent	Green	16	UNCLE	new	n	n	956
1	80	PARTY	Silent	Green	17	ISSUE	old	m	n	812
1	80	PARTY	Silent	Green	18	PLANT	old	m	m	737
1	80	PARTY	Silent	Green	19	DREAM	new	n	n	962
1	80	PARTY	Silent	Green	20	TRAIN	old	m	m	632
1	80	PARTY	Silent	Green	21	STYLE	new	n	n	956
1	80	PARTY	Silent	Green	22	EMPTY	new	n	n	779
1	80	PARTY	Silent	Green	23	STOCK	new	n	n	1058
1	80	PARTY	Silent	Green	24	VALUE	old	m	m	580
1	80	PARTY	Silent	Green	25	ENEMY	new	n	n	1242
1	80	PARTY	Silent	Green	26	TOTAL	new	n	n	1054
1	80	PARTY	Silent	Green	27	HOTEL	new	n	n	929
1	80	PARTY	Silent	Green	28	GROSS	old	m	m	642
1	80	PARTY	Silent	Green	29	GLASS	old	m	m	637
1	80	PARTY	Silent	Green	30	MARCH	new	n	m	689
1	80	PARTY	Silent	Green	31	SPOKE	new	n	m	1955
1	80	PARTY	Silent	Green	32	TASTE	new	n	m	589
1	80	PARTY	Silent	Green	33	RIFLE	old	m	n	680
1	80	PARTY	Silent	Green	34	LOCAL	old	m	m	831
1	80	PARTY	Silent	Green	35	SHORE	old	m	n	2055
1	80	PARTY	Silent	Green	36	SMILE	old	m	n	1310
1	80	PARTY	Silent	Green	37	STATE	old	m	m	1162
1	80	PARTY	Silent	Green	38	IDEAL	old	m	m	861
1	80	PARTY	Silent	Green	39	HORSE	new	n	n	877
1	80	PARTY	Silent	Green	40	METAL	old	m	m	907
1	80	PARTY	Silent	Green	41	TODAY	new	n	n	792
1	80	PARTY	Silent	Green	42	SHAPE	new	n	m	1154
1	80	PARTY	Silent	Green	43	FIFTY	old	m	n	839
1	80	PARTY	Silent	Green	44	TRIAL	old	m	m	1285
1	80	PARTY	Silent	Green	45	RADIO	old	m	m	1940
1	80	PARTY	Silent	Green	46	DROVE	new	n	m	849
1	80	PARTY	Silent	Green	47	MAJOR	old	m	m	647
1	80	PARTY	Silent	Green	48	WATER	old	m	m	711
1	80	PARTY	Silent	Green	49	PHASE	new	n	m	901
1	80	PARTY	Silent	Green	50	STAFF	new	n	m	810
1	80	PARTY	Silent	Green	51	MUSIC	new	n	n	2067
1	80	PARTY	Silent	Green	52	PRICE	new	n	m	850
1	80	PARTY	Silent	Green	53	THEME	old	m	m	697
1	80	PARTY	Silent	Green	54	INDEX	new	n	n	784
1	80	PARTY	Silent	Green	55	SOUND	old	m	m	674
1	80	PARTY	Silent	Green	56	OTHER	old	m	m	712
1	80	PARTY	Silent	Green	57	PRESS	new	n	m	1022
1	80	PARTY	Silent	Green	58	EVENT	old	m	n	910
1	80	PARTY	Silent	Green	59	THIRD	new	n	m	1443
1	80	PARTY	Silent	Green	60	NORTH	old	m	m	907
1	80	PARTY	Silent	Green	61	SENSE	new	n	m	730
1	80	PARTY	Silent	Green	62	FLESH	new	n	n	815
1	80	PARTY	Silent	Green	63	MONTH	new	n	n	2503
1	80	PARTY	Silent	Green	64	PLANE	old	m	n	1173
1	80	PARTY	Silent	Green	65	SCALE	new	n	m	1271
1	80	PARTY	Silent	Green	66	LIGHT	old	m	m	950
1	80	PARTY	Silent	Green	67	STORE	new	n	m	2195
1	80	PARTY	Silent	Green	68	SOUTH	old	m	m	1459
1	80	PARTY	Silent	Green	69	EQUAL	old	m	m	937
1	80	PARTY	Silent	Green	70	WAGON	old	m	m	757
1	80	PARTY	Silent	Green	71	ORDER	old	m	m	801
1	80	PARTY	Silent	Green	72	MODEL	old	m	m	651
1	80	PARTY	Silent	Green	73	FIELD	new	n	m	920
1	80	PARTY	Silent	Green	74	MEANS	new	n	n	1493
1	80	PARTY	Silent	Green	75	MONEY	new	n	n	836
1	80	PARTY	Silent	Green	76	TABLE	new	n	m	740
1	80	PARTY	Silent	Green	77	STONE	old	m	n	1056
1	80	PARTY	Silent	Green	78	MIGHT	new	n	m	1367
1	80	PARTY	Silent	Green	79	WRONG	new	n	m	795
1	80	PARTY	Silent	Green	80	HOUSE	old	m	m	3628
1	80	PARTY	Silent	Green	81	DRESS	old	m	m	1086
1	80	PARTY	Silent	Green	82	ROUND	new	n	m	731
1	80	PARTY	Silent	Green	83	WORLD	new	n	n	1470
1	80	PARTY	Silent	Green	84	SCENE	new	n	m	686
1	80	PARTY	Silent	Green	85	EIGHT	old	m	m	1340
1	80	PARTY	Silent	Green	86	NIGHT	old	m	m	1319
1	80	PARTY	Silent	Green	87	NOVEL	old	m	m	549
1	80	PARTY	Silent	Green	88	STUDY	new	n	m	977
1	80	PARTY	Silent	Green	89	FRONT	old	m	m	939
1	80	PARTY	Silent	Green	90	EARTH	new	n	n	1526
1	80	PARTY	Silent	Green	91	LATIN	new	n	n	923
1	80	PARTY	Silent	Green	92	STAND	new	n	m	2639
1	80	PARTY	Silent	Green	93	SHARP	new	n	n	768
1	80	PARTY	Silent	Green	94	PHONE	old	m	m	787
1	80	PARTY	Silent	Green	95	THREE	old	m	m	1101
1	80	PARTY	Silent	Green	96	GRASS	new	n	m	659
1	80	PARTY	Silent	Green	97	STILL	new	n	m	715
1	80	PARTY	Silent	Green	98	QUICK	old	m	m	662
1	80	PARTY	Silent	Green	99	UNITY	old	m	m	759
1	80	PARTY	Silent	Green	100	YOUTH	old	m	m	1096
1	80	PARTY	Silent	Green	101	TOUCH	old	m	m	1103
1	80	PARTY	Silent	Green	102	BLOOD	new	n	n	789
1	80	PARTY	Silent	Green	103	FLOOR	new	n	n	2343
1	80	PARTY	Silent	Green	104	UNDER	new	n	n	1779
1	80	PARTY	Silent	Green	105	GROUP	old	m	m	917
1	80	PARTY	Silent	Green	106	RIVER	new	n	m	4730
1	80	PARTY	Silent	Green	107	POINT	old	m	m	966
1	80	PARTY	Silent	Green	108	SCORE	old	m	m	522
1	80	PARTY	Silent	Green	109	MOTOR	new	n	n	894
1	80	PARTY	Silent	Green	110	TRUCK	new	n	n	1948
1	80	PARTY	Silent	Green	111	THICK	new	n	n	1471
1	80	PARTY	Silent	Green	112	SOLID	old	m	m	863
1	80	PARTY	Silent	Green	113	SPACE	old	m	m	877
1	80	PARTY	Silent	Green	114	EXTRA	old	m	n	837
1	80	PARTY	Silent	Green	115	SIGHT	new	n	m	2629
1	80	PARTY	Silent	Green	116	SEVEN	old	m	m	1510
1	80	PARTY	Silent	Green	117	OFFER	old	m	m	762
1	80	PARTY	Silent	Green	118	TRUST	new	n	m	1254
1	80	PARTY	Silent	Green	119	WHEEL	new	n	m	2166
1	80	PARTY	Silent	Green	120	VISIT	old	m	m	1377
1	80	PARTY	Silent	Green	121	PAPER	old	m	m	514
1	80	PARTY	Silent	Green	122	LOUIS	old	m	m	625
1	80	PARTY	Silent	Green	123	KNIFE	new	n	n	945
1	80	PARTY	Silent	Green	124	FRAME	old	m	m	1909
1	80	PARTY	Silent	Green	125	SHARE	new	n	m	1659
1	80	PARTY	Silent	Green	126	SWEET	new	n	n	842
1	80	PARTY	Silent	Green	127	LOOSE	new	n	n	2235
1	80	PARTY	Silent	Green	128	MINOR	old	m	m	698
1	80	PARTY	Silent	Green	129	DOZEN	new	n	n	1528
1	80	PARTY	Silent	Green	130	WHILE	new	n	m	949
1	80	PARTY	Silent	Green	131	SERVE	old	m	m	912
1	80	PARTY	Silent	Green	132	PARTY	old	m	n	749
1	80	PARTY	Silent	Green	133	HEART	old	m	m	912
1	80	PARTY	Silent	Green	134	WHITE	new	n	m	1462
1	80	PARTY	Silent	Green	135	LEVEL	new	n	n	1949
1	80	PARTY	Silent	Green	136	FORCE	new	n	n	2065
1	80	PARTY	Silent	Green	137	REACH	new	n	n	1088
1	80	PARTY	Silent	Green	138	GUESS	old	m	m	838
1	80	PARTY	Silent	Green	139	LEAST	old	m	m	614
1	80	PARTY	Silent	Green	140	MOUTH	new	n	m	527
1	80	PARTY	Silent	Green	141	SPITE	old	m	m	668
1	80	PARTY	Silent	Green	142	WOMEN	old	m	m	761
1	80	PARTY	Silent	Green	143	LEWIS	old	m	m	1212
1	80	PARTY	Silent	Green	144	THING	old	m	m	6349
1	80	PARTY	Silent	Green	145	SMITH	new	n	n	1241
1	80	PARTY	Silent	Green	146	TEETH	old	m	m	761
1	80	PARTY	Silent	Green	147	SHORT	old	m	m	813
1	80	PARTY	Silent	Green	148	RIGHT	new	n	m	749
1	80	PARTY	Silent	Green	149	STORY	new	n	n	803
1	80	PARTY	Silent	Green	150	DRIVE	new	n	m	946
1	80	PARTY	Silent	Green	151	TITLE	new	n	m	943
1	80	PARTY	Silent	Green	152	PEACE	new	n	n	963
1	80	PARTY	Silent	Green	153	STAGE	new	n	m	2253
1	80	PARTY	Silent	Green	154	DRINK	new	n	m	798
1	80	PARTY	Silent	Green	155	START	new	n	m	816
1	80	PARTY	Silent	Green	156	INNER	old	m	m	968
1	80	PARTY	Silent	Green	157	TRUTH	old	m	m	939
1	80	PARTY	Silent	Green	158	PIECE	new	n	m	1856
1	80	PARTY	Silent	Green	159	GREEN	old	m	m	1239
1	80	PARTY	Silent	Green	160	LEAVE	new	n	m	1423
