TRIAL_SESSION	TRIAL_INDEX_ENCODING	TRIAL_WORD_ENCODING	TRIAL_CONDITION_ENCODING	TRIAL_COLOUR_ENCODING	TRIAL_INDEX_RECOG	wordrecog_1	condition_1	correctanswer_1	KEYPRESS_RECOG	RT_RECOG
4	1	FORCE	Silent	Purple	0	SPOKE	old	m	.	    0.00
4	2	SHAPE	Silent	Purple	0	SPOKE	old	m	.	    0.00
4	3	STAND	Aloud	Green	0	SPOKE	old	m	.	    0.00
4	4	TASTE	Aloud	Green	0	SPOKE	old	m	.	    0.00
4	5	FIGHT	Aloud	Green	0	SPOKE	old	m	.	    0.00
4	6	FLESH	Silent	Purple	0	SPOKE	old	m	.	    0.00
4	7	TRUST	Silent	Purple	0	SPOKE	old	m	.	    0.00
4	8	DOZEN	Aloud	Green	0	SPOKE	old	m	.	    0.00
4	9	MOUTH	Aloud	Green	0	SPOKE	old	m	.	    0.00
4	10	FLOOR	Aloud	Green	0	SPOKE	old	m	.	    0.00
4	11	THICK	Aloud	Green	0	SPOKE	old	m	.	    0.00
4	12	EMPTY	Silent	Purple	0	SPOKE	old	m	.	    0.00
4	13	UNCLE	Aloud	Green	0	SPOKE	old	m	.	    0.00
4	14	WATCH	Aloud	Green	0	SPOKE	old	m	.	    0.00
4	15	MUSIC	Aloud	Green	0	SPOKE	old	m	.	    0.00
4	16	START	Aloud	Green	0	SPOKE	old	m	.	    0.00
4	17	UPPER	Aloud	Green	0	SPOKE	old	m	.	    0.00
4	18	SENSE	Aloud	Green	0	SPOKE	old	m	.	    0.00
4	19	MOTOR	Aloud	Green	0	SPOKE	old	m	.	    0.00
4	20	STORY	Aloud	Green	0	SPOKE	old	m	.	    0.00
4	21	UNDER	Aloud	Green	0	SPOKE	old	m	.	    0.00
4	22	SCALE	Silent	Purple	0	SPOKE	old	m	.	    0.00
4	23	DREAM	Silent	Purple	0	SPOKE	old	m	.	    0.00
4	24	EARTH	Aloud	Green	0	SPOKE	old	m	.	    0.00
4	25	BLOOD	Silent	Purple	0	SPOKE	old	m	.	    0.00
4	26	PRESS	Aloud	Green	0	SPOKE	old	m	.	    0.00
4	27	TOTAL	Silent	Purple	0	SPOKE	old	m	.	    0.00
4	28	TABLE	Silent	Purple	0	SPOKE	old	m	.	    0.00
4	29	PRICE	Aloud	Green	0	SPOKE	old	m	.	    0.00
4	30	WHEEL	Silent	Purple	0	SPOKE	old	m	.	    0.00
4	31	LATIN	Aloud	Green	0	SPOKE	old	m	.	    0.00
4	32	KNIFE	Silent	Purple	0	SPOKE	old	m	.	    0.00
4	33	MONEY	Silent	Purple	0	SPOKE	old	m	.	    0.00
4	34	MEANS	Aloud	Green	0	SPOKE	old	m	.	    0.00
4	35	DRIVE	Aloud	Green	0	SPOKE	old	m	.	    0.00
