TRIAL_SESSION	TRIAL_INDEX_ENCODING	TRIAL_WORD_ENCODING	TRIAL_CONDITION_ENCODING	TRIAL_COLOUR_ENCODING	TRIAL_INDEX_RECOG	wordrecog_1	condition_1	correctanswer_1	KEYPRESS_RECOG	RT_RECOG
1	1	EQUAL	Aloud	Purple	0	STATE	old	m	.	    0.00
1	2	GROUP	Aloud	Purple	0	STATE	old	m	.	    0.00
1	3	LOUIS	Silent	Green	0	STATE	old	m	.	    0.00
1	4	ISSUE	Aloud	Purple	0	STATE	old	m	.	    0.00
1	5	FRONT	Silent	Green	0	STATE	old	m	.	    0.00
1	6	SHORE	Aloud	Purple	0	STATE	old	m	.	    0.00
1	7	LEAST	Silent	Green	0	STATE	old	m	.	    0.00
1	8	GREEK	Silent	Green	0	STATE	old	m	.	    0.00
1	9	SOUND	Silent	Green	0	STATE	old	m	.	    0.00
1	10	WOMAN	Silent	Green	0	STATE	old	m	.	    0.00
1	11	THING	Aloud	Purple	0	STATE	old	m	.	    0.00
1	12	IDEAL	Aloud	Purple	0	STATE	old	m	.	    0.00
1	13	GLASS	Silent	Green	0	STATE	old	m	.	    0.00
1	14	MODEL	Silent	Green	0	STATE	old	m	.	    0.00
1	15	INNER	Aloud	Purple	0	STATE	old	m	.	    0.00
1	16	SPACE	Aloud	Purple	0	STATE	old	m	.	    0.00
1	17	NORTH	Silent	Green	0	STATE	old	m	.	    0.00
1	18	IMAGE	Aloud	Purple	0	STATE	old	m	.	    0.00
1	19	THREE	Silent	Green	0	STATE	old	m	.	    0.00
1	20	OFFER	Aloud	Purple	0	STATE	old	m	.	    0.00
1	21	GREEN	Aloud	Purple	0	STATE	old	m	.	    0.00
1	22	TRADE	Aloud	Purple	0	STATE	old	m	.	    0.00
1	23	WATER	Silent	Green	0	STATE	old	m	.	    0.00
1	24	RIFLE	Silent	Green	0	STATE	old	m	.	    0.00
1	25	SMILE	Silent	Green	0	STATE	old	m	.	    0.00
1	26	JUDGE	Silent	Green	0	STATE	old	m	.	    0.00
1	27	FRAME	Silent	Green	0	STATE	old	m	.	    0.00
1	28	SPITE	Silent	Green	0	STATE	old	m	.	    0.00
1	29	WOMEN	Aloud	Purple	0	STATE	old	m	.	    0.00
1	30	TEETH	Silent	Green	0	STATE	old	m	.	    0.00
1	31	LEWIS	Silent	Green	0	STATE	old	m	.	    0.00
1	32	MORAL	Silent	Green	0	STATE	old	m	.	    0.00
1	33	NOVEL	Aloud	Purple	0	STATE	old	m	.	    0.00
1	34	EXTRA	Silent	Green	0	STATE	old	m	.	    0.00
1	35	GROSS	Aloud	Purple	0	STATE	old	m	.	    0.00
1	36	SHORT	Aloud	Purple	0	STATE	old	m	.	    0.00
1	37	TRIAL	Aloud	Purple	0	STATE	old	m	.	    0.00
1	38	UNITY	Silent	Green	0	STATE	old	m	.	    0.00
1	39	METAL	Aloud	Purple	0	STATE	old	m	.	    0.00
1	40	TRAIN	Aloud	Purple	0	STATE	old	m	.	    0.00
1	41	EVENT	Silent	Green	0	STATE	old	m	.	    0.00
1	42	SOLID	Silent	Green	0	STATE	old	m	.	    0.00
1	43	YOUTH	Aloud	Purple	0	STATE	old	m	.	    0.00
1	44	QUIET	Aloud	Purple	0	STATE	old	m	.	    0.00
1	45	LIGHT	Aloud	Purple	0	STATE	old	m	.	    0.00
1	46	SCORE	Aloud	Purple	0	STATE	old	m	.	    0.00
1	47	FIFTY	Silent	Green	0	STATE	old	m	.	    0.00
1	48	PLANE	Silent	Green	0	STATE	old	m	.	    0.00
1	49	THEME	Silent	Green	0	STATE	old	m	.	    0.00
1	50	TRUTH	Silent	Green	0	STATE	old	m	.	    0.00
1	51	RADIO	Silent	Green	0	STATE	old	m	.	    0.00
1	52	SOUTH	Silent	Green	0	STATE	old	m	.	    0.00
1	53	MINOR	Silent	Green	0	STATE	old	m	.	    0.00
1	54	GUESS	Silent	Green	0	STATE	old	m	.	    0.00
1	55	PAPER	Aloud	Purple	0	STATE	old	m	.	    0.00
1	56	VOICE	Aloud	Purple	0	STATE	old	m	.	    0.00
1	57	OTHER	Silent	Green	0	STATE	old	m	.	    0.00
1	58	WAGON	Silent	Green	0	STATE	old	m	.	    0.00
1	59	LOCAL	Aloud	Purple	0	STATE	old	m	.	    0.00
1	60	POINT	Aloud	Purple	0	STATE	old	m	.	    0.00
1	61	QUICK	Aloud	Purple	0	STATE	old	m	.	    0.00
1	62	STONE	Silent	Green	0	STATE	old	m	.	    0.00
1	63	SMALL	Aloud	Purple	0	STATE	old	m	.	    0.00
1	64	PHONE	Aloud	Purple	0	STATE	old	m	.	    0.00
1	65	DRESS	Silent	Green	0	STATE	old	m	.	    0.00
1	66	VISIT	Aloud	Purple	0	STATE	old	m	.	    0.00
1	67	NIGHT	Aloud	Purple	0	STATE	old	m	.	    0.00
1	68	SERVE	Aloud	Purple	0	STATE	old	m	.	    0.00
1	69	HOUSE	Silent	Green	0	STATE	old	m	.	    0.00
1	70	STATE	Silent	Green	0	STATE	old	m	.	    0.00
1	71	SEVEN	Silent	Green	0	STATE	old	m	.	    0.00
1	72	VALUE	Aloud	Purple	0	STATE	old	m	.	    0.00
1	73	EIGHT	Aloud	Purple	0	STATE	old	m	.	    0.00
1	74	PARTY	Aloud	Purple	0	STATE	old	m	.	    0.00
1	75	HEART	Aloud	Purple	0	STATE	old	m	.	    0.00
1	76	SLEEP	Aloud	Purple	0	STATE	old	m	.	    0.00
1	77	MAJOR	Aloud	Purple	0	STATE	old	m	.	    0.00
1	78	ORDER	Silent	Green	0	STATE	old	m	.	    0.00
1	79	PLANT	Silent	Green	0	STATE	old	m	.	    0.00
1	80	TOUCH	Aloud	Purple	0	STATE	old	m	.	    0.00
1	80	TOUCH	Aloud	Purple	1	EIGHT	old	m	m	3343
1	80	TOUCH	Aloud	Purple	2	STAFF	new	n	n	1554
1	80	TOUCH	Aloud	Purple	3	PEACE	new	n	n	5445
1	80	TOUCH	Aloud	Purple	4	EMPTY	new	n	m	2042
1	80	TOUCH	Aloud	Purple	5	MOTOR	new	n	n	3010
1	80	TOUCH	Aloud	Purple	6	LEAST	old	m	m	2394
1	80	TOUCH	Aloud	Purple	7	MUSIC	new	n	n	2610
1	80	TOUCH	Aloud	Purple	8	FLESH	new	n	n	1402
1	80	TOUCH	Aloud	Purple	9	REACH	new	n	n	3499
1	80	TOUCH	Aloud	Purple	10	LEWIS	old	m	m	1271
1	80	TOUCH	Aloud	Purple	11	TRUCK	new	n	n	2981
1	80	TOUCH	Aloud	Purple	12	HORSE	new	n	m	847
1	80	TOUCH	Aloud	Purple	13	LOOSE	new	n	m	2357
1	80	TOUCH	Aloud	Purple	14	WRONG	new	n	n	5512
1	80	TOUCH	Aloud	Purple	15	WAGON	old	m	m	1197
1	80	TOUCH	Aloud	Purple	16	WHITE	new	n	m	998
1	80	TOUCH	Aloud	Purple	17	LEAVE	new	n	m	1054
1	80	TOUCH	Aloud	Purple	18	MIGHT	new	n	n	1755
1	80	TOUCH	Aloud	Purple	19	WORLD	new	n	n	2390
1	80	TOUCH	Aloud	Purple	20	ORDER	old	m	m	1062
1	80	TOUCH	Aloud	Purple	21	SERVE	old	m	m	764
1	80	TOUCH	Aloud	Purple	22	STATE	old	m	m	1671
1	80	TOUCH	Aloud	Purple	23	WOMAN	old	m	m	749
1	80	TOUCH	Aloud	Purple	24	TITLE	new	n	n	4454
1	80	TOUCH	Aloud	Purple	25	RANGE	new	n	m	1164
1	80	TOUCH	Aloud	Purple	26	QUIET	old	m	m	759
1	80	TOUCH	Aloud	Purple	27	SPEED	new	n	m	3496
1	80	TOUCH	Aloud	Purple	28	DOZEN	new	n	n	1213
1	80	TOUCH	Aloud	Purple	29	VALUE	old	m	m	877
1	80	TOUCH	Aloud	Purple	30	GUESS	old	m	m	690
1	80	TOUCH	Aloud	Purple	31	ISSUE	old	m	m	823
1	80	TOUCH	Aloud	Purple	32	HOTEL	new	n	m	2431
1	80	TOUCH	Aloud	Purple	33	STAND	new	n	m	2599
1	80	TOUCH	Aloud	Purple	34	SPOKE	new	n	n	1256
1	80	TOUCH	Aloud	Purple	35	GROSS	old	m	m	958
1	80	TOUCH	Aloud	Purple	36	PRICE	new	n	m	3248
1	80	TOUCH	Aloud	Purple	37	DROVE	new	n	n	2309
1	80	TOUCH	Aloud	Purple	38	NOVEL	old	m	m	841
1	80	TOUCH	Aloud	Purple	39	SLEEP	old	m	m	4425
