TRIAL_SESSION	TRIAL_INDEX_ENCODING	TRIAL_WORD_ENCODING	TRIAL_CONDITION_ENCODING	TRIAL_COLOUR_ENCODING	TRIAL_INDEX_RECOG	wordrecog_1	condition_1	correctanswer_1	KEYPRESS_RECOG	RT_RECOG
2	1	IMAGE	Silent	Purple	0	STATE	old	m	.	    0.00
2	2	WAGON	Aloud	Green	0	STATE	old	m	.	    0.00
2	3	WOMEN	Silent	Purple	0	STATE	old	m	.	    0.00
2	4	TRADE	Silent	Purple	0	STATE	old	m	.	    0.00
2	5	SMILE	Silent	Purple	0	STATE	old	m	.	    0.00
2	6	STONE	Silent	Purple	0	STATE	old	m	.	    0.00
2	7	ISSUE	Aloud	Green	0	STATE	old	m	.	    0.00
2	8	TRIAL	Aloud	Green	0	STATE	old	m	.	    0.00
2	9	WATER	Silent	Purple	0	STATE	old	m	.	    0.00
2	10	JUDGE	Aloud	Green	0	STATE	old	m	.	    0.00
2	11	VOICE	Aloud	Green	0	STATE	old	m	.	    0.00
2	12	RIFLE	Silent	Purple	0	STATE	old	m	.	    0.00
2	13	PAPER	Aloud	Green	0	STATE	old	m	.	    0.00
2	14	UNITY	Silent	Purple	0	STATE	old	m	.	    0.00
2	15	THEME	Aloud	Green	0	STATE	old	m	.	    0.00
2	16	EQUAL	Aloud	Green	0	STATE	old	m	.	    0.00
2	17	GROUP	Silent	Purple	0	STATE	old	m	.	    0.00
2	18	NIGHT	Aloud	Green	0	STATE	old	m	.	    0.00
2	19	EVENT	Aloud	Green	0	STATE	old	m	.	    0.00
2	20	STATE	Aloud	Green	0	STATE	old	m	.	    0.00
2	21	MORAL	Silent	Purple	0	STATE	old	m	.	    0.00
2	22	GROSS	Silent	Purple	0	STATE	old	m	.	    0.00
2	23	PHONE	Aloud	Green	0	STATE	old	m	.	    0.00
2	24	PARTY	Aloud	Green	0	STATE	old	m	.	    0.00
2	25	SOUND	Silent	Purple	0	STATE	old	m	.	    0.00
2	26	THREE	Aloud	Green	0	STATE	old	m	.	    0.00
2	27	VISIT	Silent	Purple	0	STATE	old	m	.	    0.00
2	28	GREEN	Silent	Purple	0	STATE	old	m	.	    0.00
2	29	SOUTH	Silent	Purple	0	STATE	old	m	.	    0.00
2	30	SERVE	Aloud	Green	0	STATE	old	m	.	    0.00
2	31	PLANE	Silent	Purple	0	STATE	old	m	.	    0.00
2	32	LOUIS	Aloud	Green	0	STATE	old	m	.	    0.00
2	33	FRAME	Aloud	Green	0	STATE	old	m	.	    0.00
2	34	NORTH	Silent	Purple	0	STATE	old	m	.	    0.00
2	35	LIGHT	Silent	Purple	0	STATE	old	m	.	    0.00
2	36	EXTRA	Aloud	Green	0	STATE	old	m	.	    0.00
2	37	METAL	Aloud	Green	0	STATE	old	m	.	    0.00
2	38	WOMAN	Silent	Purple	0	STATE	old	m	.	    0.00
2	39	QUIET	Aloud	Green	0	STATE	old	m	.	    0.00
2	40	SPITE	Silent	Purple	0	STATE	old	m	.	    0.00
2	41	TOUCH	Aloud	Green	0	STATE	old	m	.	    0.00
2	42	LEWIS	Silent	Purple	0	STATE	old	m	.	    0.00
2	43	YOUTH	Silent	Purple	0	STATE	old	m	.	    0.00
2	44	GUESS	Aloud	Green	0	STATE	old	m	.	    0.00
2	45	HEART	Silent	Purple	0	STATE	old	m	.	    0.00
2	46	POINT	Silent	Purple	0	STATE	old	m	.	    0.00
2	47	MODEL	Aloud	Green	0	STATE	old	m	.	    0.00
2	48	FRONT	Aloud	Green	0	STATE	old	m	.	    0.00
2	49	SPACE	Aloud	Green	0	STATE	old	m	.	    0.00
2	50	INNER	Aloud	Green	0	STATE	old	m	.	    0.00
2	51	SHORT	Silent	Purple	0	STATE	old	m	.	    0.00
2	52	LEAST	Aloud	Green	0	STATE	old	m	.	    0.00
2	53	SCORE	Silent	Purple	0	STATE	old	m	.	    0.00
2	54	TEETH	Silent	Purple	0	STATE	old	m	.	    0.00
2	55	IDEAL	Aloud	Green	0	STATE	old	m	.	    0.00
2	56	OTHER	Aloud	Green	0	STATE	old	m	.	    0.00
2	57	SLEEP	Silent	Purple	0	STATE	old	m	.	    0.00
2	58	SMALL	Silent	Purple	0	STATE	old	m	.	    0.00
2	59	THING	Aloud	Green	0	STATE	old	m	.	    0.00
2	60	MAJOR	Aloud	Green	0	STATE	old	m	.	    0.00
2	61	DRESS	Silent	Purple	0	STATE	old	m	.	    0.00
2	62	GREEK	Aloud	Green	0	STATE	old	m	.	    0.00
2	63	RADIO	Aloud	Green	0	STATE	old	m	.	    0.00
2	64	TRAIN	Silent	Purple	0	STATE	old	m	.	    0.00
2	65	GLASS	Silent	Purple	0	STATE	old	m	.	    0.00
2	66	SEVEN	Aloud	Green	0	STATE	old	m	.	    0.00
2	67	TRUTH	Silent	Purple	0	STATE	old	m	.	    0.00
2	68	FIFTY	Silent	Purple	0	STATE	old	m	.	    0.00
2	69	SHORE	Silent	Purple	0	STATE	old	m	.	    0.00
2	70	MINOR	Aloud	Green	0	STATE	old	m	.	    0.00
2	71	OFFER	Aloud	Green	0	STATE	old	m	.	    0.00
2	72	EIGHT	Aloud	Green	0	STATE	old	m	.	    0.00
2	73	ORDER	Aloud	Green	0	STATE	old	m	.	    0.00
2	74	NOVEL	Silent	Purple	0	STATE	old	m	.	    0.00
