TRIAL_SESSION	TRIAL_INDEX_ENCODING	TRIAL_WORD_ENCODING	TRIAL_CONDITION_ENCODING	TRIAL_COLOUR_ENCODING	TRIAL_INDEX_RECOG	wordrecog_1	condition_1	correctanswer_1	KEYPRESS_RECOG	RT_RECOG
3	1	SPOKE	Silent	Green	0	SPOKE	old	m	.	    0.00
3	2	SHARP	Silent	Green	0	SPOKE	old	m	.	    0.00
3	3	DRINK	Aloud	Purple	0	SPOKE	old	m	.	    0.00
3	4	PRICE	Silent	Green	0	SPOKE	old	m	.	    0.00
3	5	SMITH	Silent	Green	0	SPOKE	old	m	.	    0.00
3	6	SCENE	Aloud	Purple	0	SPOKE	old	m	.	    0.00
3	7	TRUCK	Silent	Green	0	SPOKE	old	m	.	    0.00
3	8	FLESH	Aloud	Purple	0	SPOKE	old	m	.	    0.00
3	9	RANGE	Silent	Green	0	SPOKE	old	m	.	    0.00
3	10	HOTEL	Aloud	Purple	0	SPOKE	old	m	.	    0.00
3	11	UNCLE	Aloud	Purple	0	SPOKE	old	m	.	    0.00
3	12	BLOOD	Silent	Green	0	SPOKE	old	m	.	    0.00
3	13	INDEX	Aloud	Purple	0	SPOKE	old	m	.	    0.00
3	14	SIGHT	Aloud	Purple	0	SPOKE	old	m	.	    0.00
3	15	DOZEN	Aloud	Purple	0	SPOKE	old	m	.	    0.00
3	16	WHITE	Silent	Green	0	SPOKE	old	m	.	    0.00
3	17	FIGHT	Silent	Green	0	SPOKE	old	m	.	    0.00
3	18	PRESS	Silent	Green	0	SPOKE	old	m	.	    0.00
3	19	RIGHT	Aloud	Purple	0	SPOKE	old	m	.	    0.00
3	20	MARCH	Silent	Green	0	SPOKE	old	m	.	    0.00
3	21	MUSIC	Aloud	Purple	0	SPOKE	old	m	.	    0.00
3	22	HORSE	Silent	Green	0	SPOKE	old	m	.	    0.00
3	23	STOCK	Silent	Green	0	SPOKE	old	m	.	    0.00
3	24	TASTE	Aloud	Purple	0	SPOKE	old	m	.	    0.00
3	25	REACH	Silent	Green	0	SPOKE	old	m	.	    0.00
3	26	STILL	Aloud	Purple	0	SPOKE	old	m	.	    0.00
3	27	PHASE	Aloud	Purple	0	SPOKE	old	m	.	    0.00
3	28	PIECE	Aloud	Purple	0	SPOKE	old	m	.	    0.00
3	29	MOTOR	Aloud	Purple	0	SPOKE	old	m	.	    0.00
3	30	FORCE	Silent	Green	0	SPOKE	old	m	.	    0.00
3	31	STUDY	Aloud	Purple	0	SPOKE	old	m	.	    0.00
3	32	SENSE	Aloud	Purple	0	SPOKE	old	m	.	    0.00
3	33	PEACE	Silent	Green	0	SPOKE	old	m	.	    0.00
3	34	ROUND	Silent	Green	0	SPOKE	old	m	.	    0.00
3	35	UNDER	Silent	Green	0	SPOKE	old	m	.	    0.00
3	36	LEVEL	Silent	Green	0	SPOKE	old	m	.	    0.00
3	37	MIGHT	Silent	Green	0	SPOKE	old	m	.	    0.00
3	38	FIELD	Aloud	Purple	0	SPOKE	old	m	.	    0.00
3	39	TOTAL	Aloud	Purple	0	SPOKE	old	m	.	    0.00
3	40	WORLD	Silent	Green	0	SPOKE	old	m	.	    0.00
3	41	WHILE	Aloud	Purple	0	SPOKE	old	m	.	    0.00
