TRIAL_SESSION	TRIAL_INDEX_ENCODING	TRIAL_WORD_ENCODING	TRIAL_CONDITION_ENCODING	TRIAL_COLOUR_ENCODING	TRIAL_INDEX_RECOG	wordrecog_1	condition_1	correctanswer_1	KEYPRESS_RECOG	RT_RECOG
2	1	WOMEN	Silent	Purple	0	STATE	old	m	.	    0.00
2	2	EQUAL	Aloud	Green	0	STATE	old	m	.	    0.00
2	3	OTHER	Silent	Purple	0	STATE	old	m	.	    0.00
2	4	SHORE	Aloud	Green	0	STATE	old	m	.	    0.00
2	5	ORDER	Aloud	Green	0	STATE	old	m	.	    0.00
2	6	STONE	Silent	Purple	0	STATE	old	m	.	    0.00
2	7	SMALL	Aloud	Green	0	STATE	old	m	.	    0.00
2	8	UNITY	Silent	Purple	0	STATE	old	m	.	    0.00
2	9	GROUP	Silent	Purple	0	STATE	old	m	.	    0.00
2	10	FRONT	Silent	Purple	0	STATE	old	m	.	    0.00
2	11	IDEAL	Aloud	Green	0	STATE	old	m	.	    0.00
2	12	EXTRA	Aloud	Green	0	STATE	old	m	.	    0.00
2	13	TRAIN	Aloud	Green	0	STATE	old	m	.	    0.00
2	14	PLANE	Silent	Purple	0	STATE	old	m	.	    0.00
2	15	TRIAL	Aloud	Green	0	STATE	old	m	.	    0.00
2	16	WAGON	Silent	Purple	0	STATE	old	m	.	    0.00
2	17	GROSS	Aloud	Green	0	STATE	old	m	.	    0.00
2	18	NIGHT	Aloud	Green	0	STATE	old	m	.	    0.00
2	19	LEWIS	Aloud	Green	0	STATE	old	m	.	    0.00
2	20	QUICK	Aloud	Green	0	STATE	old	m	.	    0.00
2	21	NOVEL	Silent	Purple	0	STATE	old	m	.	    0.00
2	22	MODEL	Silent	Purple	0	STATE	old	m	.	    0.00
2	23	THREE	Aloud	Green	0	STATE	old	m	.	    0.00
2	24	VISIT	Aloud	Green	0	STATE	old	m	.	    0.00
2	25	FIFTY	Silent	Purple	0	STATE	old	m	.	    0.00
2	26	VOICE	Silent	Purple	0	STATE	old	m	.	    0.00
2	27	MORAL	Aloud	Green	0	STATE	old	m	.	    0.00
2	28	SPITE	Silent	Purple	0	STATE	old	m	.	    0.00
2	29	WOMAN	Silent	Purple	0	STATE	old	m	.	    0.00
2	30	DRESS	Silent	Purple	0	STATE	old	m	.	    0.00
2	31	TEETH	Aloud	Green	0	STATE	old	m	.	    0.00
2	32	SHORT	Silent	Purple	0	STATE	old	m	.	    0.00
2	33	QUIET	Aloud	Green	0	STATE	old	m	.	    0.00
2	34	TRADE	Aloud	Green	0	STATE	old	m	.	    0.00
2	35	LEAST	Silent	Purple	0	STATE	old	m	.	    0.00
2	36	METAL	Aloud	Green	0	STATE	old	m	.	    0.00
2	37	SMILE	Aloud	Green	0	STATE	old	m	.	    0.00
2	38	IMAGE	Silent	Purple	0	STATE	old	m	.	    0.00
2	39	OFFER	Silent	Purple	0	STATE	old	m	.	    0.00
2	40	HOUSE	Aloud	Green	0	STATE	old	m	.	    0.00
2	41	JUDGE	Silent	Purple	0	STATE	old	m	.	    0.00
2	42	HEART	Aloud	Green	0	STATE	old	m	.	    0.00
2	43	PAPER	Silent	Purple	0	STATE	old	m	.	    0.00
2	44	MINOR	Aloud	Green	0	STATE	old	m	.	    0.00
2	45	PARTY	Aloud	Green	0	STATE	old	m	.	    0.00
2	46	SLEEP	Silent	Purple	0	STATE	old	m	.	    0.00
2	47	YOUTH	Silent	Purple	0	STATE	old	m	.	    0.00
2	48	THING	Silent	Purple	0	STATE	old	m	.	    0.00
2	49	LIGHT	Aloud	Green	0	STATE	old	m	.	    0.00
2	50	POINT	Silent	Purple	0	STATE	old	m	.	    0.00
2	51	SEVEN	Silent	Purple	0	STATE	old	m	.	    0.00
2	52	NORTH	Aloud	Green	0	STATE	old	m	.	    0.00
2	53	TOUCH	Aloud	Green	0	STATE	old	m	.	    0.00
2	54	STATE	Silent	Purple	0	STATE	old	m	.	    0.00
2	55	PLANT	Silent	Purple	0	STATE	old	m	.	    0.00
2	56	WATER	Aloud	Green	0	STATE	old	m	.	    0.00
2	57	VALUE	Silent	Purple	0	STATE	old	m	.	    0.00
2	58	FRAME	Silent	Purple	0	STATE	old	m	.	    0.00
2	59	INNER	Silent	Purple	0	STATE	old	m	.	    0.00
2	60	GREEN	Aloud	Green	0	STATE	old	m	.	    0.00
2	61	EVENT	Silent	Purple	0	STATE	old	m	.	    0.00
2	62	GREEK	Aloud	Green	0	STATE	old	m	.	    0.00
2	63	SCORE	Silent	Purple	0	STATE	old	m	.	    0.00
2	64	GUESS	Aloud	Green	0	STATE	old	m	.	    0.00
2	65	LOUIS	Silent	Purple	0	STATE	old	m	.	    0.00
2	66	ISSUE	Silent	Purple	0	STATE	old	m	.	    0.00
2	67	SERVE	Aloud	Green	0	STATE	old	m	.	    0.00
2	68	TRUTH	Aloud	Green	0	STATE	old	m	.	    0.00
2	69	GLASS	Silent	Purple	0	STATE	old	m	.	    0.00
2	70	MAJOR	Silent	Purple	0	STATE	old	m	.	    0.00
2	71	THEME	Silent	Purple	0	STATE	old	m	.	    0.00
2	72	PHONE	Aloud	Green	0	STATE	old	m	.	    0.00
2	73	SOLID	Aloud	Green	0	STATE	old	m	.	    0.00
2	74	EIGHT	Aloud	Green	0	STATE	old	m	.	    0.00
2	75	SOUTH	Aloud	Green	0	STATE	old	m	.	    0.00
2	76	RADIO	Aloud	Green	0	STATE	old	m	.	    0.00
2	77	SPACE	Silent	Purple	0	STATE	old	m	.	    0.00
2	78	SOUND	Aloud	Green	0	STATE	old	m	.	    0.00
2	79	LOCAL	Silent	Purple	0	STATE	old	m	.	    0.00
2	80	RIFLE	Aloud	Green	0	STATE	old	m	.	    0.00
2	80	RIFLE	Aloud	Green	1	DRESS	old	m	m	2665
2	80	RIFLE	Aloud	Green	2	FRAME	old	m	m	1280
2	80	RIFLE	Aloud	Green	3	LOCAL	old	m	n	1373
2	80	RIFLE	Aloud	Green	4	RIFLE	old	m	m	1344
2	80	RIFLE	Aloud	Green	5	STAGE	new	n	n	2147
2	80	RIFLE	Aloud	Green	6	MINOR	old	m	m	911
2	80	RIFLE	Aloud	Green	7	SCENE	new	n	n	1347
2	80	RIFLE	Aloud	Green	8	UNDER	new	n	n	1200
2	80	RIFLE	Aloud	Green	9	TRUTH	old	m	m	1738
2	80	RIFLE	Aloud	Green	10	LEWIS	old	m	m	1437
2	80	RIFLE	Aloud	Green	11	EARTH	new	n	n	1526
2	80	RIFLE	Aloud	Green	12	GREEK	old	m	m	1131
2	80	RIFLE	Aloud	Green	13	TASTE	new	n	m	1295
2	80	RIFLE	Aloud	Green	14	THICK	new	n	n	1124
2	80	RIFLE	Aloud	Green	15	SPEED	new	n	n	1409
2	80	RIFLE	Aloud	Green	16	HEART	old	m	m	1186
2	80	RIFLE	Aloud	Green	17	LIGHT	old	m	n	997
2	80	RIFLE	Aloud	Green	18	SPOKE	new	n	n	1077
2	80	RIFLE	Aloud	Green	19	SHORE	old	m	m	1060
2	80	RIFLE	Aloud	Green	20	WATCH	new	n	n	3260
2	80	RIFLE	Aloud	Green	21	SMITH	new	n	n	1810
2	80	RIFLE	Aloud	Green	22	IMAGE	old	m	n	1364
2	80	RIFLE	Aloud	Green	23	SHARP	new	n	n	1069
2	80	RIFLE	Aloud	Green	24	NOVEL	old	m	m	925
2	80	RIFLE	Aloud	Green	25	SOUND	old	m	m	1689
2	80	RIFLE	Aloud	Green	26	BLOOD	new	n	n	960
2	80	RIFLE	Aloud	Green	27	MIGHT	new	n	n	1378
2	80	RIFLE	Aloud	Green	28	JUDGE	old	m	m	960
2	80	RIFLE	Aloud	Green	29	MORAL	old	m	m	2147
2	80	RIFLE	Aloud	Green	30	SERVE	old	m	n	1318
2	80	RIFLE	Aloud	Green	31	STAND	new	n	n	1442
2	80	RIFLE	Aloud	Green	32	STOCK	new	n	n	1147
2	80	RIFLE	Aloud	Green	33	SEVEN	old	m	m	1054
2	80	RIFLE	Aloud	Green	34	ISSUE	old	m	m	1255
2	80	RIFLE	Aloud	Green	35	LEAST	old	m	m	2292
2	80	RIFLE	Aloud	Green	36	VOICE	old	m	m	1131
2	80	RIFLE	Aloud	Green	37	GREEN	old	m	m	712
2	80	RIFLE	Aloud	Green	38	WATER	old	m	m	1341
2	80	RIFLE	Aloud	Green	39	TRADE	old	m	m	969
2	80	RIFLE	Aloud	Green	40	SENSE	new	n	n	1453
2	80	RIFLE	Aloud	Green	41	LATIN	new	n	n	1748
2	80	RIFLE	Aloud	Green	42	SIGHT	new	n	n	1831
2	80	RIFLE	Aloud	Green	43	THREE	old	m	m	1583
2	80	RIFLE	Aloud	Green	44	EXTRA	old	m	m	2233
