TRIAL_SESSION	TRIAL_INDEX_ENCODING	TRIAL_WORD_ENCODING	TRIAL_CONDITION_ENCODING	TRIAL_COLOUR_ENCODING	TRIAL_INDEX_RECOG	wordrecog_1	condition_1	correctanswer_1	KEYPRESS_RECOG	RT_RECOG
2	1	PLANT	Silent	Purple	0	STATE	old	m	.	    0.00
2	2	SLEEP	Aloud	Green	0	STATE	old	m	.	    0.00
2	3	LEWIS	Silent	Purple	0	STATE	old	m	.	    0.00
2	4	ISSUE	Aloud	Green	0	STATE	old	m	.	    0.00
2	5	MORAL	Silent	Purple	0	STATE	old	m	.	    0.00
2	6	QUICK	Silent	Purple	0	STATE	old	m	.	    0.00
2	7	TRIAL	Aloud	Green	0	STATE	old	m	.	    0.00
2	8	VISIT	Aloud	Green	0	STATE	old	m	.	    0.00
2	9	RADIO	Aloud	Green	0	STATE	old	m	.	    0.00
2	10	SCORE	Aloud	Green	0	STATE	old	m	.	    0.00
2	11	TRADE	Silent	Purple	0	STATE	old	m	.	    0.00
2	12	EIGHT	Silent	Purple	0	STATE	old	m	.	    0.00
2	13	SPACE	Aloud	Green	0	STATE	old	m	.	    0.00
2	14	LOCAL	Silent	Purple	0	STATE	old	m	.	    0.00
2	15	THEME	Aloud	Green	0	STATE	old	m	.	    0.00
2	16	LIGHT	Aloud	Green	0	STATE	old	m	.	    0.00
2	17	POINT	Silent	Purple	0	STATE	old	m	.	    0.00
2	18	IDEAL	Silent	Purple	0	STATE	old	m	.	    0.00
2	19	OTHER	Aloud	Green	0	STATE	old	m	.	    0.00
2	20	SOLID	Silent	Purple	0	STATE	old	m	.	    0.00
2	21	JUDGE	Aloud	Green	0	STATE	old	m	.	    0.00
2	22	PARTY	Aloud	Green	0	STATE	old	m	.	    0.00
2	23	PAPER	Aloud	Green	0	STATE	old	m	.	    0.00
2	24	SHORT	Aloud	Green	0	STATE	old	m	.	    0.00
2	25	VOICE	Aloud	Green	0	STATE	old	m	.	    0.00
2	26	IMAGE	Silent	Purple	0	STATE	old	m	.	    0.00
2	27	WOMAN	Aloud	Green	0	STATE	old	m	.	    0.00
