TRIAL_SESSION	TRIAL_INDEX_ENCODING	TRIAL_WORD_ENCODING	TRIAL_CONDITION_ENCODING	TRIAL_COLOUR_ENCODING	TRIAL_INDEX_RECOG	wordrecog_1	condition_1	correctanswer_1	KEYPRESS_RECOG	RT_RECOG
4	1	GRASS	Aloud	Green	0	SPOKE	old	m	.	    0.00
4	2	START	Aloud	Green	0	SPOKE	old	m	.	    0.00
4	3	SHARE	Aloud	Green	0	SPOKE	old	m	.	    0.00
4	4	MIGHT	Aloud	Green	0	SPOKE	old	m	.	    0.00
4	5	FIGHT	Aloud	Green	0	SPOKE	old	m	.	    0.00
4	6	KNIFE	Aloud	Green	0	SPOKE	old	m	.	    0.00
4	7	STOCK	Aloud	Green	0	SPOKE	old	m	.	    0.00
4	8	REACH	Aloud	Green	0	SPOKE	old	m	.	    0.00
4	9	HOTEL	Aloud	Green	0	SPOKE	old	m	.	    0.00
4	10	MOTOR	Silent	Purple	0	SPOKE	old	m	.	    0.00
4	11	PRESS	Silent	Purple	0	SPOKE	old	m	.	    0.00
4	12	STAFF	Silent	Purple	0	SPOKE	old	m	.	    0.00
4	13	STORY	Aloud	Green	0	SPOKE	old	m	.	    0.00
4	14	MUSIC	Silent	Purple	0	SPOKE	old	m	.	    0.00
4	15	UNCLE	Silent	Purple	0	SPOKE	old	m	.	    0.00
4	16	ENEMY	Silent	Purple	0	SPOKE	old	m	.	    0.00
4	17	LOOSE	Aloud	Green	0	SPOKE	old	m	.	    0.00
4	18	STAGE	Silent	Purple	0	SPOKE	old	m	.	    0.00
4	19	STILL	Silent	Purple	0	SPOKE	old	m	.	    0.00
4	20	FLOOR	Aloud	Green	0	SPOKE	old	m	.	    0.00
4	21	SIGHT	Aloud	Green	0	SPOKE	old	m	.	    0.00
4	22	PEACE	Aloud	Green	0	SPOKE	old	m	.	    0.00
4	23	DOZEN	Aloud	Green	0	SPOKE	old	m	.	    0.00
4	24	WATCH	Aloud	Green	0	SPOKE	old	m	.	    0.00
4	25	HORSE	Aloud	Green	0	SPOKE	old	m	.	    0.00
4	26	PIECE	Silent	Purple	0	SPOKE	old	m	.	    0.00
4	27	RANGE	Silent	Purple	0	SPOKE	old	m	.	    0.00
4	28	BLOOD	Silent	Purple	0	SPOKE	old	m	.	    0.00
4	29	DROVE	Silent	Purple	0	SPOKE	old	m	.	    0.00
4	30	THIRD	Silent	Purple	0	SPOKE	old	m	.	    0.00
4	31	SPEED	Silent	Purple	0	SPOKE	old	m	.	    0.00
4	32	FORCE	Aloud	Green	0	SPOKE	old	m	.	    0.00
4	33	TASTE	Aloud	Green	0	SPOKE	old	m	.	    0.00
4	34	EMPTY	Silent	Purple	0	SPOKE	old	m	.	    0.00
4	35	WHITE	Aloud	Green	0	SPOKE	old	m	.	    0.00
