TRIAL_SESSION	TRIAL_INDEX_ENCODING	TRIAL_WORD_ENCODING	TRIAL_CONDITION_ENCODING	TRIAL_COLOUR_ENCODING	TRIAL_INDEX_RECOG	wordrecog_1	condition_1	correctanswer_1	KEYPRESS_RECOG	RT_RECOG
2	1	IDEAL	Silent	Purple	0	STATE	old	m	.	    0.00
2	2	FRONT	Aloud	Green	0	STATE	old	m	.	    0.00
2	3	IMAGE	Silent	Purple	0	STATE	old	m	.	    0.00
2	4	LOUIS	Aloud	Green	0	STATE	old	m	.	    0.00
2	5	SOUND	Silent	Purple	0	STATE	old	m	.	    0.00
2	6	PHONE	Aloud	Green	0	STATE	old	m	.	    0.00
2	7	WATER	Silent	Purple	0	STATE	old	m	.	    0.00
2	8	HOUSE	Aloud	Green	0	STATE	old	m	.	    0.00
2	9	VALUE	Aloud	Green	0	STATE	old	m	.	    0.00
2	10	NOVEL	Silent	Purple	0	STATE	old	m	.	    0.00
2	11	METAL	Silent	Purple	0	STATE	old	m	.	    0.00
2	12	STATE	Aloud	Green	0	STATE	old	m	.	    0.00
2	13	EVENT	Silent	Purple	0	STATE	old	m	.	    0.00
2	14	MODEL	Aloud	Green	0	STATE	old	m	.	    0.00
2	15	PLANT	Silent	Purple	0	STATE	old	m	.	    0.00
2	16	WAGON	Silent	Purple	0	STATE	old	m	.	    0.00
2	17	TEETH	Aloud	Green	0	STATE	old	m	.	    0.00
2	18	VISIT	Aloud	Green	0	STATE	old	m	.	    0.00
2	19	PAPER	Aloud	Green	0	STATE	old	m	.	    0.00
2	20	OTHER	Aloud	Green	0	STATE	old	m	.	    0.00
2	21	SHORE	Aloud	Green	0	STATE	old	m	.	    0.00
2	22	ISSUE	Silent	Purple	0	STATE	old	m	.	    0.00
2	23	FIFTY	Silent	Purple	0	STATE	old	m	.	    0.00
2	24	SMILE	Silent	Purple	0	STATE	old	m	.	    0.00
2	25	GROUP	Aloud	Green	0	STATE	old	m	.	    0.00
2	26	OFFER	Silent	Purple	0	STATE	old	m	.	    0.00
2	27	NORTH	Silent	Purple	0	STATE	old	m	.	    0.00
2	28	GUESS	Aloud	Green	0	STATE	old	m	.	    0.00
2	29	YOUTH	Silent	Purple	0	STATE	old	m	.	    0.00
2	30	RADIO	Silent	Purple	0	STATE	old	m	.	    0.00
2	31	LIGHT	Silent	Purple	0	STATE	old	m	.	    0.00
2	32	PLANE	Silent	Purple	0	STATE	old	m	.	    0.00
2	33	EIGHT	Silent	Purple	0	STATE	old	m	.	    0.00
2	34	TRUTH	Aloud	Green	0	STATE	old	m	.	    0.00
2	35	SOLID	Silent	Purple	0	STATE	old	m	.	    0.00
2	36	WOMEN	Silent	Purple	0	STATE	old	m	.	    0.00
2	37	MORAL	Silent	Purple	0	STATE	old	m	.	    0.00
2	38	THING	Silent	Purple	0	STATE	old	m	.	    0.00
2	39	SMALL	Silent	Purple	0	STATE	old	m	.	    0.00
2	40	TRAIN	Silent	Purple	0	STATE	old	m	.	    0.00
2	41	THREE	Aloud	Green	0	STATE	old	m	.	    0.00
2	42	SEVEN	Aloud	Green	0	STATE	old	m	.	    0.00
2	43	LEWIS	Aloud	Green	0	STATE	old	m	.	    0.00
2	44	SHORT	Silent	Purple	0	STATE	old	m	.	    0.00
2	45	FRAME	Aloud	Green	0	STATE	old	m	.	    0.00
2	46	LOCAL	Silent	Purple	0	STATE	old	m	.	    0.00
2	47	TOUCH	Aloud	Green	0	STATE	old	m	.	    0.00
2	48	SOUTH	Aloud	Green	0	STATE	old	m	.	    0.00
