TRIAL_SESSION	TRIAL_INDEX_ENCODING	TRIAL_WORD_ENCODING	TRIAL_CONDITION_ENCODING	TRIAL_COLOUR_ENCODING	TRIAL_INDEX_RECOG	wordrecog_1	condition_1	correctanswer_1	KEYPRESS_RECOG	RT_RECOG
3	1	FIELD	Aloud	Purple	0	SPOKE	old	m	.	    0.00
3	2	ENEMY	Aloud	Purple	0	SPOKE	old	m	.	    0.00
3	3	SPEED	Aloud	Purple	0	SPOKE	old	m	.	    0.00
3	4	STAFF	Silent	Green	0	SPOKE	old	m	.	    0.00
3	5	THIRD	Silent	Green	0	SPOKE	old	m	.	    0.00
3	6	PIECE	Silent	Green	0	SPOKE	old	m	.	    0.00
3	7	HOTEL	Silent	Green	0	SPOKE	old	m	.	    0.00
3	8	SIGHT	Aloud	Purple	0	SPOKE	old	m	.	    0.00
3	9	TOTAL	Aloud	Purple	0	SPOKE	old	m	.	    0.00
3	10	FIGHT	Aloud	Purple	0	SPOKE	old	m	.	    0.00
3	11	SCENE	Aloud	Purple	0	SPOKE	old	m	.	    0.00
3	12	SHARP	Aloud	Purple	0	SPOKE	old	m	.	    0.00
3	13	FORCE	Silent	Green	0	SPOKE	old	m	.	    0.00
3	14	STUDY	Aloud	Purple	0	SPOKE	old	m	.	    0.00
3	15	TASTE	Aloud	Purple	0	SPOKE	old	m	.	    0.00
3	16	INDEX	Silent	Green	0	SPOKE	old	m	.	    0.00
3	17	DREAM	Silent	Green	0	SPOKE	old	m	.	    0.00
3	18	SHAPE	Aloud	Purple	0	SPOKE	old	m	.	    0.00
3	19	SPOKE	Aloud	Purple	0	SPOKE	old	m	.	    0.00
3	20	EMPTY	Aloud	Purple	0	SPOKE	old	m	.	    0.00
3	21	SCALE	Silent	Green	0	SPOKE	old	m	.	    0.00
3	22	SENSE	Silent	Green	0	SPOKE	old	m	.	    0.00
3	23	MONTH	Aloud	Purple	0	SPOKE	old	m	.	    0.00
3	24	HORSE	Silent	Green	0	SPOKE	old	m	.	    0.00
3	25	RANGE	Silent	Green	0	SPOKE	old	m	.	    0.00
3	26	UPPER	Silent	Green	0	SPOKE	old	m	.	    0.00
3	27	PRICE	Aloud	Purple	0	SPOKE	old	m	.	    0.00
3	28	DRIVE	Aloud	Purple	0	SPOKE	old	m	.	    0.00
3	29	ROUND	Silent	Green	0	SPOKE	old	m	.	    0.00
3	30	RIGHT	Aloud	Purple	0	SPOKE	old	m	.	    0.00
3	31	TODAY	Silent	Green	0	SPOKE	old	m	.	    0.00
3	32	LATIN	Aloud	Purple	0	SPOKE	old	m	.	    0.00
3	33	STAGE	Aloud	Purple	0	SPOKE	old	m	.	    0.00
3	34	MOTOR	Silent	Green	0	SPOKE	old	m	.	    0.00
3	35	TABLE	Silent	Green	0	SPOKE	old	m	.	    0.00
3	36	WRONG	Silent	Green	0	SPOKE	old	m	.	    0.00
3	37	STORE	Silent	Green	0	SPOKE	old	m	.	    0.00
3	38	FLOOR	Silent	Green	0	SPOKE	old	m	.	    0.00
3	39	DRINK	Aloud	Purple	0	SPOKE	old	m	.	    0.00
3	40	MARCH	Silent	Green	0	SPOKE	old	m	.	    0.00
3	41	TRUST	Aloud	Purple	0	SPOKE	old	m	.	    0.00
3	42	STORY	Silent	Green	0	SPOKE	old	m	.	    0.00
3	43	LEAVE	Silent	Green	0	SPOKE	old	m	.	    0.00
3	44	SMITH	Silent	Green	0	SPOKE	old	m	.	    0.00
3	45	DOZEN	Aloud	Purple	0	SPOKE	old	m	.	    0.00
3	46	KNIFE	Silent	Green	0	SPOKE	old	m	.	    0.00
3	47	PHASE	Silent	Green	0	SPOKE	old	m	.	    0.00
3	48	UNCLE	Silent	Green	0	SPOKE	old	m	.	    0.00
3	49	TRUCK	Silent	Green	0	SPOKE	old	m	.	    0.00
3	50	BLOOD	Aloud	Purple	0	SPOKE	old	m	.	    0.00
3	51	REACH	Silent	Green	0	SPOKE	old	m	.	    0.00
3	52	EARTH	Aloud	Purple	0	SPOKE	old	m	.	    0.00
3	53	WHILE	Silent	Green	0	SPOKE	old	m	.	    0.00
3	54	LEVEL	Silent	Green	0	SPOKE	old	m	.	    0.00
3	55	MIGHT	Aloud	Purple	0	SPOKE	old	m	.	    0.00
3	56	STOCK	Aloud	Purple	0	SPOKE	old	m	.	    0.00
3	57	WORLD	Silent	Green	0	SPOKE	old	m	.	    0.00
3	58	PRESS	Aloud	Purple	0	SPOKE	old	m	.	    0.00
3	59	START	Silent	Green	0	SPOKE	old	m	.	    0.00
3	60	MEANS	Aloud	Purple	0	SPOKE	old	m	.	    0.00
3	61	MOUTH	Aloud	Purple	0	SPOKE	old	m	.	    0.00
3	62	MUSIC	Aloud	Purple	0	SPOKE	old	m	.	    0.00
3	63	LOOSE	Aloud	Purple	0	SPOKE	old	m	.	    0.00
3	64	SWEET	Aloud	Purple	0	SPOKE	old	m	.	    0.00
3	65	STYLE	Aloud	Purple	0	SPOKE	old	m	.	    0.00
3	66	STILL	Aloud	Purple	0	SPOKE	old	m	.	    0.00
3	67	THICK	Silent	Green	0	SPOKE	old	m	.	    0.00
3	68	MONEY	Aloud	Purple	0	SPOKE	old	m	.	    0.00
3	69	TITLE	Silent	Green	0	SPOKE	old	m	.	    0.00
3	70	PEACE	Silent	Green	0	SPOKE	old	m	.	    0.00
3	71	UNDER	Silent	Green	0	SPOKE	old	m	.	    0.00
3	72	STAND	Aloud	Purple	0	SPOKE	old	m	.	    0.00
3	73	FLESH	Silent	Green	0	SPOKE	old	m	.	    0.00
3	74	GRASS	Aloud	Purple	0	SPOKE	old	m	.	    0.00
3	75	WATCH	Aloud	Purple	0	SPOKE	old	m	.	    0.00
3	76	SHARE	Silent	Green	0	SPOKE	old	m	.	    0.00
3	77	WHEEL	Silent	Green	0	SPOKE	old	m	.	    0.00
3	78	DROVE	Silent	Green	0	SPOKE	old	m	.	    0.00
3	79	WHITE	Aloud	Purple	0	SPOKE	old	m	.	    0.00
3	80	RIVER	Aloud	Purple	0	SPOKE	old	m	.	    0.00
3	80	RIVER	Aloud	Purple	1	WOMEN	new	n	n	1728
3	80	RIVER	Aloud	Purple	2	THING	new	n	n	1540
3	80	RIVER	Aloud	Purple	3	DOZEN	old	m	m	1247
3	80	RIVER	Aloud	Purple	4	SHORT	new	n	n	4662
3	80	RIVER	Aloud	Purple	5	BLOOD	old	m	m	996
3	80	RIVER	Aloud	Purple	6	SENSE	old	m	m	885
3	80	RIVER	Aloud	Purple	7	INDEX	old	m	n	970
3	80	RIVER	Aloud	Purple	8	MODEL	new	n	n	2500
3	80	RIVER	Aloud	Purple	9	VISIT	new	n	n	1215
3	80	RIVER	Aloud	Purple	10	SPACE	new	n	m	737
3	80	RIVER	Aloud	Purple	11	LEWIS	new	n	n	893
3	80	RIVER	Aloud	Purple	12	SOLID	new	n	n	1978
3	80	RIVER	Aloud	Purple	13	RADIO	new	n	n	1035
3	80	RIVER	Aloud	Purple	14	TABLE	old	m	n	2499
3	80	RIVER	Aloud	Purple	15	GREEK	new	n	n	1135
3	80	RIVER	Aloud	Purple	16	MIGHT	old	m	m	851
3	80	RIVER	Aloud	Purple	17	MONEY	old	m	m	713
3	80	RIVER	Aloud	Purple	18	TEETH	new	n	n	1124
3	80	RIVER	Aloud	Purple	19	MEANS	old	m	m	1033
