TRIAL_SESSION	TRIAL_INDEX_ENCODING	TRIAL_WORD_ENCODING	TRIAL_CONDITION_ENCODING	TRIAL_COLOUR_ENCODING	TRIAL_INDEX_RECOG	wordrecog_1	condition_1	correctanswer_1	KEYPRESS_RECOG	RT_RECOG
1	1	POINT	Aloud	Purple	0	STATE	old	m	.	    0.00
1	2	STATE	Aloud	Purple	0	STATE	old	m	.	    0.00
1	3	STONE	Silent	Green	0	STATE	old	m	.	    0.00
1	4	ISSUE	Aloud	Purple	0	STATE	old	m	.	    0.00
1	5	GUESS	Aloud	Purple	0	STATE	old	m	.	    0.00
1	6	MODEL	Silent	Green	0	STATE	old	m	.	    0.00
1	7	SOUTH	Silent	Green	0	STATE	old	m	.	    0.00
1	8	GROUP	Silent	Green	0	STATE	old	m	.	    0.00
1	9	ORDER	Aloud	Purple	0	STATE	old	m	.	    0.00
1	10	THING	Aloud	Purple	0	STATE	old	m	.	    0.00
1	11	EXTRA	Silent	Green	0	STATE	old	m	.	    0.00
1	12	GREEN	Silent	Green	0	STATE	old	m	.	    0.00
1	13	LEWIS	Silent	Green	0	STATE	old	m	.	    0.00
1	14	SHORT	Aloud	Purple	0	STATE	old	m	.	    0.00
1	15	IMAGE	Aloud	Purple	0	STATE	old	m	.	    0.00
1	16	TEETH	Silent	Green	0	STATE	old	m	.	    0.00
1	17	GLASS	Silent	Green	0	STATE	old	m	.	    0.00
1	18	QUIET	Aloud	Purple	0	STATE	old	m	.	    0.00
1	19	WOMAN	Aloud	Purple	0	STATE	old	m	.	    0.00
1	20	SPACE	Aloud	Purple	0	STATE	old	m	.	    0.00
1	21	INNER	Silent	Green	0	STATE	old	m	.	    0.00
1	22	EIGHT	Silent	Green	0	STATE	old	m	.	    0.00
1	23	MAJOR	Aloud	Purple	0	STATE	old	m	.	    0.00
1	24	PLANE	Aloud	Purple	0	STATE	old	m	.	    0.00
1	25	SLEEP	Silent	Green	0	STATE	old	m	.	    0.00
1	26	RIFLE	Silent	Green	0	STATE	old	m	.	    0.00
1	27	UNITY	Aloud	Purple	0	STATE	old	m	.	    0.00
1	28	NOVEL	Aloud	Purple	0	STATE	old	m	.	    0.00
1	29	SCORE	Aloud	Purple	0	STATE	old	m	.	    0.00
1	30	MORAL	Silent	Green	0	STATE	old	m	.	    0.00
1	31	HEART	Silent	Green	0	STATE	old	m	.	    0.00
1	32	YOUTH	Silent	Green	0	STATE	old	m	.	    0.00
1	33	LEAST	Silent	Green	0	STATE	old	m	.	    0.00
1	34	PLANT	Silent	Green	0	STATE	old	m	.	    0.00
1	35	TRAIN	Aloud	Purple	0	STATE	old	m	.	    0.00
1	36	THEME	Silent	Green	0	STATE	old	m	.	    0.00
1	37	EVENT	Silent	Green	0	STATE	old	m	.	    0.00
1	38	PARTY	Aloud	Purple	0	STATE	old	m	.	    0.00
1	39	PHONE	Silent	Green	0	STATE	old	m	.	    0.00
1	40	DRESS	Aloud	Purple	0	STATE	old	m	.	    0.00
1	41	FRAME	Aloud	Purple	0	STATE	old	m	.	    0.00
1	42	LOCAL	Silent	Green	0	STATE	old	m	.	    0.00
1	43	SHORE	Silent	Green	0	STATE	old	m	.	    0.00
1	44	OTHER	Aloud	Purple	0	STATE	old	m	.	    0.00
1	45	GREEK	Aloud	Purple	0	STATE	old	m	.	    0.00
1	46	EQUAL	Silent	Green	0	STATE	old	m	.	    0.00
1	47	FIFTY	Aloud	Purple	0	STATE	old	m	.	    0.00
1	48	THREE	Aloud	Purple	0	STATE	old	m	.	    0.00
1	49	WAGON	Aloud	Purple	0	STATE	old	m	.	    0.00
1	50	TRIAL	Aloud	Purple	0	STATE	old	m	.	    0.00
1	51	IDEAL	Silent	Green	0	STATE	old	m	.	    0.00
1	52	SMILE	Silent	Green	0	STATE	old	m	.	    0.00
1	53	TRUTH	Silent	Green	0	STATE	old	m	.	    0.00
1	54	NIGHT	Silent	Green	0	STATE	old	m	.	    0.00
1	55	WOMEN	Aloud	Purple	0	STATE	old	m	.	    0.00
1	56	SMALL	Silent	Green	0	STATE	old	m	.	    0.00
1	57	TRADE	Aloud	Purple	0	STATE	old	m	.	    0.00
1	58	SOUND	Aloud	Purple	0	STATE	old	m	.	    0.00
1	59	MINOR	Aloud	Purple	0	STATE	old	m	.	    0.00
1	60	SEVEN	Silent	Green	0	STATE	old	m	.	    0.00
1	61	METAL	Silent	Green	0	STATE	old	m	.	    0.00
1	62	SERVE	Silent	Green	0	STATE	old	m	.	    0.00
1	63	SOLID	Aloud	Purple	0	STATE	old	m	.	    0.00
1	64	VOICE	Aloud	Purple	0	STATE	old	m	.	    0.00
1	65	TOUCH	Silent	Green	0	STATE	old	m	.	    0.00
1	66	VALUE	Aloud	Purple	0	STATE	old	m	.	    0.00
1	67	RADIO	Silent	Green	0	STATE	old	m	.	    0.00
1	68	LIGHT	Silent	Green	0	STATE	old	m	.	    0.00
1	69	JUDGE	Aloud	Purple	0	STATE	old	m	.	    0.00
1	70	NORTH	Aloud	Purple	0	STATE	old	m	.	    0.00
1	71	WATER	Aloud	Purple	0	STATE	old	m	.	    0.00
1	72	QUICK	Silent	Green	0	STATE	old	m	.	    0.00
1	73	SPITE	Silent	Green	0	STATE	old	m	.	    0.00
1	74	HOUSE	Silent	Green	0	STATE	old	m	.	    0.00
1	75	GROSS	Aloud	Purple	0	STATE	old	m	.	    0.00
1	76	PAPER	Silent	Green	0	STATE	old	m	.	    0.00
1	77	LOUIS	Aloud	Purple	0	STATE	old	m	.	    0.00
1	78	OFFER	Aloud	Purple	0	STATE	old	m	.	    0.00
1	79	VISIT	Aloud	Purple	0	STATE	old	m	.	    0.00
1	80	FRONT	Silent	Green	0	STATE	old	m	.	    0.00
1	80	FRONT	Silent	Green	1	JUDGE	old	m	m	2839
1	80	FRONT	Silent	Green	2	FIELD	new	n	n	877
1	80	FRONT	Silent	Green	3	MUSIC	new	n	n	834
1	80	FRONT	Silent	Green	4	NOVEL	old	m	m	1099
1	80	FRONT	Silent	Green	5	SPOKE	new	n	n	871
1	80	FRONT	Silent	Green	6	TRUTH	old	m	n	1084
1	80	FRONT	Silent	Green	7	WATER	old	m	n	2210
1	80	FRONT	Silent	Green	8	NIGHT	old	m	n	1890
1	80	FRONT	Silent	Green	9	TRIAL	old	m	m	839
1	80	FRONT	Silent	Green	10	STAND	new	n	n	2478
1	80	FRONT	Silent	Green	11	HEART	old	m	n	923
