TRIAL_SESSION	TRIAL_INDEX_ENCODING	TRIAL_WORD_ENCODING	TRIAL_CONDITION_ENCODING	TRIAL_COLOUR_ENCODING	TRIAL_INDEX_RECOG	wordrecog_1	condition_1	correctanswer_1	KEYPRESS_RECOG	RT_RECOG
4	1	FLOOR	Silent	Purple	0	SPOKE	old	m	.	    0.00
4	2	TASTE	Aloud	Green	0	SPOKE	old	m	.	    0.00
4	3	HORSE	Silent	Purple	0	SPOKE	old	m	.	    0.00
4	4	MOUTH	Aloud	Green	0	SPOKE	old	m	.	    0.00
4	5	DRINK	Aloud	Green	0	SPOKE	old	m	.	    0.00
4	6	LEAVE	Aloud	Green	0	SPOKE	old	m	.	    0.00
4	7	LEVEL	Aloud	Green	0	SPOKE	old	m	.	    0.00
4	8	MUSIC	Aloud	Green	0	SPOKE	old	m	.	    0.00
4	9	TABLE	Silent	Purple	0	SPOKE	old	m	.	    0.00
4	10	MONTH	Aloud	Green	0	SPOKE	old	m	.	    0.00
4	11	SHARP	Silent	Purple	0	SPOKE	old	m	.	    0.00
4	12	RIGHT	Silent	Purple	0	SPOKE	old	m	.	    0.00
4	13	FLESH	Silent	Purple	0	SPOKE	old	m	.	    0.00
4	14	WHITE	Aloud	Green	0	SPOKE	old	m	.	    0.00
4	15	SPEED	Aloud	Green	0	SPOKE	old	m	.	    0.00
4	16	SIGHT	Aloud	Green	0	SPOKE	old	m	.	    0.00
4	17	STILL	Silent	Purple	0	SPOKE	old	m	.	    0.00
4	18	STORY	Aloud	Green	0	SPOKE	old	m	.	    0.00
4	19	MARCH	Aloud	Green	0	SPOKE	old	m	.	    0.00
4	20	FIELD	Aloud	Green	0	SPOKE	old	m	.	    0.00
4	21	PHASE	Silent	Purple	0	SPOKE	old	m	.	    0.00
4	22	DREAM	Aloud	Green	0	SPOKE	old	m	.	    0.00
4	23	SWEET	Silent	Purple	0	SPOKE	old	m	.	    0.00
4	24	ROUND	Aloud	Green	0	SPOKE	old	m	.	    0.00
4	25	STUDY	Silent	Purple	0	SPOKE	old	m	.	    0.00
