TRIAL_SESSION	TRIAL_INDEX_ENCODING	TRIAL_WORD_ENCODING	TRIAL_CONDITION_ENCODING	TRIAL_COLOUR_ENCODING	TRIAL_INDEX_RECOG	wordrecog_1	condition_1	correctanswer_1	KEYPRESS_RECOG	RT_RECOG
4	1	SHAPE	Silent	Purple	0	SPOKE	old	m	.	    0.00
4	2	RIVER	Aloud	Green	0	SPOKE	old	m	.	    0.00
4	3	MEANS	Aloud	Green	0	SPOKE	old	m	.	    0.00
4	4	TOTAL	Silent	Purple	0	SPOKE	old	m	.	    0.00
4	5	WRONG	Silent	Purple	0	SPOKE	old	m	.	    0.00
4	6	PIECE	Silent	Purple	0	SPOKE	old	m	.	    0.00
4	7	STAFF	Aloud	Green	0	SPOKE	old	m	.	    0.00
4	8	LOOSE	Silent	Purple	0	SPOKE	old	m	.	    0.00
4	9	ROUND	Aloud	Green	0	SPOKE	old	m	.	    0.00
4	10	ENEMY	Silent	Purple	0	SPOKE	old	m	.	    0.00
4	11	WHEEL	Silent	Purple	0	SPOKE	old	m	.	    0.00
4	12	PRICE	Silent	Purple	0	SPOKE	old	m	.	    0.00
4	13	THIRD	Aloud	Green	0	SPOKE	old	m	.	    0.00
4	14	UPPER	Silent	Purple	0	SPOKE	old	m	.	    0.00
4	15	LATIN	Aloud	Green	0	SPOKE	old	m	.	    0.00
4	16	INDEX	Aloud	Green	0	SPOKE	old	m	.	    0.00
4	17	DRIVE	Silent	Purple	0	SPOKE	old	m	.	    0.00
4	18	REACH	Silent	Purple	0	SPOKE	old	m	.	    0.00
4	19	GRASS	Silent	Purple	0	SPOKE	old	m	.	    0.00
4	20	SENSE	Silent	Purple	0	SPOKE	old	m	.	    0.00
4	21	SWEET	Silent	Purple	0	SPOKE	old	m	.	    0.00
4	22	DREAM	Aloud	Green	0	SPOKE	old	m	.	    0.00
4	23	STAGE	Aloud	Green	0	SPOKE	old	m	.	    0.00
4	24	MONEY	Silent	Purple	0	SPOKE	old	m	.	    0.00
4	25	BLOOD	Aloud	Green	0	SPOKE	old	m	.	    0.00
4	26	PRESS	Aloud	Green	0	SPOKE	old	m	.	    0.00
4	27	EMPTY	Silent	Purple	0	SPOKE	old	m	.	    0.00
4	28	SMITH	Silent	Purple	0	SPOKE	old	m	.	    0.00
4	29	SCALE	Silent	Purple	0	SPOKE	old	m	.	    0.00
4	30	EARTH	Aloud	Green	0	SPOKE	old	m	.	    0.00
4	31	FORCE	Aloud	Green	0	SPOKE	old	m	.	    0.00
4	32	TASTE	Silent	Purple	0	SPOKE	old	m	.	    0.00
4	33	FLOOR	Silent	Purple	0	SPOKE	old	m	.	    0.00
4	34	SPOKE	Aloud	Green	0	SPOKE	old	m	.	    0.00
4	35	SHARE	Aloud	Green	0	SPOKE	old	m	.	    0.00
4	36	STAND	Silent	Purple	0	SPOKE	old	m	.	    0.00
4	37	KNIFE	Aloud	Green	0	SPOKE	old	m	.	    0.00
4	38	HORSE	Silent	Purple	0	SPOKE	old	m	.	    0.00
4	39	TRUST	Aloud	Green	0	SPOKE	old	m	.	    0.00
4	40	MOTOR	Silent	Purple	0	SPOKE	old	m	.	    0.00
4	41	DROVE	Aloud	Green	0	SPOKE	old	m	.	    0.00
4	42	STYLE	Silent	Purple	0	SPOKE	old	m	.	    0.00
4	43	TABLE	Aloud	Green	0	SPOKE	old	m	.	    0.00
4	44	STOCK	Aloud	Green	0	SPOKE	old	m	.	    0.00
4	45	WORLD	Silent	Purple	0	SPOKE	old	m	.	    0.00
4	46	LEAVE	Silent	Purple	0	SPOKE	old	m	.	    0.00
4	47	MARCH	Silent	Purple	0	SPOKE	old	m	.	    0.00
4	48	STILL	Aloud	Green	0	SPOKE	old	m	.	    0.00
4	49	STUDY	Silent	Purple	0	SPOKE	old	m	.	    0.00
4	50	DOZEN	Aloud	Green	0	SPOKE	old	m	.	    0.00
4	51	SPEED	Aloud	Green	0	SPOKE	old	m	.	    0.00
4	52	MONTH	Silent	Purple	0	SPOKE	old	m	.	    0.00
4	53	PEACE	Aloud	Green	0	SPOKE	old	m	.	    0.00
4	54	SIGHT	Aloud	Green	0	SPOKE	old	m	.	    0.00
4	55	WHITE	Aloud	Green	0	SPOKE	old	m	.	    0.00
4	56	TRUCK	Aloud	Green	0	SPOKE	old	m	.	    0.00
4	57	TODAY	Silent	Purple	0	SPOKE	old	m	.	    0.00
4	58	WHILE	Silent	Purple	0	SPOKE	old	m	.	    0.00
4	59	RANGE	Aloud	Green	0	SPOKE	old	m	.	    0.00
4	60	RIGHT	Aloud	Green	0	SPOKE	old	m	.	    0.00
4	61	UNCLE	Aloud	Green	0	SPOKE	old	m	.	    0.00
4	62	SCENE	Silent	Purple	0	SPOKE	old	m	.	    0.00
4	63	FIELD	Aloud	Green	0	SPOKE	old	m	.	    0.00
4	64	HOTEL	Silent	Purple	0	SPOKE	old	m	.	    0.00
4	65	SHARP	Aloud	Green	0	SPOKE	old	m	.	    0.00
4	66	FIGHT	Silent	Purple	0	SPOKE	old	m	.	    0.00
4	67	TITLE	Aloud	Green	0	SPOKE	old	m	.	    0.00
4	68	THICK	Aloud	Green	0	SPOKE	old	m	.	    0.00
4	69	START	Silent	Purple	0	SPOKE	old	m	.	    0.00
4	70	FLESH	Aloud	Green	0	SPOKE	old	m	.	    0.00
4	71	MOUTH	Silent	Purple	0	SPOKE	old	m	.	    0.00
4	72	MIGHT	Silent	Purple	0	SPOKE	old	m	.	    0.00
4	73	STORE	Aloud	Green	0	SPOKE	old	m	.	    0.00
4	74	DRINK	Aloud	Green	0	SPOKE	old	m	.	    0.00
4	75	WATCH	Silent	Purple	0	SPOKE	old	m	.	    0.00
4	76	MUSIC	Aloud	Green	0	SPOKE	old	m	.	    0.00
4	77	LEVEL	Aloud	Green	0	SPOKE	old	m	.	    0.00
4	78	STORY	Aloud	Green	0	SPOKE	old	m	.	    0.00
4	79	UNDER	Silent	Purple	0	SPOKE	old	m	.	    0.00
4	80	PHASE	Silent	Purple	0	SPOKE	old	m	.	    0.00
4	80	PHASE	Silent	Purple	1	PRICE	old	m	m	4055
4	80	PHASE	Silent	Purple	2	TRAIN	new	n	m	957
4	80	PHASE	Silent	Purple	3	SERVE	new	n	m	865
4	80	PHASE	Silent	Purple	4	SCENE	old	m	m	607
4	80	PHASE	Silent	Purple	5	SIGHT	old	m	m	1009
4	80	PHASE	Silent	Purple	6	PAPER	new	n	n	809
4	80	PHASE	Silent	Purple	7	YOUTH	new	n	n	883
4	80	PHASE	Silent	Purple	8	WORLD	old	m	m	924
4	80	PHASE	Silent	Purple	9	VOICE	new	n	n	1111
4	80	PHASE	Silent	Purple	10	EMPTY	old	m	n	908
4	80	PHASE	Silent	Purple	11	UNITY	new	n	n	873
4	80	PHASE	Silent	Purple	12	GLASS	new	n	m	4416
4	80	PHASE	Silent	Purple	13	SHORE	new	n	n	921
4	80	PHASE	Silent	Purple	14	WOMEN	new	n	n	686
4	80	PHASE	Silent	Purple	15	FIELD	old	m	m	651
4	80	PHASE	Silent	Purple	16	SWEET	old	m	m	730
4	80	PHASE	Silent	Purple	17	OFFER	new	n	m	856
4	80	PHASE	Silent	Purple	18	TRUTH	new	n	n	855
4	80	PHASE	Silent	Purple	19	OTHER	new	n	n	2550
4	80	PHASE	Silent	Purple	20	WHITE	old	m	m	522
4	80	PHASE	Silent	Purple	21	MEANS	old	m	n	696
4	80	PHASE	Silent	Purple	22	TABLE	old	m	m	668
4	80	PHASE	Silent	Purple	23	THEME	new	n	m	1179
4	80	PHASE	Silent	Purple	24	SMILE	new	n	m	701
