TRIAL_SESSION	TRIAL_INDEX_ENCODING	TRIAL_WORD_ENCODING	TRIAL_CONDITION_ENCODING	TRIAL_COLOUR_ENCODING	TRIAL_INDEX_RECOG	wordrecog_1	condition_1	correctanswer_1	KEYPRESS_RECOG	RT_RECOG
1	1	DRESS	Aloud	Purple	0	STATE	old	m	.	    0.00
1	2	GREEK	Silent	Green	0	STATE	old	m	.	    0.00
1	3	STONE	Silent	Green	0	STATE	old	m	.	    0.00
1	4	GLASS	Aloud	Purple	0	STATE	old	m	.	    0.00
1	5	THREE	Aloud	Purple	0	STATE	old	m	.	    0.00
1	6	FRONT	Silent	Green	0	STATE	old	m	.	    0.00
1	7	GUESS	Aloud	Purple	0	STATE	old	m	.	    0.00
1	8	PHONE	Aloud	Purple	0	STATE	old	m	.	    0.00
1	9	YOUTH	Silent	Green	0	STATE	old	m	.	    0.00
1	10	LOUIS	Silent	Green	0	STATE	old	m	.	    0.00
1	11	SHORE	Silent	Green	0	STATE	old	m	.	    0.00
1	12	TRUTH	Aloud	Purple	0	STATE	old	m	.	    0.00
1	13	WATER	Aloud	Purple	0	STATE	old	m	.	    0.00
1	14	SPACE	Aloud	Purple	0	STATE	old	m	.	    0.00
1	15	THING	Aloud	Purple	0	STATE	old	m	.	    0.00
1	16	WOMEN	Aloud	Purple	0	STATE	old	m	.	    0.00
1	17	FIFTY	Silent	Green	0	STATE	old	m	.	    0.00
1	18	MINOR	Aloud	Purple	0	STATE	old	m	.	    0.00
1	19	OFFER	Silent	Green	0	STATE	old	m	.	    0.00
1	20	SLEEP	Silent	Green	0	STATE	old	m	.	    0.00
1	21	LEAST	Silent	Green	0	STATE	old	m	.	    0.00
1	22	JUDGE	Aloud	Purple	0	STATE	old	m	.	    0.00
1	23	MODEL	Silent	Green	0	STATE	old	m	.	    0.00
1	24	EQUAL	Aloud	Purple	0	STATE	old	m	.	    0.00
1	25	LIGHT	Silent	Green	0	STATE	old	m	.	    0.00
1	26	MAJOR	Aloud	Purple	0	STATE	old	m	.	    0.00
1	27	ISSUE	Silent	Green	0	STATE	old	m	.	    0.00
1	28	TOUCH	Aloud	Purple	0	STATE	old	m	.	    0.00
1	29	IDEAL	Silent	Green	0	STATE	old	m	.	    0.00
1	30	EVENT	Aloud	Purple	0	STATE	old	m	.	    0.00
1	31	VISIT	Silent	Green	0	STATE	old	m	.	    0.00
1	32	GROUP	Aloud	Purple	0	STATE	old	m	.	    0.00
1	33	ORDER	Silent	Green	0	STATE	old	m	.	    0.00
1	34	SMALL	Aloud	Purple	0	STATE	old	m	.	    0.00
1	35	SOLID	Aloud	Purple	0	STATE	old	m	.	    0.00
1	36	QUICK	Silent	Green	0	STATE	old	m	.	    0.00
1	37	EXTRA	Aloud	Purple	0	STATE	old	m	.	    0.00
1	38	SERVE	Silent	Green	0	STATE	old	m	.	    0.00
1	39	UNITY	Silent	Green	0	STATE	old	m	.	    0.00
1	40	PLANT	Silent	Green	0	STATE	old	m	.	    0.00
1	41	INNER	Silent	Green	0	STATE	old	m	.	    0.00
1	42	PAPER	Silent	Green	0	STATE	old	m	.	    0.00
1	43	SMILE	Silent	Green	0	STATE	old	m	.	    0.00
1	44	FRAME	Silent	Green	0	STATE	old	m	.	    0.00
1	45	HOUSE	Silent	Green	0	STATE	old	m	.	    0.00
1	46	GROSS	Silent	Green	0	STATE	old	m	.	    0.00
1	47	LOCAL	Silent	Green	0	STATE	old	m	.	    0.00
1	48	RIFLE	Silent	Green	0	STATE	old	m	.	    0.00
1	49	IMAGE	Aloud	Purple	0	STATE	old	m	.	    0.00
1	50	NORTH	Silent	Green	0	STATE	old	m	.	    0.00
1	51	VALUE	Silent	Green	0	STATE	old	m	.	    0.00
1	52	VOICE	Aloud	Purple	0	STATE	old	m	.	    0.00
1	53	EIGHT	Aloud	Purple	0	STATE	old	m	.	    0.00
1	54	NOVEL	Aloud	Purple	0	STATE	old	m	.	    0.00
1	55	RADIO	Aloud	Purple	0	STATE	old	m	.	    0.00
1	56	WOMAN	Aloud	Purple	0	STATE	old	m	.	    0.00
1	57	MORAL	Silent	Green	0	STATE	old	m	.	    0.00
1	58	WAGON	Silent	Green	0	STATE	old	m	.	    0.00
1	59	HEART	Aloud	Purple	0	STATE	old	m	.	    0.00
1	60	METAL	Aloud	Purple	0	STATE	old	m	.	    0.00
1	61	QUIET	Silent	Green	0	STATE	old	m	.	    0.00
1	62	THEME	Aloud	Purple	0	STATE	old	m	.	    0.00
1	63	LEWIS	Aloud	Purple	0	STATE	old	m	.	    0.00
1	64	TRAIN	Silent	Green	0	STATE	old	m	.	    0.00
1	65	SCORE	Silent	Green	0	STATE	old	m	.	    0.00
1	66	SEVEN	Aloud	Purple	0	STATE	old	m	.	    0.00
1	67	SHORT	Aloud	Purple	0	STATE	old	m	.	    0.00
1	68	SPITE	Silent	Green	0	STATE	old	m	.	    0.00
1	69	PARTY	Silent	Green	0	STATE	old	m	.	    0.00
1	70	POINT	Silent	Green	0	STATE	old	m	.	    0.00
1	71	STATE	Aloud	Purple	0	STATE	old	m	.	    0.00
1	72	OTHER	Aloud	Purple	0	STATE	old	m	.	    0.00
1	73	TEETH	Aloud	Purple	0	STATE	old	m	.	    0.00
1	74	GREEN	Aloud	Purple	0	STATE	old	m	.	    0.00
1	75	PLANE	Aloud	Purple	0	STATE	old	m	.	    0.00
1	76	TRADE	Aloud	Purple	0	STATE	old	m	.	    0.00
1	77	SOUTH	Silent	Green	0	STATE	old	m	.	    0.00
1	78	TRIAL	Silent	Green	0	STATE	old	m	.	    0.00
1	79	NIGHT	Aloud	Purple	0	STATE	old	m	.	    0.00
1	80	SOUND	Aloud	Purple	0	STATE	old	m	.	    0.00
1	80	SOUND	Aloud	Purple	1	TOTAL	new	n	m	1566
1	80	SOUND	Aloud	Purple	2	WATER	old	m	m	728
1	80	SOUND	Aloud	Purple	3	RIVER	new	n	n	731
1	80	SOUND	Aloud	Purple	4	STORY	new	n	n	791
1	80	SOUND	Aloud	Purple	5	VALUE	old	m	m	1375
