TRIAL_SESSION	TRIAL_INDEX_ENCODING	TRIAL_WORD_ENCODING	TRIAL_CONDITION_ENCODING	TRIAL_COLOUR_ENCODING	TRIAL_INDEX_RECOG	wordrecog_1	condition_1	correctanswer_1	KEYPRESS_RECOG	RT_RECOG
1	1	LOCAL	Silent	Green	0	STATE	old	m	.	    0.00
1	2	VALUE	Silent	Green	0	STATE	old	m	.	    0.00
1	3	GROSS	Aloud	Purple	0	STATE	old	m	.	    0.00
1	4	LEWIS	Silent	Green	0	STATE	old	m	.	    0.00
1	5	TRADE	Aloud	Purple	0	STATE	old	m	.	    0.00
1	6	ORDER	Silent	Green	0	STATE	old	m	.	    0.00
1	7	VOICE	Silent	Green	0	STATE	old	m	.	    0.00
1	8	SHORE	Silent	Green	0	STATE	old	m	.	    0.00
1	9	GUESS	Aloud	Purple	0	STATE	old	m	.	    0.00
1	10	PHONE	Silent	Green	0	STATE	old	m	.	    0.00
1	11	GLASS	Aloud	Purple	0	STATE	old	m	.	    0.00
1	12	QUIET	Aloud	Purple	0	STATE	old	m	.	    0.00
1	13	EIGHT	Silent	Green	0	STATE	old	m	.	    0.00
1	14	FRONT	Aloud	Purple	0	STATE	old	m	.	    0.00
1	15	SOUND	Silent	Green	0	STATE	old	m	.	    0.00
1	16	JUDGE	Aloud	Purple	0	STATE	old	m	.	    0.00
1	17	PARTY	Silent	Green	0	STATE	old	m	.	    0.00
1	18	SPACE	Silent	Green	0	STATE	old	m	.	    0.00
1	19	YOUTH	Aloud	Purple	0	STATE	old	m	.	    0.00
1	20	STONE	Silent	Green	0	STATE	old	m	.	    0.00
1	21	GREEK	Aloud	Purple	0	STATE	old	m	.	    0.00
1	22	RIFLE	Aloud	Purple	0	STATE	old	m	.	    0.00
1	23	TRIAL	Silent	Green	0	STATE	old	m	.	    0.00
1	24	SERVE	Silent	Green	0	STATE	old	m	.	    0.00
1	25	METAL	Silent	Green	0	STATE	old	m	.	    0.00
1	26	DRESS	Aloud	Purple	0	STATE	old	m	.	    0.00
1	27	QUICK	Silent	Green	0	STATE	old	m	.	    0.00
1	28	SEVEN	Aloud	Purple	0	STATE	old	m	.	    0.00
1	29	SLEEP	Silent	Green	0	STATE	old	m	.	    0.00
1	30	VISIT	Silent	Green	0	STATE	old	m	.	    0.00
1	31	PLANT	Silent	Green	0	STATE	old	m	.	    0.00
1	32	GROUP	Aloud	Purple	0	STATE	old	m	.	    0.00
1	33	OTHER	Aloud	Purple	0	STATE	old	m	.	    0.00
1	34	INNER	Aloud	Purple	0	STATE	old	m	.	    0.00
1	35	HOUSE	Silent	Green	0	STATE	old	m	.	    0.00
1	36	MORAL	Aloud	Purple	0	STATE	old	m	.	    0.00
1	37	SCORE	Silent	Green	0	STATE	old	m	.	    0.00
1	38	SMALL	Aloud	Purple	0	STATE	old	m	.	    0.00
1	39	UNITY	Silent	Green	0	STATE	old	m	.	    0.00
1	40	OFFER	Silent	Green	0	STATE	old	m	.	    0.00
