TRIAL_SESSION	TRIAL_INDEX_ENCODING	TRIAL_WORD_ENCODING	TRIAL_CONDITION_ENCODING	TRIAL_COLOUR_ENCODING	TRIAL_INDEX_RECOG	wordrecog_1	condition_1	correctanswer_1	KEYPRESS_RECOG	RT_RECOG
3	1	FLESH	Silent	Green	0	SPOKE	old	m	.	    0.00
3	2	WRONG	Silent	Green	0	SPOKE	old	m	.	    0.00
3	3	STOCK	Aloud	Purple	0	SPOKE	old	m	.	    0.00
3	4	UNCLE	Aloud	Purple	0	SPOKE	old	m	.	    0.00
3	5	MONEY	Silent	Green	0	SPOKE	old	m	.	    0.00
3	6	SHAPE	Aloud	Purple	0	SPOKE	old	m	.	    0.00
3	7	STAFF	Aloud	Purple	0	SPOKE	old	m	.	    0.00
3	8	WHILE	Silent	Green	0	SPOKE	old	m	.	    0.00
3	9	TODAY	Silent	Green	0	SPOKE	old	m	.	    0.00
3	10	SHARP	Aloud	Purple	0	SPOKE	old	m	.	    0.00
3	11	DREAM	Aloud	Purple	0	SPOKE	old	m	.	    0.00
3	12	STORE	Silent	Green	0	SPOKE	old	m	.	    0.00
3	13	UNDER	Aloud	Purple	0	SPOKE	old	m	.	    0.00
3	14	START	Aloud	Purple	0	SPOKE	old	m	.	    0.00
3	15	WATCH	Aloud	Purple	0	SPOKE	old	m	.	    0.00
3	16	STYLE	Aloud	Purple	0	SPOKE	old	m	.	    0.00
3	17	RIVER	Silent	Green	0	SPOKE	old	m	.	    0.00
3	18	STORY	Aloud	Purple	0	SPOKE	old	m	.	    0.00
3	19	SPEED	Aloud	Purple	0	SPOKE	old	m	.	    0.00
3	20	STILL	Aloud	Purple	0	SPOKE	old	m	.	    0.00
3	21	REACH	Aloud	Purple	0	SPOKE	old	m	.	    0.00
3	22	EMPTY	Aloud	Purple	0	SPOKE	old	m	.	    0.00
3	23	DRIVE	Aloud	Purple	0	SPOKE	old	m	.	    0.00
3	24	GRASS	Aloud	Purple	0	SPOKE	old	m	.	    0.00
3	25	TOTAL	Aloud	Purple	0	SPOKE	old	m	.	    0.00
3	26	WHEEL	Silent	Green	0	SPOKE	old	m	.	    0.00
3	27	THIRD	Aloud	Purple	0	SPOKE	old	m	.	    0.00
