"GHOST"	"Exes.png"	"silent"
"QUESTION"	"Exes.png"	"silent"
"NECK"	"Check.png"	"check"
"PROSE"	"Exes.png"	"silent"
"WRONG"	"Check.png"	"check"
"GAIN"	"Plus.png"	"prod"
"MYSTERY"	"Exes.png"	"silent"
"JUSTICE"	"Check.png"	"check"
"KITCHEN"	"Plus.png"	"prod"
"QUIET"	"Check.png"	"check"
"MUSCLE"	"Check.png"	"check"
"OPINION"	"Exes.png"	"silent"
"FRUIT"	"Exes.png"	"silent"
"WOOL"	"Plus.png"	"prod"
"DICE"	"Plus.png"	"prod"
"GRADIENT"	"Exes.png"	"silent"
"IRONY"	"Exes.png"	"silent"
"WRITING"	"Exes.png"	"silent"
"JUMP"	"Exes.png"	"silent"
"CUSTOMER"	"Check.png"	"check"
"OFFICER"	"Plus.png"	"prod"
"RACE"	"Plus.png"	"prod"
"PAPER"	"Plus.png"	"prod"
"LACK"	"Check.png"	"check"
"EDITION"	"Check.png"	"check"
"ACADEMY"	"Check.png"	"check"
"KNIGHT"	"Check.png"	"check"
"DEAR"	"Check.png"	"check"
"DEAL"	"Check.png"	"check"
"ORDER"	"Plus.png"	"prod"
"RABBIT"	"Plus.png"	"prod"
"AMOUNT"	"Exes.png"	"silent"
"DELAY"	"Exes.png"	"silent"
"DEFEAT"	"Exes.png"	"silent"
"ELEVATOR"	"Plus.png"	"prod"
"NARROW"	"Check.png"	"check"
"NERVE"	"Plus.png"	"prod"
"INTERVAL"	"Plus.png"	"prod"
"TALENT"	"Check.png"	"check"
"MORAL"	"Check.png"	"check"
"TACTICS"	"Plus.png"	"prod"
"GOLF"	"Exes.png"	"silent"
"FRONT"	"Exes.png"	"silent"
"ADDITION"	"Exes.png"	"silent"
"LENS"	"Check.png"	"check"
"ZINC"	"Exes.png"	"silent"
"HARVEST"	"Exes.png"	"silent"
"LAUGH"	"Plus.png"	"prod"
"CREST"	"Check.png"	"check"
"DETAIL"	"Exes.png"	"silent"
"LABEL"	"Exes.png"	"silent"
"CANDY"	"Exes.png"	"silent"
"DEAN"	"Exes.png"	"silent"
"HANDLE"	"Plus.png"	"prod"
"WISE"	"Exes.png"	"silent"
"GIANT"	"Check.png"	"check"
"LAMP"	"Check.png"	"check"
"ACID"	"Plus.png"	"prod"
"URGENCY"	"Plus.png"	"prod"
"NOISE"	"Exes.png"	"silent"
"MOVE"	"Plus.png"	"prod"
"USAGE"	"Exes.png"	"silent"
"TAIL"	"Exes.png"	"silent"
"LAWN"	"Plus.png"	"prod"
"VENT"	"Exes.png"	"silent"
"INFANT"	"Check.png"	"check"
"YARN"	"Plus.png"	"prod"
"LEAD"	"Plus.png"	"prod"
"NAME"	"Exes.png"	"silent"
"JOINT"	"Check.png"	"check"
"ILLUSION"	"Exes.png"	"silent"
"ACTOR"	"Exes.png"	"silent"
"GATHER"	"Check.png"	"check"
"CASH"	"Exes.png"	"silent"
"INCOME"	"Check.png"	"check"
"KNOCK"	"Check.png"	"check"
"GENERAL"	"Check.png"	"check"
"RAID"	"Check.png"	"check"
"GATE"	"Exes.png"	"silent"
"RAIL"	"Plus.png"	"prod"
"KIND"	"Plus.png"	"prod"
"LIFT"	"Plus.png"	"prod"
"CURTAIN"	"Plus.png"	"prod"
"IMPULSE"	"Check.png"	"check"
"CURRENT"	"Plus.png"	"prod"
"ZONE"	"Check.png"	"check"
"LAUNCH"	"Check.png"	"check"
"GROUND"	"Check.png"	"check"
"YIELD"	"Check.png"	"check"
"DEPOT"	"Exes.png"	"silent"
"INDEX"	"Plus.png"	"prod"
"JUDGE"	"Plus.png"	"prod"
"MONUMENT"	"Check.png"	"check"
"LATIN"	"Exes.png"	"silent"
"ANIMAL"	"Exes.png"	"silent"
"EDGE"	"Check.png"	"check"
"QUOTE"	"Check.png"	"check"
"ABSTRACT"	"Plus.png"	"prod"
"PASSION"	"Plus.png"	"prod"
"GAZE"	"Plus.png"	"prod"
"JURY"	"Plus.png"	"prod"
"REAL"	"Exes.png"	"silent"
"UTILITY"	"Check.png"	"check"
"EQUAL"	"Plus.png"	"prod"
"QUALITY"	"Exes.png"	"silent"
"VECTOR"	"Plus.png"	"prod"
"GRASS"	"Plus.png"	"prod"
"ZERO"	"Check.png"	"check"
"MYTH"	"Check.png"	"check"
"CURRENCY"	"Plus.png"	"prod"
"DESIGN"	"Check.png"	"check"
"SWIFT"	"Check.png"	"check"
"OPERA"	"Exes.png"	"silent"
"CROP"	"Plus.png"	"prod"
"JOURNEY"	"Plus.png"	"prod"
"NATION"	"Check.png"	"check"
"VARIABLE"	"Exes.png"	"silent"
"UPPER"	"Plus.png"	"prod"
"GRADE"	"Exes.png"	"silent"
"ABSENCE"	"Plus.png"	"prod"
