"ABANDON"	"Plus.png"	"prod"
"TALK"	"Plus.png"	"prod"
"JOURNEY"	"Check.png"	"check"
"VEHICLE"	"Plus.png"	"prod"
"FAIR"	"Exes.png"	"silent"
"KISS"	"Exes.png"	"silent"
"VERSE"	"Exes.png"	"silent"
"ADVICE"	"Plus.png"	"prod"
"RABBIT"	"Check.png"	"check"
"PARK"	"Plus.png"	"prod"
"JOKE"	"Exes.png"	"silent"
"ONSET"	"Exes.png"	"silent"
"NEEDLE"	"Exes.png"	"silent"
"KINGDOM"	"Exes.png"	"silent"
"LAWYER"	"Exes.png"	"silent"
"VACUUM"	"Plus.png"	"prod"
"JAZZ"	"Plus.png"	"prod"
"WOOL"	"Check.png"	"check"
"DICE"	"Check.png"	"check"
"QUARTER"	"Plus.png"	"prod"
"LAWN"	"Check.png"	"check"
"HAIR"	"Plus.png"	"prod"
"HAIL"	"Exes.png"	"silent"
"ELEVATOR"	"Check.png"	"check"
"QUEEN"	"Exes.png"	"silent"
"FUND"	"Plus.png"	"prod"
"TANK"	"Exes.png"	"silent"
"UPRIGHT"	"Plus.png"	"prod"
"CROSS"	"Exes.png"	"silent"
"INTERVAL"	"Check.png"	"check"
"TACTICS"	"Check.png"	"check"
"FRAME"	"Plus.png"	"prod"
"UNIT"	"Plus.png"	"prod"
"ABSTRACT"	"Check.png"	"check"
"OCCASION"	"Exes.png"	"silent"
"WINDOW"	"Exes.png"	"silent"
"GOWN"	"Exes.png"	"silent"
"KIND"	"Check.png"	"check"
"JUDGE"	"Check.png"	"check"
"VECTOR"	"Check.png"	"check"
"CROP"	"Check.png"	"check"
"ELBOW"	"Plus.png"	"prod"
"OCEAN"	"Plus.png"	"prod"
"GRASS"	"Check.png"	"check"
"GLOBE"	"Plus.png"	"prod"
"ACID"	"Check.png"	"check"
"PAPER"	"Check.png"	"check"
"NEUTRAL"	"Plus.png"	"prod"
"INDEX"	"Check.png"	"check"
"DEBT"	"Exes.png"	"silent"
"JUNIOR"	"Plus.png"	"prod"
"CURTAIN"	"Check.png"	"check"
"ELITE"	"Plus.png"	"prod"
"ONION"	"Plus.png"	"prod"
"MOUTH"	"Plus.png"	"prod"
"UPPER"	"Check.png"	"check"
"EQUAL"	"Check.png"	"check"
"FUTURE"	"Plus.png"	"prod"
"GOSPEL"	"Plus.png"	"prod"
"LIFT"	"Check.png"	"check"
"INPUT"	"Plus.png"	"prod"
"GANG"	"Exes.png"	"silent"
"GENIUS"	"Plus.png"	"prod"
"LAUGH"	"Check.png"	"check"
"RADAR"	"Exes.png"	"silent"
"HANDLE"	"Check.png"	"check"
"DESIRE"	"Plus.png"	"prod"
"OFFICER"	"Check.png"	"check"
"GALLERY"	"Exes.png"	"silent"
"LEAD"	"Check.png"	"check"
"WOOD"	"Plus.png"	"prod"
"PASTE"	"Plus.png"	"prod"
"PATROL"	"Exes.png"	"silent"
"NERVE"	"Check.png"	"check"
"DECADE"	"Plus.png"	"prod"
"JEAN"	"Plus.png"	"prod"
"PASSION"	"Check.png"	"check"
"ISLAND"	"Exes.png"	"silent"
"GAIN"	"Check.png"	"check"
"JAIL"	"Exes.png"	"silent"
"RAIL"	"Check.png"	"check"
"ORDER"	"Check.png"	"check"
"CURRENCY"	"Check.png"	"check"
"JURY"	"Check.png"	"check"
"JOURNAL"	"Plus.png"	"prod"
"TABLE"	"Exes.png"	"silent"
"RACE"	"Check.png"	"check"
"YARN"	"Check.png"	"check"
"PASSIVE"	"Exes.png"	"silent"
"DEPTH"	"Plus.png"	"prod"
"ABSENCE"	"Check.png"	"check"
"GUEST"	"Plus.png"	"prod"
"MUSICIAN"	"Exes.png"	"silent"
"IMPACT"	"Exes.png"	"silent"
"SURPRISE"	"Plus.png"	"prod"
"ECONOMY"	"Plus.png"	"prod"
"KITCHEN"	"Check.png"	"check"
"WORD"	"Exes.png"	"silent"
"LEAGUE"	"Exes.png"	"silent"
"DESTINY"	"Exes.png"	"silent"
"MOVE"	"Check.png"	"check"
"SYMPHONY"	"Exes.png"	"silent"
"RAIN"	"Exes.png"	"silent"
"SYSTEM"	"Plus.png"	"prod"
"URGENCY"	"Check.png"	"check"
"GOSSIP"	"Exes.png"	"silent"
"LEASE"	"Exes.png"	"silent"
"NEON"	"Exes.png"	"silent"
"CURRENT"	"Check.png"	"check"
"GRAB"	"Exes.png"	"silent"
"GAZE"	"Check.png"	"check"
"DENTAL"	"Plus.png"	"prod"
"CURSE"	"Plus.png"	"prod"
"DEBUT"	"Plus.png"	"prod"
"ITEM"	"Plus.png"	"prod"
"GRAPH"	"Exes.png"	"silent"
"LEMON"	"Exes.png"	"silent"
"PART"	"Exes.png"	"silent"
"SURFACE"	"Exes.png"	"silent"
"NEWS"	"Exes.png"	"silent"
