study_word	study_cue	word	cue	practice_word	practice_cue	test_word	test_luminance_cue	test_condition	Key_Pressed	Key_Press_Time	Word_on_Time	Response_Time	study_instruction
KINGDOM	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	CURTAIN	New	new	'	-1	-1	-1	check
DECADE	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	CURTAIN	New	new	'	-1	-1	-1	silent
ELBOW	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	CURTAIN	New	new	'	-1	-1	-1	silent
SURFACE	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	CURTAIN	New	new	'	-1	-1	-1	check
NECK	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	CURTAIN	New	new	'	-1	-1	-1	prod
NEWS	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	CURTAIN	New	new	'	-1	-1	-1	check
DESIGN	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	CURTAIN	New	new	'	-1	-1	-1	prod
QUEEN	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	CURTAIN	New	new	'	-1	-1	-1	check
DEAR	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	CURTAIN	New	new	'	-1	-1	-1	prod
LAMP	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	CURTAIN	New	new	'	-1	-1	-1	prod
MONUMENT	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	CURTAIN	New	new	'	-1	-1	-1	prod
WINDOW	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	CURTAIN	New	new	'	-1	-1	-1	check
ONION	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	CURTAIN	New	new	'	-1	-1	-1	silent
LEMON	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	CURTAIN	New	new	'	-1	-1	-1	check
DEAL	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	CURTAIN	New	new	'	-1	-1	-1	prod
CUSTOMER	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	CURTAIN	New	new	'	-1	-1	-1	prod
SYMPHONY	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	CURTAIN	New	new	'	-1	-1	-1	check
GALLERY	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	CURTAIN	New	new	'	-1	-1	-1	check
VACUUM	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	CURTAIN	New	new	'	-1	-1	-1	silent
KNOCK	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	CURTAIN	New	new	'	-1	-1	-1	prod
UPRIGHT	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	CURTAIN	New	new	'	-1	-1	-1	silent
UTILITY	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	CURTAIN	New	new	'	-1	-1	-1	prod
CREST	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	CURTAIN	New	new	'	-1	-1	-1	prod
MOUTH	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	CURTAIN	New	new	'	-1	-1	-1	silent
GANG	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	CURTAIN	New	new	'	-1	-1	-1	check
MUSICIAN	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	CURTAIN	New	new	'	-1	-1	-1	check
NEEDLE	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	CURTAIN	New	new	'	-1	-1	-1	check
NARROW	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	CURTAIN	New	new	'	-1	-1	-1	prod
FAIR	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	CURTAIN	New	new	'	-1	-1	-1	check
ELITE	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	CURTAIN	New	new	'	-1	-1	-1	silent
NEON	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	CURTAIN	New	new	'	-1	-1	-1	check
HAIR	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	CURTAIN	New	new	'	-1	-1	-1	silent
UNIT	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	CURTAIN	New	new	'	-1	-1	-1	silent
QUOTE	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	CURTAIN	New	new	'	-1	-1	-1	prod
INPUT	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	CURTAIN	New	new	'	-1	-1	-1	silent
DEBT	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	CURTAIN	New	new	'	-1	-1	-1	check
ISLAND	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	CURTAIN	New	new	'	-1	-1	-1	check
LENS	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	CURTAIN	New	new	'	-1	-1	-1	prod
OCEAN	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	CURTAIN	New	new	'	-1	-1	-1	silent
NEUTRAL	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	CURTAIN	New	new	'	-1	-1	-1	silent
SWIFT	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	CURTAIN	New	new	'	-1	-1	-1	prod
PATROL	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	CURTAIN	New	new	'	-1	-1	-1	check
GIANT	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	CURTAIN	New	new	'	-1	-1	-1	prod
GROUND	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	CURTAIN	New	new	'	-1	-1	-1	prod
ZONE	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	CURTAIN	New	new	'	-1	-1	-1	prod
KISS	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	CURTAIN	New	new	'	-1	-1	-1	check
JOINT	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	CURTAIN	New	new	'	-1	-1	-1	prod
PASSIVE	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	CURTAIN	New	new	'	-1	-1	-1	check
TABLE	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	CURTAIN	New	new	'	-1	-1	-1	check
DESTINY	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	CURTAIN	New	new	'	-1	-1	-1	check
ONSET	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	CURTAIN	New	new	'	-1	-1	-1	check
ZERO	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	CURTAIN	New	new	'	-1	-1	-1	prod
INFANT	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	CURTAIN	New	new	'	-1	-1	-1	prod
OCCASION	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	CURTAIN	New	new	'	-1	-1	-1	check
JUNIOR	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	CURTAIN	New	new	'	-1	-1	-1	silent
