"ANIMAL"	"Check.png"	"check"
"PROSE"	"Check.png"	"check"
"ADDITION"	"Check.png"	"check"
"LEAGUE"	"Plus.png"	"prod"
"GOSSIP"	"Plus.png"	"prod"
"TABLE"	"Plus.png"	"prod"
"NERVE"	"Exes.png"	"silent"
"CURRENT"	"Exes.png"	"silent"
"DEPOT"	"Check.png"	"check"
"ILLUSION"	"Check.png"	"check"
"RADAR"	"Plus.png"	"prod"
"LAUGH"	"Exes.png"	"silent"
"GANG"	"Plus.png"	"prod"
"KIND"	"Exes.png"	"silent"
"CROSS"	"Plus.png"	"prod"
"OPINION"	"Check.png"	"check"
"HARVEST"	"Check.png"	"check"
"MUSICIAN"	"Plus.png"	"prod"
"RAIL"	"Exes.png"	"silent"
"RAIN"	"Plus.png"	"prod"
"SURFACE"	"Plus.png"	"prod"
"YARN"	"Exes.png"	"silent"
"REAL"	"Check.png"	"check"
"KINGDOM"	"Plus.png"	"prod"
"MOVE"	"Exes.png"	"silent"
"LABEL"	"Check.png"	"check"
"AMOUNT"	"Check.png"	"check"
"OPERA"	"Check.png"	"check"
"RABBIT"	"Exes.png"	"silent"
"QUEEN"	"Plus.png"	"prod"
"NEEDLE"	"Plus.png"	"prod"
"GOLF"	"Check.png"	"check"
"IRONY"	"Check.png"	"check"
"GRADIENT"	"Check.png"	"check"
"FRONT"	"Check.png"	"check"
"VERSE"	"Plus.png"	"prod"
"ABSENCE"	"Exes.png"	"silent"
"JUMP"	"Check.png"	"check"
"TACTICS"	"Exes.png"	"silent"
"CURRENCY"	"Exes.png"	"silent"
"QUESTION"	"Check.png"	"check"
"ACTOR"	"Check.png"	"check"
"DELAY"	"Check.png"	"check"
"FRUIT"	"Check.png"	"check"
"USAGE"	"Check.png"	"check"
"RACE"	"Exes.png"	"silent"
"DEFEAT"	"Check.png"	"check"
"ABSTRACT"	"Exes.png"	"silent"
"HANDLE"	"Exes.png"	"silent"
"ZINC"	"Check.png"	"check"
"QUALITY"	"Check.png"	"check"
"PASSIVE"	"Plus.png"	"prod"
"WINDOW"	"Plus.png"	"prod"
"GRADE"	"Check.png"	"check"
"ELEVATOR"	"Exes.png"	"silent"
"URGENCY"	"Exes.png"	"silent"
"PASSION"	"Exes.png"	"silent"
"ACID"	"Exes.png"	"silent"
"DETAIL"	"Check.png"	"check"
"NAME"	"Check.png"	"check"
"GRAB"	"Plus.png"	"prod"
"HAIL"	"Plus.png"	"prod"
"NEWS"	"Plus.png"	"prod"
"GRASS"	"Exes.png"	"silent"
"LEASE"	"Plus.png"	"prod"
"KISS"	"Plus.png"	"prod"
"GAIN"	"Exes.png"	"silent"
"CROP"	"Exes.png"	"silent"
"LEAD"	"Exes.png"	"silent"
"GAZE"	"Exes.png"	"silent"
"VECTOR"	"Exes.png"	"silent"
"JAIL"	"Plus.png"	"prod"
"OCCASION"	"Plus.png"	"prod"
"DEBT"	"Plus.png"	"prod"
"OFFICER"	"Exes.png"	"silent"
"GHOST"	"Check.png"	"check"
"CASH"	"Check.png"	"check"
"LATIN"	"Check.png"	"check"
"WOOL"	"Exes.png"	"silent"
"INDEX"	"Exes.png"	"silent"
"DESTINY"	"Plus.png"	"prod"
"MYSTERY"	"Check.png"	"check"
"KITCHEN"	"Exes.png"	"silent"
"UPPER"	"Exes.png"	"silent"
"ONSET"	"Plus.png"	"prod"
"TAIL"	"Check.png"	"check"
"FAIR"	"Plus.png"	"prod"
"ORDER"	"Exes.png"	"silent"
"DICE"	"Exes.png"	"silent"
"WORD"	"Plus.png"	"prod"
"JOKE"	"Plus.png"	"prod"
"DEAN"	"Check.png"	"check"
"EQUAL"	"Exes.png"	"silent"
"WRITING"	"Check.png"	"check"
"LIFT"	"Exes.png"	"silent"
"JOURNEY"	"Exes.png"	"silent"
"INTERVAL"	"Exes.png"	"silent"
"CANDY"	"Check.png"	"check"
"IMPACT"	"Plus.png"	"prod"
"PATROL"	"Plus.png"	"prod"
"JUDGE"	"Exes.png"	"silent"
"LAWN"	"Exes.png"	"silent"
"PART"	"Plus.png"	"prod"
"WISE"	"Check.png"	"check"
"LEMON"	"Plus.png"	"prod"
"GATE"	"Check.png"	"check"
"VENT"	"Check.png"	"check"
"NOISE"	"Check.png"	"check"
"CURTAIN"	"Exes.png"	"silent"
"PAPER"	"Exes.png"	"silent"
"TANK"	"Plus.png"	"prod"
"GRAPH"	"Plus.png"	"prod"
"GALLERY"	"Plus.png"	"prod"
"ISLAND"	"Plus.png"	"prod"
"JURY"	"Exes.png"	"silent"
"NEON"	"Plus.png"	"prod"
"VARIABLE"	"Check.png"	"check"
"SYMPHONY"	"Plus.png"	"prod"
"GOWN"	"Plus.png"	"prod"
"LAWYER"	"Plus.png"	"prod"
