study_word	study_cue	word	cue	practice_word	practice_cue	test_word	test_luminance_cue	test_condition	Key_Pressed	Key_Press_Time	Word_on_Time	Response_Time	study_instruction
ABSENCE	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	INCOME	Check.png	check	'	-1	-1	-1	prod
GATHER	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	INCOME	Check.png	check	'	-1	-1	-1	check
JOURNEY	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	INCOME	Check.png	check	'	-1	-1	-1	prod
EDGE	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	INCOME	Check.png	check	'	-1	-1	-1	check
TACTICS	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	INCOME	Check.png	check	'	-1	-1	-1	prod
PAPER	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	INCOME	Check.png	check	'	-1	-1	-1	prod
IMPULSE	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	INCOME	Check.png	check	'	-1	-1	-1	check
KNIGHT	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	INCOME	Check.png	check	'	-1	-1	-1	check
VENT	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	INCOME	Check.png	check	'	-1	-1	-1	silent
HANDLE	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	INCOME	Check.png	check	'	-1	-1	-1	prod
JURY	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	INCOME	Check.png	check	'	-1	-1	-1	prod
RAID	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	INCOME	Check.png	check	'	-1	-1	-1	check
ABSTRACT	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	INCOME	Check.png	check	'	-1	-1	-1	prod
IRONY	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	INCOME	Check.png	check	'	-1	-1	-1	silent
NOISE	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	INCOME	Check.png	check	'	-1	-1	-1	silent
NARROW	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	INCOME	Check.png	check	'	-1	-1	-1	check
WRITING	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	INCOME	Check.png	check	'	-1	-1	-1	silent
ACID	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	INCOME	Check.png	check	'	-1	-1	-1	prod
YIELD	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	INCOME	Check.png	check	'	-1	-1	-1	check
LATIN	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	INCOME	Check.png	check	'	-1	-1	-1	silent
MYSTERY	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	INCOME	Check.png	check	'	-1	-1	-1	silent
NERVE	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	INCOME	Check.png	check	'	-1	-1	-1	prod
QUOTE	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	INCOME	Check.png	check	'	-1	-1	-1	check
PROSE	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	INCOME	Check.png	check	'	-1	-1	-1	silent
KITCHEN	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	INCOME	Check.png	check	'	-1	-1	-1	prod
HARVEST	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	INCOME	Check.png	check	'	-1	-1	-1	silent
DELAY	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	INCOME	Check.png	check	'	-1	-1	-1	silent
WISE	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	INCOME	Check.png	check	'	-1	-1	-1	silent
URGENCY	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	INCOME	Check.png	check	'	-1	-1	-1	prod
SWIFT	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	INCOME	Check.png	check	'	-1	-1	-1	check
KIND	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	INCOME	Check.png	check	'	-1	-1	-1	prod
OPERA	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	INCOME	Check.png	check	'	-1	-1	-1	silent
DEPOT	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	INCOME	Check.png	check	'	-1	-1	-1	silent
OFFICER	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	INCOME	Check.png	check	'	-1	-1	-1	prod
UPPER	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	INCOME	Check.png	check	'	-1	-1	-1	prod
FRONT	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	INCOME	Check.png	check	'	-1	-1	-1	silent
USAGE	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	INCOME	Check.png	check	'	-1	-1	-1	silent
