study_word	study_cue	word	cue	practice_word	practice_cue	test_word	test_luminance_cue	test_condition	Key_Pressed	Key_Press_Time	Word_on_Time	Response_Time	study_instruction
MOVE	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	MOVE	Exes.png	silent	'	-1	-1	-1	silent
JOKE	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	MOVE	Exes.png	silent	'	-1	-1	-1	prod
NERVE	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	MOVE	Exes.png	silent	'	-1	-1	-1	silent
FAIR	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	MOVE	Exes.png	silent	'	-1	-1	-1	prod
USAGE	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	MOVE	Exes.png	silent	'	-1	-1	-1	check
GOLF	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	MOVE	Exes.png	silent	'	-1	-1	-1	check
PROSE	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	MOVE	Exes.png	silent	'	-1	-1	-1	check
CURRENCY	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	MOVE	Exes.png	silent	'	-1	-1	-1	silent
GRADIENT	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	MOVE	Exes.png	silent	'	-1	-1	-1	check
RAIN	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	MOVE	Exes.png	silent	'	-1	-1	-1	prod
IRONY	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	MOVE	Exes.png	silent	'	-1	-1	-1	check
IMPACT	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	MOVE	Exes.png	silent	'	-1	-1	-1	prod
REAL	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	MOVE	Exes.png	silent	'	-1	-1	-1	check
LAWYER	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	MOVE	Exes.png	silent	'	-1	-1	-1	prod
OPINION	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	MOVE	Exes.png	silent	'	-1	-1	-1	check
GOWN	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	MOVE	Exes.png	silent	'	-1	-1	-1	prod
NEEDLE	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	MOVE	Exes.png	silent	'	-1	-1	-1	prod
LIFT	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	MOVE	Exes.png	silent	'	-1	-1	-1	silent
ORDER	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	MOVE	Exes.png	silent	'	-1	-1	-1	silent
ELEVATOR	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	MOVE	Exes.png	silent	'	-1	-1	-1	silent
MUSICIAN	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	MOVE	Exes.png	silent	'	-1	-1	-1	prod
WINDOW	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	MOVE	Exes.png	silent	'	-1	-1	-1	prod
RABBIT	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	MOVE	Exes.png	silent	'	-1	-1	-1	silent
GRADE	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	MOVE	Exes.png	silent	'	-1	-1	-1	check
TAIL	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	MOVE	Exes.png	silent	'	-1	-1	-1	check
ZINC	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	MOVE	Exes.png	silent	'	-1	-1	-1	check
OFFICER	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	MOVE	Exes.png	silent	'	-1	-1	-1	silent
LAWN	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	MOVE	Exes.png	silent	'	-1	-1	-1	silent
