"OPERA"	"Plus.png"	"prod"
"OCEAN"	"Check.png"	"check"
"USAGE"	"Plus.png"	"prod"
"VEHICLE"	"Check.png"	"check"
"ADVICE"	"Check.png"	"check"
"HARVEST"	"Plus.png"	"prod"
"ONION"	"Check.png"	"check"
"ITEM"	"Check.png"	"check"
"LAMP"	"Exes.png"	"silent"
"YIELD"	"Exes.png"	"silent"
"DETAIL"	"Plus.png"	"prod"
"TALK"	"Check.png"	"check"
"INPUT"	"Check.png"	"check"
"NOISE"	"Plus.png"	"prod"
"FRAME"	"Check.png"	"check"
"DEAN"	"Plus.png"	"prod"
"LABEL"	"Plus.png"	"prod"
"ELITE"	"Check.png"	"check"
"NECK"	"Exes.png"	"silent"
"JUNIOR"	"Check.png"	"check"
"QUALITY"	"Plus.png"	"prod"
"WISE"	"Plus.png"	"prod"
"EDGE"	"Exes.png"	"silent"
"PARK"	"Check.png"	"check"
"FRUIT"	"Plus.png"	"prod"
"GLOBE"	"Check.png"	"check"
"SURPRISE"	"Check.png"	"check"
"ZERO"	"Exes.png"	"silent"
"JAZZ"	"Check.png"	"check"
"LAUNCH"	"Exes.png"	"silent"
"ADDITION"	"Plus.png"	"prod"
"GRADE"	"Plus.png"	"prod"
"ZONE"	"Exes.png"	"silent"
"NARROW"	"Exes.png"	"silent"
"VARIABLE"	"Plus.png"	"prod"
"KNOCK"	"Exes.png"	"silent"
"FUTURE"	"Check.png"	"check"
"FRONT"	"Plus.png"	"prod"
"SYSTEM"	"Check.png"	"check"
"LATIN"	"Plus.png"	"prod"
"DEPOT"	"Plus.png"	"prod"
"DECADE"	"Check.png"	"check"
"WOOD"	"Check.png"	"check"
"UPRIGHT"	"Check.png"	"check"
"JOINT"	"Exes.png"	"silent"
"CREST"	"Exes.png"	"silent"
"GUEST"	"Check.png"	"check"
"ABANDON"	"Check.png"	"check"
"GHOST"	"Plus.png"	"prod"
"RAID"	"Exes.png"	"silent"
"ANIMAL"	"Plus.png"	"prod"
"CURSE"	"Check.png"	"check"
"AMOUNT"	"Plus.png"	"prod"
"VENT"	"Plus.png"	"prod"
"PASTE"	"Check.png"	"check"
"ZINC"	"Plus.png"	"prod"
"LACK"	"Exes.png"	"silent"
"MOUTH"	"Check.png"	"check"
"UTILITY"	"Exes.png"	"silent"
"GATHER"	"Exes.png"	"silent"
"ACTOR"	"Plus.png"	"prod"
"CANDY"	"Plus.png"	"prod"
"MONUMENT"	"Exes.png"	"silent"
"NATION"	"Exes.png"	"silent"
"HAIR"	"Check.png"	"check"
"QUOTE"	"Exes.png"	"silent"
"NAME"	"Plus.png"	"prod"
"MYTH"	"Exes.png"	"silent"
"DEPTH"	"Check.png"	"check"
"WRONG"	"Exes.png"	"silent"
"GENERAL"	"Exes.png"	"silent"
"CASH"	"Plus.png"	"prod"
"DEAL"	"Exes.png"	"silent"
"WRITING"	"Plus.png"	"prod"
"GROUND"	"Exes.png"	"silent"
"CUSTOMER"	"Exes.png"	"silent"
"GATE"	"Plus.png"	"prod"
"DEBUT"	"Check.png"	"check"
"GOSPEL"	"Check.png"	"check"
"VACUUM"	"Check.png"	"check"
"DELAY"	"Plus.png"	"prod"
"INCOME"	"Exes.png"	"silent"
"PROSE"	"Plus.png"	"prod"
"OPINION"	"Plus.png"	"prod"
"GRADIENT"	"Plus.png"	"prod"
"QUESTION"	"Plus.png"	"prod"
"IMPULSE"	"Exes.png"	"silent"
"JOURNAL"	"Check.png"	"check"
"GOLF"	"Plus.png"	"prod"
"ECONOMY"	"Check.png"	"check"
"JEAN"	"Check.png"	"check"
"DENTAL"	"Check.png"	"check"
"TALENT"	"Exes.png"	"silent"
"DESIGN"	"Exes.png"	"silent"
"GIANT"	"Exes.png"	"silent"
"GENIUS"	"Check.png"	"check"
"JUSTICE"	"Exes.png"	"silent"
"ILLUSION"	"Plus.png"	"prod"
"LENS"	"Exes.png"	"silent"
"EDITION"	"Exes.png"	"silent"
"TAIL"	"Plus.png"	"prod"
"MUSCLE"	"Exes.png"	"silent"
"IRONY"	"Plus.png"	"prod"
"KNIGHT"	"Exes.png"	"silent"
"FUND"	"Check.png"	"check"
"SWIFT"	"Exes.png"	"silent"
"DEFEAT"	"Plus.png"	"prod"
"DEAR"	"Exes.png"	"silent"
"JUMP"	"Plus.png"	"prod"
"QUARTER"	"Check.png"	"check"
"REAL"	"Plus.png"	"prod"
"ACADEMY"	"Exes.png"	"silent"
"QUIET"	"Exes.png"	"silent"
"MYSTERY"	"Plus.png"	"prod"
"INFANT"	"Exes.png"	"silent"
"UNIT"	"Check.png"	"check"
"MORAL"	"Exes.png"	"silent"
"ELBOW"	"Check.png"	"check"
"DESIRE"	"Check.png"	"check"
"NEUTRAL"	"Check.png"	"check"
