study_word	study_cue	word	cue	practice_word	practice_cue	test_word	test_luminance_cue	test_condition	Key_Pressed	Key_Press_Time	Word_on_Time	Response_Time	study_instruction
ABANDON	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	LEASE	New	new	'	-1	-1	-1	check
QUESTION	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	LEASE	New	new	'	-1	-1	-1	prod
GATHER	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	LEASE	New	new	'	-1	-1	-1	silent
QUARTER	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	LEASE	New	new	'	-1	-1	-1	check
OCEAN	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	LEASE	New	new	'	-1	-1	-1	check
ELITE	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	LEASE	New	new	'	-1	-1	-1	check
FUND	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	LEASE	New	new	'	-1	-1	-1	check
INPUT	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	LEASE	New	new	'	-1	-1	-1	check
PROSE	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	LEASE	New	new	'	-1	-1	-1	prod
LAMP	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	LEASE	New	new	'	-1	-1	-1	silent
WRONG	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	LEASE	New	new	'	-1	-1	-1	silent
ECONOMY	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	LEASE	New	new	'	-1	-1	-1	check
LABEL	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	LEASE	New	new	'	-1	-1	-1	prod
LACK	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	LEASE	New	new	'	-1	-1	-1	silent
SYSTEM	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	LEASE	New	new	'	-1	-1	-1	check
GLOBE	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	LEASE	New	new	'	-1	-1	-1	check
JEAN	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	LEASE	New	new	'	-1	-1	-1	check
GOLF	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	LEASE	New	new	'	-1	-1	-1	prod
VENT	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	LEASE	New	new	'	-1	-1	-1	prod
IMPULSE	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	LEASE	New	new	'	-1	-1	-1	silent
DEPTH	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	LEASE	New	new	'	-1	-1	-1	check
EDITION	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	LEASE	New	new	'	-1	-1	-1	silent
