study_word	study_cue	word	cue	practice_word	practice_cue	test_word	test_luminance_cue	test_condition	Key_Pressed	Key_Press_Time	Word_on_Time	Response_Time	study_instruction
LABEL	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DEBUT	Check.png	check	'	-1	-1	-1	prod
LAMP	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DEBUT	Check.png	check	'	-1	-1	-1	silent
UTILITY	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DEBUT	Check.png	check	'	-1	-1	-1	silent
MOUTH	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DEBUT	Check.png	check	'	-1	-1	-1	check
GATHER	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DEBUT	Check.png	check	'	-1	-1	-1	silent
INCOME	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DEBUT	Check.png	check	'	-1	-1	-1	silent
AMOUNT	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DEBUT	Check.png	check	'	-1	-1	-1	prod
WISE	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DEBUT	Check.png	check	'	-1	-1	-1	prod
QUARTER	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DEBUT	Check.png	check	'	-1	-1	-1	check
ACTOR	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DEBUT	Check.png	check	'	-1	-1	-1	prod
GATE	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DEBUT	Check.png	check	'	-1	-1	-1	prod
GOLF	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DEBUT	Check.png	check	'	-1	-1	-1	prod
KNIGHT	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DEBUT	Check.png	check	'	-1	-1	-1	silent
JOURNAL	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DEBUT	Check.png	check	'	-1	-1	-1	check
GIANT	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DEBUT	Check.png	check	'	-1	-1	-1	silent
ZONE	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DEBUT	Check.png	check	'	-1	-1	-1	silent
MYSTERY	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DEBUT	Check.png	check	'	-1	-1	-1	prod
MONUMENT	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DEBUT	Check.png	check	'	-1	-1	-1	silent
JUNIOR	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DEBUT	Check.png	check	'	-1	-1	-1	check
EDITION	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DEBUT	Check.png	check	'	-1	-1	-1	silent
ADVICE	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DEBUT	Check.png	check	'	-1	-1	-1	check
MUSCLE	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DEBUT	Check.png	check	'	-1	-1	-1	silent
DEAL	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DEBUT	Check.png	check	'	-1	-1	-1	silent
VEHICLE	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DEBUT	Check.png	check	'	-1	-1	-1	check
USAGE	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DEBUT	Check.png	check	'	-1	-1	-1	prod
SURPRISE	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DEBUT	Check.png	check	'	-1	-1	-1	check
GLOBE	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DEBUT	Check.png	check	'	-1	-1	-1	check
PASTE	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DEBUT	Check.png	check	'	-1	-1	-1	check
ELBOW	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DEBUT	Check.png	check	'	-1	-1	-1	check
WRONG	Exes.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DEBUT	Check.png	check	'	-1	-1	-1	silent
OPINION	Plus.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DEBUT	Check.png	check	'	-1	-1	-1	prod
JAZZ	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DEBUT	Check.png	check	'	-1	-1	-1	check
NEUTRAL	Check.png	"If you see this cue, read the word silently"	exes.png	SEA	Check.png	DEBUT	Check.png	check	'	-1	-1	-1	check
